,text,hs,translated_text
2793,deja gastar dinero tonterias gilipollas polla,0,Let Spend Money Nonsense Gilipollas Cock
2794,"... puta , puta puta putaaaaaaa .",1,"... Exit, Exit Paaaaaaa."
2795,-cual vehiculo mujer ? -la aspiradora .,1,-Cual woman vehicle?-vacuum .
2796,"@ valeriagv0222 @ ibaewhore oye oye , ensenare mama , perra",1,"@ VALERIAGV0222 @ IBAEWHORE Hey Hey, Ensenare Mama, Bitch"
2797,@ iamguillin @ laimarie30 *entra hector father chat* si perra pues mas perro ! joda .,1,"@ iamguillin @ laimarie30 * enters Hector Father Chat * If Bitch Well, More Dog!Joda"
2798,@ anamari54039993 @ anthony_j17 @ lenin callate perra igual entendiste mensaje anda pintarte unas hablar maquillajes perra,1,@ anamari54039993 @ anthony_j17 @ lenin shut up bitch equal understood message is painted some talk makeup makeup
2799,ines arrimadas callate puta boca vez dijo mundo kung fu bailando,0,ines rightened shut up fuckingafo said world kung fu dancing
2800,"`` jorge vestrynge : `` '' aqui vienen cabreros , sino gente emprendedora , valiente , formacion profesional minimo '' '' corra vino vinen ingenieros valla ceuta ``",1,"`` Jorge Verstrynge: `` '' Here they come cabreros, but entrepreneurial people, brave, minimal professional training '' '' Run came vinen engineers fence ceuta `` `` `"
2801,guera triste queremos subirle animo . https : //t.co/glgdst8quh,0,Guera sad we want to rise I encourage you.https: //t.co/glgdst8quh.
2802,"llega cantando . mato . calles puta gala , vas dar dia # otdirecto18d",0,"He arrives singing.MatoStreets whore gala, you're going giving day # otdirecto18d"
2803,"vendieron servicentro shell echaron chilenos nuevo dueno solo contrata inmigrantes . mas 7 % desempleo solo quieren inmigrantes . apoyas inmigrantes quitan empleo , polola , casa vida . defiende gente .",1,"They sold Servicentro Shell thrashed Chileos new owner only hires immigrants.plus 7% unemployment only want immigrants.Immigrant supports take off employment, polola, house life.Defend people."
2804,"ahora resulta mujer bruja trataba fatal guarra , feminismo marca patino and cia ... . # masqueamigus",0,"Now it is a Witch Witch dealt with fatal slut, feminism brand patino and cia ....# Masqueamigus."
2805,@ fioresalo callate vs puta,1,@ Fiorelo shut up vs slut
2806,"@ raykrai ninini : estudias , trabajas , haces puta gracia",0,"@ Raykrai Ninini: Studies, work, beams whore grace"
2807,"@ tabatajalilreal @ azteca @ aztecatrece putabata , paras verga bien rico , quiero culiar venirme cara zorra",1,"@ TabaTajalilreal @ Azteca @ Aztecatrece Putabata, Paras Verga Well rich, I want to culiate to come face fox"
2808,mujeres agujero culo cono tan juntos ? poder agarrarlas pack cerveza .,1,Women Hole Ass Cono So Together?Be able to grab them beer pack.
2809,"delgada filosisima linea culpabilizar victima acoso aventarle cara ejercicio honestidad moral : parte sistema callaste , hoy perder , vienes senalas .",0,"Thin philosisima line to blame victim harassment Learn face Exercise Honesty moral: System part STARLASTE, today Losing, you see signs."
2810,@ laurg46 @ mxnicagb1997 @ waitasr @ natuloveyou mereces muerte zorra jajajajaja,1,@ laurg46 @ mxnicagb1997 @ witasr @ natuloveyou mereces death bitch hahahahaha
2811,"@ lamananatve quejan manteros , va solucionar ? : autonomos asfixiados , vecinos plan guerra , suciedad , mala imagen ahora , bla , bla bla , solucioneslos refugiados sueltan despues x dias ? seguir aumentado",1,"@ Lamananatve Quejan Manzos, will it solve?: Asphyxiated autonomes, neighbors war plan, dirt, bad image now, blah, blah blah, refugee solutions do they release after days?keep up"
2812,`` new post ( demandan trump trato `` '' inhumano '' '' indocumentados ) been published on estilo fm - https : //t.co/e94lv8m416 https : //t.co/008vfmoofo '',0,`` new post ( demandan trump trato `` '' inhumano '' '' indocumentados ) been published on estilo fm - https : //t.co/e94lv8m416 https : //t.co/008vfmoofo ''
2813,"-en parece mujer foca ? -en gorda , bigote huele pescado vive mar",1,"-In it looks like a seal?-in fat, mustache smells fish lives sea"
2814,@ advystyles callate maldita zorra descerebrada puta come pollas chupa pollas insecto mierdata regenerada maldita hija mil putas mierdas gay infierno caca espantoso cara podrida cabello mierda maricona mierda pedaso puta estupido carajo mierda,1,@ ADVYSTYLES CALLATE CALLITA SUBSEBRADA BUTTON EAT COLLAS SUCK COLDES INSECT SHEEBATAZATA DAMBLED DAUGRY SHEIGHT SHEIGHT POWER POWER COUPE HAIR FIT FEG
2815,"@ dalasreview chabon callate rato re puta pario , tipo idiota ventajero sos , cortala tema , dieron famita , buena , dejate romper bolas",0,"@ DalasReview Chabon CallaTe Rather Rut Pario, Type IDIOTA SOS SOS, CORTALA TEMA, GUIDE FAMITA, GOOD, DEAD BALL BALLS"
2816,hoy encontre persona origen mexicano habla espanol ( aqui bien ) nacido aqui ? venido mojado mexico indocumentado hable espanol ? jodas maldito cara vender tamales puebla,1,Today I found a Mexican origin spanish speaks Spanish (here well) Born here?Come wet mexico Indocumented Speak Spanish Speak?fucking fucking face sell tamales puebla
2817,guera ?,0,Guera?
2818,@ mujerlunabella negra si bien puta hagas promocion pa unico quieres pinche trio,1,@ Lujerbella Negra Yes Whore Pays Promotion PA Unico Want Click Trio
2819,"jornada : trump : veleidad hostil https : //t.co/obde7kfwj7 trump refirio , ocacion , indocumentados general . mexico tambien cientos miles delincuentes migrantes centroamerica , cometiendo delitos .",1,"DAY: TRUMP: Hostile Vleidad HTTPS: //t.co/obde7kfwj7 Trump Refirm, Ocacment, undocumented general.Mexico also hundred thousand migrant criminals Central America, committing crimes."
2820,malditos arabes devolveram cazares !,1,Damn Arabes returned Cazares!
2821,@ martinezlleixa @ 1daniel197 callate hijo perra,0,@ Martinezlleixa @ 1Daniel197 Callate son bitch
2822,@ vilgefortz_ ensenaron hijos puta dejarlos bien muertos .,0,@ VILGEFORTZ_ taught sons whore let them dead.
2823,"hijo mil puta . ensenarlo volar ser mierda , bronca weon https : //t.co/sm3vgeph3p",0,"Son thousand whore.teach it flying to be shit, Broca Weon https: //t.co/sm3vgeph3p"
2824,"vaya perla sabiduria gentuza :  tan malo refugiados musulmanes violen mujeres suecas , cultural  - barbro sorman ( diputada socialista feminista . fuente : https : //t.co/rkqejtndrb",1,"Go pearl wisdom Gentuza: So bad Muslim refugees violate Swedish women, cultural - Barbro Sorman (feminist socialist deputy. Source: https: //t.co/rkqejtndrb"
2825,@ giiiiiiil99 @ maria94betis si novia sevillista puta mas cantado,1,@ giiiiiiil99 @ maria94betis si girlfriend sevillista more sung whore
2826,"puta mierda vida vacia teneis , andais pendiente cada vez respiro 'ir ensenarselo adri . ' primero . mio , eligio irse persona , buena mala manera . debo explicaciones haga +",0,"Whore fucking empty life Teneis, Andais pending every time I breathe 'go teaching in ADRI.' first .My, chose to leave a person, good bad way.I must explanations do +"
2827,vaya brutal acoso hechizos merecian .,0,Go brutal harassment spells deserved.
2828,quejan 'acoso ' hacen tipo publicidad ... . ahi van todas 'provocar atraccion masculina ' https : //t.co/btzgelfrn1,1,Complain 'harassment' do advertising type ...There are all 'provoke male attraction' https: //t.co/btzgelrrn1
2829,vez acuerdo . preocupa giro hacia derecha tomando politica israeli . ciudadania civica etnica . preservacion cultura palestina igualdad derechos arabes . quisiera ver israel/palestina . https : //t.co/lde7tw2iam,0,Once agreement.Strengthen turn right taking Israeli politics.Ethnic civic citizenship.Preservation Palestinian culture equality Arab rights.I would like to see Israel / Palestine.https: //t.co/lde7tw2iam
2830,"@ nanyfe @ echarripablo1 sabes hija puta ? , mereces pase vos , agarre gendarme enroscado , vacie gas pimienta cara , manosee tetas , culo concha , dos dias cana mientras juez allana domi",1,"@ Nanyfe @ Echarripablo1 you know daughter whore?, Mereces Spend Vos, Grip Gendarme Scorched, Vacie Gas Pepper Face, Busty Tits, Ass Concha, Two Days Cana While Judge Allana Domi"
2831,`` verga critiquen `` '' arabe '' '' xq finde bailan todos.. '',0,`` VERGA criticism `` 'arabe' '' 'xq fund dance all ..' '
2832,"@ danielanatt callate perra traicionera , encima q cuento , ahora menos cuento habla mano natalie",1,"@ Danielanatt shut up traitera bitch, over q tale, now less story talks hand natalie"
2833,harta  artista banco anos burlas  importa puta madre callate boca tweet va hacer cambien opinion .,0,Hardta artist Banco Anos Turlas matters fucking mother shut up mouth tweet will change opinion.
2834,"cuantos peruanos oportunidades trabajo dan veneco ? costo vida altisimo sueldos van suelos , alguien reparo ? inmigrante gana mitad/menos ciudadano peruano ello trabajo remunerado debe ser",1,"How many Peruvians work opportunities Dan Veneco?Cost life Altisimo salaries are floors, someone repair?immigrant earns half / less Peruvian citizen that paid work should be"
2835,"moda negratas ponen nombre falso mujer blanca , luego sua fotos . quieren enganar . https : //t.co/npg3lq1yra",0,"Bold fashion put false white woman name, then Sua Photos.They want to cross.https: //t.co/npg3lq1yra."
2836,@ juncoscataa ninguna mujer puta diga rancio,0,@ Juncoscataa no woman whore says rancia
2837,"@ alfredojalifer_ saludos master , emiratos arabes unidos dispone reabrir embajada damasco https : //t.co/jzefz6psx8",0,"@ AlfredoJalifer_ Greetings Master, United Arab Emirates has reopened Embassy Damascus HTTPS: //t.co/jzefz6psx8"
2838,@ pachuvisconti @ ailencabelier callate ligas vos tambien bolsa escoria,0,@ pachuvisconti @ ailencabelier shut up leagues you also bag scum
2839,"amiga querida , deseo cumpla ano mucha felicidad aprendizaje , bendecida sigas irradiando gran ser . quiero ! feliz cumpleanos ! guera hermosa abrazos @ bbsbetty https : //t.co/vt1oyzagr7",0,"Dear Friend, I wish I fulfill a lot of happiness learning, blessed you continue to radiate great being.want !Happy Birthday !Guera beautiful hugs @ bbsbetty https: //t.co/vt1oyzagr7"
2840,@ humorethan callate boca puta odio,1,@ humorethan callate mouth whore hate
2841,"inmigracion africa paises arebes estrategia entrar europa atacarla dentro hace mil anos hicieron barbaros destruir imperio romano , islan ataca europa lacsa leyes desunida . marina lepen razon , d inmigrantes https : //t.co/nzduyei7x5",1,"Immigration Africa Countries Arebes Strategy Enter Europe Attacking within a thousand years ago Barbarians Destroy Roman Empire, Islan attacks Europe Laws discussed.Marina Lepen reason, d immigrant https: //t.co/nzduyei7x5"
2842,tianguis gueros https : //t.co/wuea3asajb,0,Tianguis Wars HTTPS: //t.co/wuea3ajb
2843,rata guera piloteando terreneando,1,Rat Guera Piloting Terrisoning
2844,unica diferencia donald trump pablo casado primero considera segundo espalda mojada .,0,Unique difference Donald Trump Pablo married first considers second wet back.
2845,novia hermosa hijos perra https : //t.co/zyf0z9ihai,0,Beautiful bride sons bitch https: //t.co/zyf0z9ihai
2846,-en parecen mujeres delfines ? -en cree inteligencia demostrado aun .,1,-In look like women dolphins?-In believes a proven intelligence yet.
2847,@ pablomijangos41 @ denisedresserg callate hijo puta si gusta abrete,0,@ Pablomijangos41 @ denisedresserg shut up son whore if he likes
2848,"@ sofiaarranz_ @ carmela_garcia_ callate zorra , suficientes enemigos .",1,"@ SofiaArranz_ @ Carmela_Garcia_ CALLATE ZORRA, enough enemies."
2849,humormachistahttp : //twitpic.com/c6q5k - # humor,0,humorchisthttp: //twitpic.com/c6Q5k - # humor
2850,zorra @ laufer4 riendose cara mica mientras lloraba ala careta,1,Zorra @ Laufer4 laughing face mica while crying wing mask
2851,@ rhcarrillodea callate puta boca jugado bien saes https : //t.co/njrfrukfxi,0,@ Rhcarrillodea callate slut mouth played well https: //t.co/njrfrukfxi
2852,@ oficialyuri hecho dios vomita tibios . tibia . hipocrita . puta escondidas . doble moral . vomitada https : //t.co/noohoxp11u,1,@ OfficialYuri Made God vomits warm.Tibiahypocrite .Whore hidden.double standard .vomited https: //t.co/noohoxp11u
2853,`` mejor rallo : mete jardines lectores habituales . `` `` pablo casado equivoca inmigracion '' '' . https : //t.co/skmvcrqca9 '',0,`` Best Rallo: Mete gardens regular readers.`` `` `Pablo Married Error Immigration '' ''.https: //t.co/skmvcrqca9 ''
2854,sirio-libanes narco-terrorista cretino colombiano indocumentado titere cuba ... par malditas piltrafas gobiernan venezuela ... https : //t.co/kmu1rsch5c,1,Syrian-Lebanese Narco-Terrorist Cretin Colombian Indocumented Titre Cuba ... Pair Damn Rate Government Venezuela ... https: //t.co/kmu1rsch5c
2855,razon dice @ houstontx @ southwestkey puede abrir pronto centro detencion ninos indocumentados # houston aun @ firechiefofhfd dice compania permiso operar hotel refugio mas @ telemundohou 5pm https : //t.co/hbtab0mn6s,0,Reason says @ HootoTx @ Southwestkey You can open Soon Indecuing Children Detention # Houston yet @ Firechiefofhfd says Company Permission Operate Hotel Refugio Mas @ Telemundohou 5pm https: //t.co/hbtab0mn6s
2856,@ yaniimansilla14 puta deja ensenarle chica,1,@ yaniimansilla14 whore lets teach girl
2857,"ay inmigrantes vienen aqui vivir publico , cobrando robando , ademas titulos universitarios falsos !",1,"Oh immigrants come here live public, charging stealing, also false college titles!"
2858,"@ vilxsouvenir perra luce tan perra agarra . quiero bebe , proceso siendo increible , siguiente paso maquillaje , vas quedar perfecta .",1,"@ VilxSouvenir Bitch looks so bitch grab.I want baby, process being incredible, next makeup step, you're going perfect."
2859,"pregunta : cuanto incide desempleo sectores mas basicos economia presencia inmigrantes ? si puedo hacer pregunta , jodidos .",1,"Question: How much does unemployment incide more basic sectors Economy Presence immigrants?If I can ask, fucking."
2860,@ kleopatreus bien perra,1,@ Kleopatreus well bitch
2861,alguien diga eusebio pongan janu ensenarle diblar odriozola puta idea .,0,Someone tell Eusebio Put Janu teach him Diblar Odriozola whore idea.
2862,putos moros violadores . https : //t.co/zvr41m68xf,1,Putos Violators Moors.https: //t.co/zvr41m68xf.
2863,mismo sintio miare muchas chicas mas sufrieron acoso mentiras . imbecil . puto asco https : //t.co/o7do7eursp,0,same Sentio Miare Many more girls suffered haracy lies.fool .Punto disgust https: //t.co/o7do7eursp
2864,pego fierro cara doblas culia imaginate dura tenes,0,Pego Fierro Face Doves Culia Imaginate Hard You have
2865,# espanacontrolfronteras gobierno antepone migrantes subsaharianos fuerzas orden-guardia civil - ... gobierno miserable . https : //t.co/rl3g2kttri,0,# Spancontrolfronteras Government Antepone Migrants Sub-Saharan Forces Order-Civil Guard - ... Miserable Government.https: //t.co/rl3g2kttri.
2866,guarra buscando abuelo ventana https : //t.co/a21y8evnua https : //t.co/emke1ub5ja,1,slut looking grandpa https window: //t.co/a21y8evnua https: //t.co/emke1ub5ja
2867,"@ conchetta9 bien sabes inmigracion europa gente origen arabe movimiento impulsado soros sionistas crear caos ahi , europa . venganza ancestral judios vaticanos romanos ( ano 70 arrase hierosalem ) . arrasar ahora vaticano . https : //t.co/wxj499wa9d",1,"@ Conchenetta9 well you know Immigration Europa People Arabic Arabic Movement Promised Sonorists Create chaos there, Europe.Ancestral revenge Roman Vatican Jews (anus 70 arges Hierosalem).Raise now Vatican.https: //t.co/wxj499wa9d."
2868,@ milagrosfe vos extranas solo amigas perra . callate,1,@ Milagrosfe you extranas only Bitch friends.shut
2869,"@ anaisbernal logico , escoria gente ...",0,"@ Anaisbernal Logico, Self People ..."
2870,@ _anapastor_ haz busqueda twitter filtro 'ana pastor guarra ' veras cuantos perfiles okupas . ejemplo : https : //t.co/szz9edzamr,0,@ _anpastor_ do Search Twitter Filter 'Ana Pastor Puerta' you will see how many Okupas profiles.Example: https: //t.co/szz9edzamr
2871,"inmigrante hace cualquier cosilla : joder vaya plaga , peligro , arriba espana misma gente espanoles violan grupo chica : seguro violacion ? mira caso moros mierda",1,"Immigrant Any Body Do: Fuck Go Plague, Danger, Top Span Self People Spaniard Violan Group Girl: Secure Violation?Look Case Moors Shit"
2872,"`` tema `` '' arabe `` '' ecko papichamp da tanta gracia , nota muchachas nocion puto medio torso ''",0,"`` Theme `'' 'Arabian` `' 'Ecko Papichamp gives so much grace, note girls notion half torso' '"
2873,"david guetta acaba hacer bueno enrique iglesias . jajaja ( hijo puta gabacho , dicho )",0,"David Guetta ends up doing good Enrique Iglesias.hahaha (son whore Gabacho, said)"
2874,@ natalia_mhg llegas decir viole arbol pego pina cara va dejar marca milanesa batman ahre,0,@ Natalia_MHG you are saying viole tree pego pina face will leave Milanese brand Batman Ahre
2875,"eagle pass , tx . arrestan 48 indocumentados escondidos casa seguridad ubicada sector quintas fronterizas .",0,"Eagle Pass, TX.Arrestan 48 Indocumented hidden house Safety Located sector fifth border."
2876,"@ siraallwhite @ barbijaputa ? mujeres mismos derechos ? igualdad ? joder puta escoria , radicales , anticristo ! !",0,"@ Sirarallwhite @ Barbijaputa?women themselves rights?equality ?fuck slut scum, radical, antichrist!!"
2877,@ aguscrisalidee @ elisacarrio callate negra puta . segui choripaneando .,1,@ aguscrisalidee @ elisacarrio shut up black whore.Keep Choripaneando.
2878,"`` falacia porcion trabajo : gusta pensiones ; , inmigracion . `` `` riqueza crea , reparte '' '' , @ manuj_hidalgo https : //t.co/aeeontc7co ''",0,"`` `fallacia portion work: Like Pensions;, Immigration.`` `` `wealth creates, split '' '', @ manuj_hidalgo https: //t.co/aeeontc7co ''"
2879,guero vida  https : //t.co/qlw2h23wni,0,Guero Life https: //t.co/qlw2h23wni
2880,"aqui viven 200 refugiados sirios , afganistanos , etc . llegados traunreut , alemania . https : //t.co/er6nmhv43k",0,"Here 200 Syrian refugees, Afghanistan, etc live live.Arrivals Traunreut, Germany.https: //t.co/er6nmhv43k."
2881,@ lopezdoriga puta gobierno @ pri_nacional bot ...,1,@ Lopezdoriga slut Government @ pri_national bot ...
2882,"@ anaisbernal problema ser imbecil serlo , demostrarlo . https : //t.co/qthkkrnppw",0,"@ Anaisbernal problem Being imbecile be, show it.https: //t.co/qthkkrnppw."
2883,"callada ayer apetecia tener enfadarme . parece puta verguenza grabe idols llegar funeral poder discutir luego ido , , cara traian sido primero .",0,"Calcade yesterday, I want to have angry.It looks like a bitch embarrassment Record Idols arrive funeral to be able to discuss then,, face they brought first."
2884,"pablo casado , tomando huellas dactilres negratas , si escapan . camara dedos indice corazon ... https : //t.co/8k65f2r9d8",1,"Pablo married, taking bold capitals, if they escape.Camera fingers Index heart ... https: //t.co/8k65f2r9d8"
2885,subfusil voy valla ceuta . tractoria . pasaran,1,Subfuser I go fence Ceuta.tractorPass
2886,@ andrefcarmona @ valeejurado perra,1,@ andrefcarmona @ valeejurado pera
2887,@ drodriguezven callate jeta mardito feto ambulante . vas morir perra hija gran puta .,0,@ Drodriguezven shut up Jeta Mardito Walking Fetus.You're going to die Bitch Daughter Great whore.
2888,"acoso mas , intento violacion menor edad . dice marta lamas bien pudo haber repetido machiprogre abre puerta usen opinion 'calificada ' justificar abusos . https : //t.co/guq0cd2okx",0,"Harassment, attempting minor violation.Says Marta Lamas Well may have repeated machiphrefre open door use 'qualified opinion' justify abuse.https: //t.co/guq0cd2okx."
2889,dije calles puta prra sucia panocha apestosa .,1,I said streets whore pra dirty panocha suinstose.
2890,"si ven senora guera vestida tenista plaza , seguro machin dineros .",0,"If you see Guera Senora dressed tennis player, Insurance Machin Money."
2891,novia puta merienda,1,Bride whore snack
2892,@ bolaporno @ belgris deja escribir burradas ... usa imbeciles manitos cascartela pensando polla @ belgris,0,@ BLOPLONO @ BELGRIS lets write churches ... use imbeciles handles cascartela thinking cock @ belgris
2893,@ evelynalcaldesa alcaldesa extranjeros estan vendiendo calles fiscalizan si estan legal pais deportan si estan indocumentados bien trabajo calles providencia parecian interminables ferias,1,@ Evelyn Mayor Mayor Foreigners are selling streets at all if they are legal country sports if they are undocumented well work street providence seemed endless fairs
2894,gracias # mastercasado hoy hablaremos # inmigracion ilegal traiciones # independentistas # terroristas celebran puesta libertad 1000 anos tiempo . voy comer . avisenme si interesante,0,Thank you # Mastercasado Today we'll talk # illegal immigration betrayals # Independentistas # Terrorists celebrate freedom 1000 years time.I'm going to eat .Notify me if interesting
2895,"@ zonazulsatelite disfruta evento ! ! organizamos , banquetes , menu tiempos , flautas , taquizas , tacos arabes , pastas , bar ensalada , waffles bar , etc , gusto atendemos 5554383714 https : //t.co/v6jzmmwee1",0,"@ Zonazulsatelite Enjoy event!!We organize, banquets, menu, flutes, stenographers, arab tacos, pasta, bar salad, waffles bar, etc, taste we serve 5554383714 https: //t.co/v6jzmmwee1"
2896,"gustaria participar peli porno ? buscamos perfil , tia guarra ojos bonitos guapa  hostia , esforzado , sigue intentandolo https : //t.co/a8pnvpxqht",1,"Would you like to participate porn movie?We are looking for profile, aunt slut pretty eyes beautiful host, endeavored, keep trying HTTPS: //t.co/a8pnvpxqht"
2897,"`` pp exige gobierno `` '' solucion urgente inmigracion legal , ordenada demagogias '' '' - https : //t.co/k8rdqwbeoq ''",0,"`` PP demands government `'' urgent solution legal immigration, orderly demagogadias' '' - https: //t.co/k8rdqwbeoq ''"
2898,`` foto guardia civil atacado acido salvajes valla https : //t.co/3bxsmnlwjk sale `` '' secta '' '' ningun medio controlado tirano mundialista soros . https : //t.co/kjnhfinntw '',0,`` Photo Civil Guard attacked wild acid fence https: //t.co/3bxsmnlwjk Sale `` '' Sect '' '' No medium controlled World Tiranus Soros.https: //t.co/kjnhfinntw ''
2899,temazo arabe,0,Arabe
2900,"@ launionam800 mas imbecil mas alto ... guarra , par analfabetos funcionales ... instigadores apologistas violencia ... ! ! !",0,"@ launionam800 more imbecil higher ... slut, pair functional illiterates ... instigators apologists violence ...!!!"
2901,"aca ven hablan espanol , mas sudaca conseguis .",1,"ACA Come speak Spanish, more sudaca get."
2902,"@ alexacamejo callate puta , si encanta verme",1,"@ Alexacamejo shut up fucking, if love to see me"
2903,negratas 6 patas https : //t.co/ilc3uqea61,1,Bold 6 HTTPS legs: //t.co/ilc3uqe61
2904,quiero vivir suecia lastima arabe mierda : (,1,I want to live Sweden hurts Arabic Shit: (
2905,gusto video @ youtube https : //t.co/tf6iuopew0 maquillaje arabe / kim kardashian - arab makeup kim kardashian inspired,0,gusto video @ youtube https : //t.co/tf6iuopew0 maquillaje arabe / kim kardashian - arab makeup kim kardashian inspired
2906,@ wikitetas_culos movimiento semen apoya tetas . rt difundir campana !,1,@ Wikitetas_CME movement supports tits.RT spread bell!
2907,@ troncomachin calles puta mierda https : //t.co/65ovowg1by,1,@ Troncomachin streets whore shit https: //t.co/65ovowg1by
2908,grabenselo cabeza baekhyun ninguna gata puta zorra mujer hombre saben gracias,0,Revert
2909,@ titohunterlol callate q viernes t vas llevar punetazo trozo d escoria,0,@ Titunterlol shut up Q Friday you're leaving Punetazo Sherro de Escia
2910,@ ariisayago ay callate perra si siempre voy casa bueno hiba hsce cuanto voy jajajaj,1,@ ariisayago ay shut up bitch if I always go home good hiba hsce how much I go hahahaha
2911,"aumentan remesas junio ascendieron 3 mil 141 millones dolares , incremento anual 23.1 % # remesasfamiliares # migrantes # indocumentados # entera2 @ rayoven jl https : //t.co/s3rikfrxnb",0,"Around June remittances ascended 3 thousand 141 million dollars, annual increase 23.1% # remitsammarks # migrants # undocumented # Intera2 @ Rayoven JL HTTPS: //t.co/s3rikfrxnb"
2912,"@ cristobaisoria_ come mierda , chupa pollas , imbecil cobarde das cara equipo saliste ayer tipico cobarde malnacidos . algun dia tendre frente partiremos cara mereces hijo puta",0,"@ cristobisoria_ eat shit, sucks cock, imbecil cowardfully das face team came out yesterday typical cowardly malnacidos.some day I will have before we will leave face deserves son bitch"
2913,# finalgh hijos puta tongazo final ... ..yang merecia,0,# endgh sons whore tongazo final ... ..yang deserved
2914,"@ guille_1128 suda , callate muerete puta vez , pedazo escoria humana",0,"@ guille_1128 Suda, shut up fucking time, piece Human slag"
2915,@ agussslarrosa callate perra q t haces llamar mejor amiga zorra orto aprende escribir chau,1,@ Agussslarrosa Callate Bitch Q you do call better friend Zorra Orto Learn to write Chau
2916,serie jesus hdez-guero obtuvo v beca jacobo tosio & gt ; & gt ; & gt ; https : //t.co/yeq2frjwiv,0,JESUS HDEZ-GUEO Series obtained V Scholarship Jacobo Tosio & GT;& gt;& gt;https: //t.co/yeq2frjwiv.
2917,"bitch , perra ' atte reb",1,"bitch , perra ' atte reb"
2918,@ marta04104594 embestir fuerza q chilles sentir mi.polla cono humedo,0,@ MARTA04104594 Easy strength Q Chilles feel mi.polla cone wet
2919,"@ valencianoshoy @ drodriguezven delci puta , prepago 5 pesos piaso mierda",1,"@ ValencianHoy @ drodriguezven deli whore, prepaid 5 pesos piasos shit"
2920,@ jdanceinthedark puta levanta cono puta busca trabajo puta consigue negocio puta chupa polla puta,1,@ jdanceinthedark whore lifts cone fucking looking job fucking gets business whore sucks cock fucking
2921,"asco repulsa levantan jefes arabes , pajas mentales machismo rancio.. arabia saudita condena mujer dos anos carcel abrazar cantante https : //t.co/fmrbeiajjz",1,"Assco Repulse raise Arab Headers, Mental Handles Rancio machismo .. Saudi Arabia sentence woman two years jail hugging singer https: //t.co/fmrbeiajjz"
2922,tipico : si chica cae chica puta solo cae bien,1,typical: if girl falls fucking girl just falls well
2923,perro perra cobarde pedacito mierda vi dor .,0,dog bitch cowardly bit shit vi dor.
2924,necesarias temporales subidas impuestos gabinete rajoy acabaran manipulaciones inmigrantes # generandoconfianza,0,necessary temporary uploaded taxes Rajoy cabinet ended immigrant manipulations # Generandoconfidence
2925,@ sketchshanice calles puta sadboy cojones,1,@ Sketcheshanice Streets Whore Sadboy Cojones
2926,"cierra puta boca , manos manchadas sangre habla ensenaron padres ? https : //t.co/dchef9mmq6",0,"Close mouth whore, hands stained blood talks taught parents?https: //t.co/dchef9mmq6."
2927,sos malparida mereces ser feliz puta puta puta,1,you are malparida deserves be happy fucking fucking whore
2928,"@ ohmxrvel si merecia , piel alguien sufrio acoso facil . darle oportunidad nuevas actrices",0,"@ OhmXrvel If you deserve, skin someone suffered easy harassment.give you opportunity new actresses"
2929,"@ agosblanco13 cabe , mereces zorra",1,"@ agosblanco13 Cabe, Mereces Zorra"
2930,"@ ingridcoronado callate perra , recalentado echan directivos tv azteca cada pasas brincando verga verga , dejaste fernando , encanta puteria",1,"@ Ingridcoronado Callate Bitch, Reheated Endecals Tv Azteca Each Raisins Jumping Verga Verga, You Dasted Fernando, Great Pet"
2931,espana crea primer 'campo refugiados ' bahia algeciras . inmigrantes ilegales https : //t.co/sc3hceu7wb sanchez dimision elecciones ! !,0,Espana creates first 'refugee field' Bahia Algeciras.illegal immigrants https: //t.co/sc3hceu7wb sanchez dimision elections!!
2932,manteros subsaharianos corren sillazos policia https : //t.co/oxy9zhnw5y via @ periodistadigit,1,Sub-Saharan Banches Run Sillazos Police Https: //t.co/oxy9zhnw5y via @ journalistadigit
2933,"@ feerchavela_ obvio mejor amiga siempre siempre , zorra",1,"@ Feerchavela_ obvious best friend always always, slut"
2934,@ albiol_xg @ ppcatalunya @ alevysoler 'acoso injustificable ' unas personas q siguen acto ensenando mobil imagen lazo ! ademas..amarillo !,0,@ albiol_xg @ ppcatalunya @ ALEVYSOLER 'Unjustifiable harassment' Some people who are still act teaching Mobil Image Lazo!Also ..arillo!
2935,@ uranioceioso @ istar57_ zorra favorita,1,@ UraniOcelios @ Istar57_ Favorite Zorra
2936,@ yungpichaku @ 3adawiyaaa problema puta x,1,@ yungpichaku @ 3dawiyaa problem whore x
2937,"@ estefcastillos ojala vayas infierno , vida mereces puta .",1,"@ EstefCastillos Hopefully go hell, Life Mereces whore."
2938,"@ ragaazza pollaicas = polladas , tonterias , sinsentidos",0,"@ ragazza Pollaicas = chicks, nonsense, sinsented"
2939,perra racista enorme sentimiento inferioridad . venir twitter buscando protagonismo costa soltar mierda aprovechando desgracia . deseo ultima noche vida vayas dormir . https : //t.co/yvb67xliod,1,Racist bitch huge feeling inferiority.COME TWITTER Looking for Protagonism Costa Download Shit taking advantage of misfortune.I wish last night life go to sleep.https: //t.co/yvb67xliod
2940,"puta madre puta madre llorando . sabia ibas ganar , poniendo todi . re mereces , tan feliz . deseaba ganadora . @ twogayghosts https : //t.co/gp3spysnkg",0,"Whore mother whore mother crying.I knew you were winning, putting Todi.Re Meome, so happy.She wanted winner.@ twogayghosts https: //t.co/gp3spysnkg"
