,text,hs,translated_text
3225,gebt polizisten extra armlange ne trillerpfeife,0,Give policemen extra armlange neigher whistle
3226,"oh nein , unbewaffnete schieen , kalte stehen deutsch konnen .",0,"Oh no, unarmed shooting, cold standing in German."
3227,"oh gott . cdu fordert polizei , sollen fluchtlingskinder schieen .",0,"oh God .CDU calls for police, should shoot escape children."
3228,"tja zwei gleiche fordern , cdu aussage guten fordert afd bose rechte menschenverachtende kreaturen . zeit regime gesturzt verraterischen politiker land gejagt , wert -deutsch-",1,"Tja two equal demand, CDU statement good calls AfD Bose right inhumane creatures.Time regimes gesturzed rating politician country chased, value -German"
3229,"tja zwei gleiche fordern , cdu aussage guten fordert afd bose rechte menschenverachtende kreaturen . zeit regime gesturzt verraterischen politiker land gejagt , wert -deutsch-",1,"Tja two equal demand, CDU statement good calls AfD Bose right inhumane creatures.Time regimes gesturzed rating politician country chased, value -German"
3230,dabei ?,0,included ?
3231,peinlich etablierten parteien gegenuber afd verhalten . bessere werbung konnte afd wunschen .,0,Embarrassingly established parties against AFD behave.Better advertising could be afd wan.
3232,"tja gleich ... gleicher ... ... verhalten regierung peinlich , wunder afd zulauf bekommt .",0,"Well ... same ... ... behavior of government embarrassing, wonder afd feed."
3233,tja nu ? ?,0,Well now??
3234,"drehen , brauchen",0,"turn, need"
3235,jaaaaaa kopf,0,Jaaaaaa head
3236,"recht , landern normale vorgehensweise .",0,"Right, countries normal procedure."
3237,"ach nee ! fordert cdu , geschossen ! `` rechtspopulistisch '' , `` linkspopulistisch '' sonstwas ?",0,"Oh no !Calls CDU, shot!`` Right Populist ', `` LeftPopulist'?"
3238,"entschuldigt falschen link , bald ausbessern .",0,"Excuse False Link, soon repair."
3239,"bettler halten immer kreditkartenleser , ? -_-",0,beggars always hold credit card reader?-_-
3240,na un ? sin nazis ? darf nichtmahl sowas erwagung ziehen ! ! ! armes deutschland,0,Well?Sin Nazis?Can not even consider something like that!Being!Being!poor Germany
3241,"vertrauen ? lach schlapp . ausrede , geld sei schmutzig tauscht uber tatsache hinweg besser kontrollieren",0,"to trust ?Laugh.Excuse, money is dirty exchanges over the fact better check"
3242,name programm : http : //fickdichgez.de/,0,name programm : http : //fickdichgez.de/
3243,", plus schuluniform .",0,", Plus school uniform."
3244,ists richtig ? ? ?,0,Is it right???
3245,bescheuert bedenkt gerade kinder grundschule schnell neue sprache lernen konnen . anstatt kinder auszugrenzen konnte moglichkeit nutzen kinder gegenseitig unterstutzen neue sprache lernen . fur ware deutsch fur englisch arabisch immer langweilig ware welt deutsch sprechen wurden ?,0,"Sturning considers Children's elementary school can quickly learn new language.Instead of bounding out children, opportunity to use children to learn each other's new language.For goods German for English Arabic always boring goods world German to speak?"
3246,10jahren bargeld mehr . treffen davos glaube chef deutschen bank gesagt .,0,10 years cash more.Meeting Davos Faith Chef Deutsche Bank said.
3247,"schweizer bloder ! bisher beschlossen , hande fusse . stolz nationalitat , sprache , sitten mochten verdunnen . . kind deutsch sprechen mochte ( gebrochen ) klappe halten . immer besser , herumlabern versteht .",0,"Swiss Bloder!So far decided to do this.Pride nationality, language, customs might dun..Child german speaking might (broken) holding.Always better, losing around."
3248,deutschland sein.. integrieren ansonsten raus.. lern ganz sicher deren sprache verstehen -.- bf2b5806e941ff92,0,Germany be .. integrate otherwise .. learning certainly understand their language -.- BF2B5806E941FF92
3249,fur schwachsinn verstehe sinn . unterdruckung mehr .,0,For nonsense understand sense.Repress more.
3250,76e3d989d7a7acdd sag ja schweiz macht richtig,0,76E3D989D7A7ACDD Say Yes Switzerland is doing properly
3251,"politiker sagen , islam plus sprache gehort deutschland , claudia grunen sagt sogar , mussen neue sprachen deren kultur einstellen .",0,"Politicians say, Islam plus language belonging Germany, Claudia Grunen even says, had to set new languages their culture."
3252,geil ! ! ! ! !,0,cool !Being!Being!Being!Being!
3253,geil find gut,0,Horny find good
3254,kleine frage rande : `` geh isch donerbude altaaa ! '' deutsch ?,0,Small question Rande: `` Go Isch Donerbude Altaa!'' German ?
3255,schwarzgeld. ? ? ? ?,0,black money.????
3256,uberhaupt moglich grenzen schlieen fluchtlingsstrom aufzuhalten ? antwort . geht . braucht streik grichen torschluss mazedonier . http : //www.welt.de/politik/deutschland/article151787761/fast-keine-neuen-fluechtlinge-in-bayerns-aufnahmezentren.html,0,Occasionally limits conclusion to stay?answer .goes .Needs strike rich tone closure Macedonians.http: //www.welt.de/politik/deutschland/article151787761/fast-keins-neuen-fluetichtlinge-in-bayerns-aufzentres.html
3257,"andre extrem schmarrn.wichtig allein , alltag deutsch spricht/sprechen ( darf ghettos geben muslimische frauen , hause hocken deutsch lernen ) . staatssprache pflicht ! ! !",0,"Andre extremely smarrgant alone, everyday German speaks / speaking (may give ghettos Muslim women, learn home to learn German).State language mandatory!Being!Being!"
3258,richtig ? ? ,0,correct ??
3259,deutschland eingefuhrt,0,Germany introduced
3260,"super- verkaufe auto fremden stehe regen warte , warte , -- -- - kaufe auto uberweise voraus warte warte ... wart mehr gesehen . wer tickt mehr richtig .",0,"Super selled car strangers standing rain wait, wait - - - Buy car checkout ahead Waiting ... waited more.Who ticks more correctly."
3261,"richtig ! stadt gehe , einkaufen gehe , seltenste sprache hore muttersprache , namlich deutsch ! stuck fur stuck verlieren immer mehr sitten gebrauche , kinder wachsen begriffen `` laternenfest '' `` wintermarkt '' auf-gehts eigentlich ? ? ? schlimm genug , negerkusse zigeunersauce namen eingebut , wahnsinn mu endlich ende schnell moglich ! ! ! !",0,"correct !City go, shopping goes, rarest language HORE Native language, namely German!Stucco For Stuck lose more and more customs, children grow concepts `` Lantern festival '' `` winter market '' on-go???bad enough, Negerkuses Gypsy Sauce Name Ingreducing, madness MU finally end quickly!Being!Being!Being!"
3262,lol `` schaffen '',0,Lol `Create ''
3263,teilt hauptsachlich links tagespresse ? youtube videos ? maasmannchen ja springer verlag konsorten lahmlegen,0,Divides mainly links daily press?YouTube videos?Maasmännchen Ja Springer publisher plants paralyzed
3264,mehr verstehen- schlimmer stasi ! : (,0,More understandable Stasi!:
3265,lebe ddr 2.0,0,Live DDR 2.0
3266,zweit accound vk.com .,0,Second Accound VK.com.
3267,"uber polen meckern , schlimmer , uberall maulkorbe .",0,"Meckern on Poland, worse, muzzle everywhere."
3268,suchen mitglieder : https : //www.facebook.com/groups/neuesdeutschland201x/ ? fref=ts,0,Search Members: https: //www.facebook.com/groups/neuesdeutschland211x/?FREF = TS
3269,"passiert , wichtig seid ! wer lugen verbreitet , verboten zensiert , hofiert . unterkriegen lassen . mal anpinnen konntet , denen ganz gar schmecken durfte : http : //www.pravda-tv.com/2016/01/es-ist-hoechste-zeit-fuer-eine-revolution-videos/",0,"happens, important!Who disseminates lugs, banned censored, courted.to get down.Once you might be able to taste all of whom: http: //www.pravda-tv.com/2016/01/es-ist-hoechste-zeit-fuer-ein-revolution-videos/"
3270,"konnen viele leute sperren , irgendwann alleine weitem feld , politisch korrekt mal aufhalten , konnen mehr , maasmannchen eh bald ende , wei ? lassen mund verbieten , niemanden .",0,"Can many people lock, sometime alone afield, politically correct times, can more, Maasmannchen anyway soon, white?Let mouth ban, nobody."
3271,"@ staat facebook , macht voll klops ! volk lacht uber !",1,"@ State Facebook, makes full knocks!Volk laughs over!"
3272,"@ staat facebook , macht voll klops ! volk lacht uber !",1,"@ State Facebook, makes full knocks!Volk laughs over!"
3273,"momentan deutschland zugeht , bekommt langsam bild , zeiten zweiten weltkrieges wahr ... diktatur lasst gruen",0,"Currently accessible Germany, gets slow picture, times World War II true ... Dictatorship Let Gruen"
3274,30er jahren ? ! ? ? meinungsfreiheit deutschland meint : gibt wahre meinung hetze braunes gelaber ...,0,30s?Being!??Freedom of Opinion Germany says: There is true opinion Hetzen Brown Gelabe ...
3275,mehr schn..,0,More nice ..
3276,klar erika angefangen eigene stasi aufzubauen ! ! !,0,Clear Erika started to build your own Stasi!Being!Being!
3277,grundrecht freien meinungsauerung ? - schon lange farce !,0,Fundamental right to framework?- long farce!
3278,bitte spiegelt posts vk ...,0,Please reflect Posts Vk ...
3279,schaffen !,0,create !
3280,"wer braucht fb sperren , wahrheit findet wege zensur ... ..",0,"who needsfblock, truthfindsroutescensorship... .."
3281,warum kommst vk.com ?,0,Why is VK.com?
3282,hallo b89e78886b85c9e9 . besten grue hamburg .,0,hellob89e78886b85c9e9.bestgruehamburg.
3283,unglaublich land abgeht,0,incrediblecountrygoing
3284,"schlimmer , kauf vorsichtshalber schon mal koran lern sure !",0,worsepurchaseprecautionsureeverlearningthe Koran!
3285,reichspropaganda ministerium 2.0 leitet herr maas halt . ersten tut ja wirklich .,0,richpropagandaministrymanages2.0mrmaashalt.first trulydoingso.
3286,haha .. fur lustiger trupp .. schon weit meinung sagen darf meinung regierung vertritt ? beste ? ?,0,Haha .. For funny squad .. already saying far to say opinion government represents?Best??
3287,maas maul aufmacht schon koperverletzung volksverrat .,1,Maas Maul already takes up Koper injury Volksverrat.
3288,maas maul aufmacht schon koperverletzung volksverrat .,1,Maas Maul already takes up Koper injury Volksverrat.
3289,wechselt vk.com . immer mehr user wechseln .,0,Change VK.com.More and more users change.
3290,"wurde schon fur 24h gesperrt ! einstellung nix bewirkt ! sperren , posten 5000 ! egal , zeit gekommen wurde bemerkt ! schnell paar sanktionen verhangt bevor ganz gar vorbei ! viva germania !",0,"Was locked up for 24 hours!Setting nothing causes!Lock, items 5000!Anyway, time came came noticed!Quickly couple sanctions prevailed before all!Viva Germania!"
3291,"wurde uber erich ddr gemeckert ... ..heute wurden genugend gutmenschen finden skrupel nachbarn , freund verwandten anzuscheissen , meinung vertritt .",0,If Uber Erich GDR was rendered ...
3292,"ja ... deshalb bleiben trotzdem genau , wahr ?",0,"Yes ... Therefore, there is still exactly, true?"
3293,ab vk-com ... ...,0,AB VK-with ... ...
3294,"na , irgendwas musst richtig ... kame ne sperre . quasi ne auszeichnung ! ?",0,"Well, something must be right ... Kame NE lock.Quasi ne award!?"
3295,willkommen ddr 2.0,0,Welcome DDR 2.0
3296,"macht drau , hobbies . internet aufzuraumen ja einfacher illegalen einwanderen minimum echten `` fluchtlingen '' sagen , tun lassen . lieber jemanden sperren traumatisierten , erwachsen menschen erklaren mussen , einfach bespringen befummeln darf , letzen endes trotzdem macht . ( y ) maas co. weit gebracht , ? : d",0,"Makes dravy, hobbies.Internet looms yes easier illegal immigrant minimum real `` escape lingings '' say, do.Better to lock someone traumatized, adult people would have to blame, simply stringing to stain, ultimate ends still power.(y) Maas Co.far brought?: D"
3297,seid vk ?,0,Seid VK?
3298,"bestimmt schon zeit zensiert , kritiken angezeigt",0,"certainly already censored, reviews displayed"
3299,soviel meinungsfreiheit . unserer `` demokratischen diktatur '',0,So much freedom of expression.Our `` Democratic dictatorship ''
3300,"dank im-erika , kommt ddr regime ! ! dregg ! ! ! ! ! !",1,"Thanks to IM-Erika, GDR regime comes!Being!Dreggans!Being!Being!Being!Being!Being!"
3301,"dank im-erika , kommt ddr regime ! ! dregg ! ! ! ! ! !",1,"Thanks to IM-Erika, GDR regime comes!Being!Dreggans!Being!Being!Being!Being!Being!"
3302,vk laden ? ? ?,0,VK Laden???
3303,ddr las grussen,0,DDR Las Grussen.
3304,"mal deren seite melden . konnen , konnen .",0,Report their page.can.
3305,gib mal bitte link deren seite deren profil .,0,Please give links to their page their profile.
3306,freitag 24 stunden schreibblokade . schrieb `` polen schone orte '' zwei buchstaben . meinte preuens alte gebiete . hetze .,0,Friday 24 hours writing blockade.wrote `` Poland beautiful places '' two letters.Preu's old territories said.Handling.
3307,lacherlich,0,ridiculous
3308,deutschland ... ..,0,Germany ... ..
3309,treffen strasse rathausern ... heizen ...,0,Meet Strasse Rathausern ... Heating ...
3310,https : //www.youtube.com/watch ? v=g2pg5ac950m 2.0 dank propagandaminister maas !,0,https: //www.youtube.com/watch?v = g2pg5ac950m 2.0 thanks propagandaminister Maas!
3311,mehr lange politische brut abgewahlt ... . na konnen strae anspucken ... . erleben mal leben boddygard,1,More long political brood chemsed ....Na can spot street ....Experience life Boddygard
3312,mehr lange politische brut abgewahlt ... . na konnen strae anspucken ... . erleben mal leben boddygard,1,More long political brood chemsed ....Na can spot street ....Experience life Boddygard
3313,eigentlich anhand rechtlicher grundlagen entschieden art femegericht ?,0,"Actually, on the basis of legal basics decided type Femgericht?"
3314,geht los ... .,0,lets go ... .
3315,wievielte einzelfall ?,0,How much individual case?
3316,"gerade radio gehort sei deutscher staatsburger , zzzztttt schei presse gibt einfach , spasti migrationshintergrund handelt ... .. schwanz eier ab hacken langsam verbluten lassen ware mal manahme ... ..",1,"Straight radio is a German Stateburger, Zzzztttt Schei Presse is simple, spasti migration background is ... .. Tail Eggs from hacking slowly bleed ware of manah ... .."
3317,"gerade radio gehort sei deutscher staatsburger , zzzztttt schei presse gibt einfach , spasti migrationshintergrund handelt ... .. schwanz eier ab hacken langsam verbluten lassen ware mal manahme ... ..",1,"Straight radio is a German Stateburger, Zzzztttt Schei Presse is simple, spasti migration background is ... .. Tail Eggs from hacking slowly bleed ware of manah ... .."
3318,"gerade radio gehort sei deutscher staatsburger , zzzztttt schei presse gibt einfach , spasti migrationshintergrund handelt ... .. schwanz eier ab hacken langsam verbluten lassen ware mal manahme ... ..",1,"Straight radio is a German Stateburger, Zzzztttt Schei Presse is simple, spasti migration background is ... .. Tail Eggs from hacking slowly bleed ware of manah ... .."
3319,"gerade radio gehort sei deutscher staatsburger , zzzztttt schei presse gibt einfach , spasti migrationshintergrund handelt ... .. schwanz eier ab hacken langsam verbluten lassen ware mal manahme ... ..",1,"Straight radio is a German Stateburger, Zzzztttt Schei Presse is simple, spasti migration background is ... .. Tail Eggs from hacking slowly bleed ware of manah ... .."
3320,deutsch turkmene,0,German Turkmen
3321,sowas recht leben,1,Something right
3322,sowas recht leben,1,Something right
3323,schwanz ab fressen geben .,1,Give the tail from eating.
3324,schwanz ab fressen geben .,1,Give the tail from eating.
3325,"ganz einfach , ... `` deutsch '' mal deutschen schaferhund !",0,"Quite simply, ... `` German '' Most German Schafferhund!"
3326,beide verbrechen merkel gewissen . zweite zusatzlich polizei staatsanwaltschaft u-haft verhangt .,0,Both crime Merkel conscience.Second additional police public prosecutor's office havenged.
3327,gleich .,0,same .
3328,raus elendigen lebewesen ! vorher entfernung gemachtes !,1,Out miserable living beings!Previously made!
3329,raus elendigen lebewesen ! vorher entfernung gemachtes !,1,Out miserable living beings!Previously made!
3330,"froh , mutter madchens . polizei mehr rufen mussen . gerichtsmediziner gereicht . ne geht gar sowas . kindern vergreifen allerletzte",1,"Glad, mother Madchens.Police have to call more.Court's practitioner was enough.Ne goes to that.Children Collect Lastest"
3331,mann kastrieren betaubung .,1,Man castrate betreat.
3332,mann kastrieren betaubung .,1,Man castrate betreat.
3333,egal fur mensch ! ! ! hilft kastration ! ! !,1,No matter for humans!Being!Being!Helps castration!Being!Being!
3334,egal fur mensch ! ! ! hilft kastration ! ! !,1,No matter for humans!Being!Being!Helps castration!Being!Being!
3335,"geht ? ? ? ? ? ? menschlich , egal solch ding herkommt .",0,"goes ??????human, no matter such thing comes from."
3336,"video brasilien , erwischten kleines madchen vergewaltigte , halbtotgeschlagen bevor polizei kam .",0,"Video Brazil, caught little girl raped, half dead pushed before police came."
3337,deutsch-turkmene ? wellensittichelefant ? gutmenschen abwiegeln `` gefickt '' einzelfall '' selben zeit wirft kulturbereicherer 3 ? : - ) kinder fenster ... ... ... konnt drauf warten anwalt behauptet sei heimatdorf tradition ... ... ..,0,German Turkmen?Budgerine fantast?Gut men visible `` fucked '' single case '' same time throws cultural area 3?: -) Children's window ... ... ... KONNT KONT WAIT ALWAYS ALWAYS HIMATVORF tradition ... ... ..
3338,sexualstraftater einfach kastrieren- macht ja ruden ! ! ware abschreckende bestrafung ! ! ups : vergessen : ware ja eingriff menschenwurde ! ! trottel eigentlich gesetzes satz erfunden ? augen individium rechte mehr ! !,1,Sex attractions simply castrate - makes rows!Being!Goods deterrent punishment!Being!UPS: Forgot: Goods Yes Intervention Humans!Being!Trottel actually invented law sentence?Eyes individual rights more!Being!
3339,sexualstraftater einfach kastrieren- macht ja ruden ! ! ware abschreckende bestrafung ! ! ups : vergessen : ware ja eingriff menschenwurde ! ! trottel eigentlich gesetzes satz erfunden ? augen individium rechte mehr ! !,1,Sex attractions simply castrate - makes rows!Being!Goods deterrent punishment!Being!UPS: Forgot: Goods Yes Intervention Humans!Being!Trottel actually invented law sentence?Eyes individual rights more!Being!
3340,deutsche burger erhalten wegen rechnung 28.80  gerichtkasse 2 tage `` erzeingungshaft '' . kleinwuchsige saarlander ganz gross .,0,"German citizens receive for account 28.80 court office 2 days `` forced "".Small saarlander big big."
3341,totesstrafe ! ! ! sofort,1,death penalty !Being!Being!immediately
3342,totesstrafe ! ! ! sofort,1,death penalty !Being!Being!immediately
3343,kastrieren statt resozialisieren ! ! ! verantwortung fur wiederholungen tragen erst eigenen trifft ! ! sowas darf toleriert ! !,1,castrate instead of resocializing!Being!Being!Responsibility for repetitions bear the only one meets!Being!That should be tolerated!Being!
3344,kastrieren statt resozialisieren ! ! ! verantwortung fur wiederholungen tragen erst eigenen trifft ! ! sowas darf toleriert ! !,1,castrate instead of resocializing!Being!Being!Responsibility for repetitions bear the only one meets!Being!That should be tolerated!Being!
3345,"eigentlich , frei rumgelaufen ? ja ersttater .",0,"actually, freely running around?yes first-time."
3346,mohamed s pedofiel lassen 8-10 jahrigen verheiraten,1,Mohamed S pedofiel leave 8-10 years of marriage
3347,mohamed s pedofiel lassen 8-10 jahrigen verheiraten,1,Mohamed S pedofiel leave 8-10 years of marriage
3348,"sofort rube ab , lange verhandlung , habt macht , komme sofort .",1,"Immediately reber, long negotiation, has power, come immediately."
3349,"sofort rube ab , lange verhandlung , habt macht , komme sofort .",1,"Immediately reber, long negotiation, has power, come immediately."
3350,auslandischen sexualstraftater immer mehr ?,0,External sexual agators more and more?
3351,"schwere kindheit gehabt , traumatisiert heftigen krieg turkmenistan naturlich freispruch .",0,"Heavy childhood, traumatized violent war Turkmenistan Especially acquittal."
3352,"deutscher , turkmenischer abstammung bitte . grauenvolle tat naturlich relativiert .",0,"German, Turkmen descent please.Grayful deeds of course relativized."
3353,"mohammed heiratet 6-jahrige ! mohammed fur muslime abbild idealen mannes . mann schlechtes gewissen . sagen muslime 1500 jahre zuruck . stimmt . 1500 jahren schon entwickelt heute . skandinavien ware mann 1500 jahren sofort verurteilt getotet worden . egal , opfer christ muslim odin glaubte . menschen gehoren zivilisierte welt , beweisen tag .",0,"Mohammed marries 6-year-olds!Mohammed for Muslim image ideal man.Man bad conscience.Say Muslims back for 1500 years.it's correct .1500 years already developed today.Scandinavia ware man has been kidnetted for 1500 years immediately.No matter, sacrifice Christ Muslim Odin believed.People accompanied civilized world, prove day."
3354,armes deutschland hingekommen,0,Armes Germany
3355,schwanz ab,1,tail
3356,schwanz ab,1,tail
3357,mute googlen turkmene ist.alles klar !,0,MUTE google turkmen is. All clear!
3358,omg : ' ( arme maedchen .,0,OMG: '(Arms Maedchen.
3359,problem traut mehr asylanten mehr rechte deutsche kotze,0,Problem dares more asylum more right German pussy
3360,"uberstellt . weiss , tun .",0,"exercise.White, do."
3361,absolut abartig bestien,1,Absolutely evident beasts
3362,absolut abartig bestien,1,Absolutely evident beasts
3363,schwanz binten dahrzeug ab autoban 200 autoban fahren schei dink abfelt,1,tail bints dahrnug from autoban 200 autoban driving shy dinks
3364,schwanz binten dahrzeug ab autoban 200 autoban fahren schei dink abfelt,1,tail bints dahrnug from autoban 200 autoban driving shy dinks
3365,"arme kind , konnte kotzen wut , tag meldungen ? ? ? ?",0,"Army child, could puke anger, day messages????"
3366,"vorhin gelesen , vorher schon wegen sexuellem missbrauch 5 jahrigen aufgefallen ... frage system : wieso laufen dreckschweine frei rum ? ? ?",1,Read earlier because of sexual abuse 5 years ago ... Question System: Why are weird pigs running around???
3367,"vorhin gelesen , vorher schon wegen sexuellem missbrauch 5 jahrigen aufgefallen ... frage system : wieso laufen dreckschweine frei rum ? ? ?",1,Read earlier because of sexual abuse 5 years ago ... Question System: Why are weird pigs running around???
3368,"identitat taters wurde , naturlich einzelfall , verschleiert . arme , gesteuerte medien !",0,"Identity TATERS became veiled, by course individual case.Arms, controlled media!"
3369,"drecksaecke allesamt , kindern vergreifen egal woher kommen bestrafung zugering deutschland .",1,"Dirt icecade All, children do not matter where doing punishment Zugering Germany."
3370,"drecksaecke allesamt , kindern vergreifen egal woher kommen bestrafung zugering deutschland .",1,"Dirt icecade All, children do not matter where doing punishment Zugering Germany."
3371,herkommt knast stecken ! hotels gitter !,0,Get bushes stuck!Hotels Gratten!
3372,"sofortige ausweisung , raus deutschland",0,"immediate expulsion, out Germany"
3373,pfui teufel iss ekelhaft ! ! ! ! ! ! mehr leider schreiben .,0,"Pfui Teufel Iss disgusting!Being!Being!Being!Being!Being!Unfortunately, write more."
3374,"sicht gutmenschen naturlich entschuldogen . frage , mehr angst , deutscland fugen bricht deutschen fur armen kerl mitleid . werk aktuellen politik . schuld , wahrheit ans tageslicht bringen .",0,"Suit popular views togetherness.Question, more fear, Deutschland joints breaks Germans for poor guy compassion.Plant current policy.To blame, bring truth to daylight."
3375,"kiel/gaarden , wunsche weiteren fluchtlingen spa : - )",0,"Kiel / Gaarden, wishes Further refugees SPA: -)"
3376,komme stadtteil kiel passiert . presse erfahren sonntag geschehen . gibt mann gesagt pedo wohl ofter kinder angesprochen ( gesagt horen sagen ) . kerl uberhaupt aufm papier deutscher . eben tv sagten erstmal prufen uberhaupt schuldfahig . quatsch ! ! ! !,0,"I'm passing the district of Kiel.Press Learn Sunday.Gives husband said Pedo well-to-officer addressed (said Horen say).Guy overheap on the paper German.Like TV, first words said ultimately guilty.nonsense !Being!Being!Being!"
3377,cc1ebe89ac60991f,0,Ses 1
3378,bestrafen turkmenisch ... ers versteht..,0,Punish Turkmen ... Ers understands ..
3379,radio rede `` 30 jahrigen mann '' .,0,Radio speech `` 30 years old man's.
3380,"fall herkunft taters vollig zweitrangig ! justiz tragt verantwortung ! wiederholungstater ! frei rumlaufen lassen ! gehoren mitbestraft , zugelassen ! ... wehe zahlt steuern strafzettel ... deutschland verkommt bananenrepublik !",0,"Case Origin TATTERS completely secondary!Justice contributes responsibility!Repetizer!Leave freely!Accuracy, approved!... woe pay taxes office ticket ... germany degenerates banana republic!"
3381,mann organisieren problem selber hand nehmen politik versagt,0,Man organize problem itself hand taking politics failed
3382,"`` rahmen vernehmungen erhartete verdacht 30 jahre alten deutschen turkmenischer abstammung.   mute heien : `` rahmen vernehmungen erhartete verdacht 30 jahre alten turkmenen deutschen staatsangehorigkeit   ? z.b . mal holland ziehen hollandische staatsburgerschaft annehmen , nie hollander . ja , mann herkunft verschleiern .",0,"`` Framework Interrogators appreciated suspicion of 30-year-old German Turkmen descent.MUTE HEAEN: `` Framework Interrogators Enhanced suspicions 30-year-old Turkmen German state residence?e.g.Let Holland take Hollandian State Burgerhood, never Hollander.Yes, man descend."
3383,gelungene migration,0,Successful migration
3384,bingo ... .2f7bbccb8b69d0f8,0,bingo ... .2f7bbccb8b69d0f8
3385,"bekommt zwei jahre bewahrung stelle kindergarten angeboten , `` wiedereingliederung '' . wortspiel beabsichtigt . justiz is witz hauptsache eigenen burger voller harte vorgehn .",0,"Two years of preservation position gets offered kindergarten, `` reintegration ''.Potment intends.Justice is joke main thing to own burger full of hard ones."
3386,heit praambel grundgesetzes ?,0,Praambel Basic Law?
3387,"wurde dringend wunschen , merkel zuruck tritt herr bosbach kanzlerschaft ubernimmt . politiker brauchen ! ? ? ? ?",0,Was urgently wish to take Merkel withdraw from Mr. Bosbach Chancellery.Need politicians!????
3388,einzige cdu einigermaen klar denken,0,Single CDU himself clearly think
3389,"herr bosbach ehren , wenigen cdu einigermaenen durchblick , leider gehorsamer parteisoldat merkel nix entgegen setzen , schade eigentlich !",0,"Mr. Bosbach honor, a few CDU some trauma, unfortunately obeyed party-owned Merkel nothing opposite, pity actually!"
3390,bosbach ehren solang falscher flagge segelt bleibt maulheld .,1,Bosbach Honoring Silang Wrong Flag Looks Maulhero.
3391,bosbach ehren solang falscher flagge segelt bleibt maulheld .,1,Bosbach Honoring Silang Wrong Flag Looks Maulhero.
3392,herr wolfgang bosbach - bundeskanzler 2017 bitte wechseln afd neuer bundeskanzler !,0,Mr. Wolfgang Bosbach - Federal Chancellor 2017 please switch AFD new Federal Chancellor!
3393,top !,0,top !
3394,"populismus betont gegensatz volk  elite  nimmt dabei anspruch , seite einfachen volkes  stehen . daran falsch herr bosbach ? sollten parteien seite volkes stehen ? zurzeit macht ja afd . darum wahlen .",0,"Populism Stresses Contrary People Elite takes aspiration, side simple people stand.wrong Mr. Bosbach?Should parties page people stand?At the moment, AFD makes.Therefore elections."
3395,bosbach fur anstandiger ehrlicher typ .,0,Bosbach for the honorary type of honest guy.
3396,schones video ... .,0,Schones Video ....
3397,mal politik beiseite : findet jemand frau petry ziemlich hei fur alter ?,0,Same aside: Does someone find Mrs. Petry pretty much for age?
3398,stehen landtagswahlen ! ! ! vorbei ... interessiert geschwatz gestern . postensicherung geht ...,0,Stand state elections!Being!Being!Past ... Interested gusset yesterday.Lost protection goes ...
3399,"ganz toll , spricht seele . fur afd wahlen .",0,"Great, speaks soul.Elections for AFD."
3400,herr bosbach ... ... sympathisch !,0,Mr. Bosbach ... ... sympathetic!
3401,"beatrix storch , ja kotzen",1,"Beatrix Storch, yes"
3402,"beatrix storch , ja kotzen",1,"Beatrix Storch, yes"
3403,"http : //nibelungen-kurier.de/gruenes-urgestein-unterstuetzt-afd-wahlkampf/sauerborn ii : grunes urgestein unterstutzt afd-wahlkampf sauerborn verlasst 36 jahren grunen / grunde nennt kritik fluchtlingspolitik , grune moralische uberheblichkeit unertragliche intoleranz ",0,"http: //nibelungen-kurier.de/gruenes-urgestein-understufstüfd-faße-ungstauf/Sauerborn II: Grunes veteran support AFD election campaign Sandborn leaving 36 years Grunen / Basic Name Criticism Fleet Policy, Grune Moral Treaty Unauthoric Intolerance"
3404,"politiker mochte schon immer , sieht dinge",0,"Politician always liked, sees things"
3405,bosbach kopf ! wenigen cduler,0,Bosbach head!few cduler
3406,her bosbach politiker wahrheit sagt bravo viele mogen !,0,Her Bosbach politician truth says Bravo Many MOGEN!
3407,oh oh stegner erfahrt..,0,Oh oh stegner experiences ..
3408,skandinavien schon mal ne gemeinsame wahrung gehabt ging schief,0,Skandinavia Already had a common safeguard went wrong
3409,"lanz meinung , lat niemanden richtig ausreden ! schweinerei personen verachtend - rechthaberrisch ! einfach kotzen angebliche neutrale person ( moderator immer ) parteisch schon himmel stingt ... gehort tv , m ... .",0,"Lanz opinion, Lat Nobody really excuses!Schweinerei persons despising - lawyer!Simply puke alleged neutral person (moderator always) party already sky sting ... belonging to TV, m ...."
3410,dabei !,0,included !
3411,ja buntekanzlerin bayrischen lowen zahne gezogen.und machtgeil !,0,"Yes, Chancellor Bavarian Lion teeth pulled. And power horny!"
3412,"seehofer iss vasall merkel , geht eh nix .alle landesfursten konnten sturzen , honeckers zeiten hamse angst , volk",0,"Seehofer ISS Vasall Merkel, anyway no matter .alle Landfursten could stemen, Honeckers times Hamse fear, people"
3413,heisse luft dahinter,0,Hot air behind it
3414,blablabla,0,blablabla
3415,lange warten,0,wait a long time
3416,verstehe ehrlich gesagt problem ... taten folgen lassen braucht ja unterstutzung partei wahlern ... alleine trotz stellung ausrichten,0,"Honestly, I understand problem ... follow action needs support party voting ... alone despite position"
3417,wahlt altparteien ! ! ! !,0,elements old parties!Being!Being!Being!
3418,mehr heie luft kommt seehofer,0,More hot air comes Seehofer
