,text,hs,translated_text
1949,qal yeny qtr mhtmy bklamk b $ rfk ant myn mebrk mn aldwl kkl lk hlfa & k $ alw aydn mnk wqt alantxabat w hty swrya,0,"He said, Qatar is interested in your words with $ 4."
1950,htlr,0,htlr
1951,hl ywjd ansan bkaml qwah alwtnyp ytklm bh*a al $ kl,0,Is there a whole man who speaks?
1952,xyy klfwa hda yhzr al $ tamyn wyly bebr en r > yh b < htram > hla wshla fyh,0,Kissi cost this warns the $ Insurance and Willie Paper
1953,lh ya galy nzeta mena meqwwwwwl wla katb edl elwy wla wzyr whty srqw mnna wahd mn mdra ' eamyn hty h,0,"Hey, O Ghali, I am dismantled and not a writer and not an alarm and not a minister and even Sarqo from one of the harmful aunt"
1954,ystahl aldes,0,Ystahl Aldes.
1955,ya > bwaq alftn,0,Yeah> I was dug in Arafat you
1956,awla jbran basyl axt > whal $ y mhswm wma hda yhawl ytrjm,0,First Jepran Basil reflect> Is it $ and this is trying to translate
1957,wa*a sjnwh byteaml meamlp almlwk,0,あ り が と う あ w b て あ ML MLP A LMLWK
1958,frq kbyr byn al < ntqad waltxwyn,0,Large difference between all
1959,mn aldahyp alabyp hna dm $ q,0,Of the bib task here
1960,lazm ja } zp nwbl llkymya yaxdha dktatwr albev alfa $ y,0,The Nobel Customer for the Chemis is required
1961,mealy alwzyr klamk yjrhhm l*lk yhajmwnk xly swtk ysdh bhm fant wamvalk alhq almfqwd,0,Mali Minister Your words grabs for * you attacking you Excel your voice shelters them
1962,alhq ely > l $ eb > lbhym > lly bs zeym ta } ftwa > lly mzhfw w mrkew hda yqrb elyh byrkd wbysyr ys~rx baldm,1,To> Let 's Lynamic
1963,hw twm lxbyr nsr al $ ytan,0,HW Twm LXBYR NSR AL $ YNAN
1964,ma lqyt jmlp btrd ely tgrydp alwzyr al*my jbran basyl > ktr mn hl jmlp ly qalha albtryrk mar nsrallh btrs sfyr alhryp,0,What I received by an expulsion to abstract the Minister L * Mi Jepran Basil> Qatar from Has Jabbi told me Patriarch passed by Nasrallah Boutros
1965,s & al l $ yxk w $ x xldp algryb ayran bld erby am amyrky  a*a erf aljwab mneynh,0,S & AL L $ YXK W $ X XLDP ALLRB AYRAN BLD ERBY AM AMYRKY A * A Errit Aljwab Mneynh
1966,qltly bla k*b w ahtrm eqlk s & al lw ana qltlk yahn knt aetbrtny mh*b wb $ krk bkl al > hwal wbkl mhbp wahtram,0,I said to my mind and I respect your mind.
1967,kan lazm ttr > s alwfd bttle ealtlfzywn $ bwbyp hlwp,0,The delegation was needed
1968,jbran basyl < nsan bl axlaq,0,"Jubran Basil <Nasan, but oxiles"
1969,kan nfsy hda yf $ lly xlqy wydrb > bw algyt b $ y srmayp byrwtyp,0,Kan NFSY HDA MYF $ LLY XLQY WILLGB> BW ALGYT B $ Y SRMYP G NYWWTYP
1970,mtl ma bdk bs hydy htkwn atwl vanyp btmrq bhyap jbran basyl w hlmw llr } asp,0,I do not want to see you
1971,hlq klh drb ealflstynyyn fly $ altdqyq,0,hlq klh drb ealflstynyyn fly $ altdqyq
1972,mtl ma fhmt < nw jbran basyl fj > p sar mstqtl bd~w wzarp alby } p,0,I did not understand the <nu Jubran Basil Fjo
1973,bed almgrdyn ly byneqwa me kl naeq byqbd ysmew mnyh alsyd $ w em yhky en alr } ys ewn w alwzyr jbran basyl,0,The criminals must be broken by every clever with Him'uds.
1974,ya fars seyd hyda jbran basyl alasyl la yxwn half } h b*krk fy wahd asmw fars seyd hdrtk xnt rysk wme,0,O Fares Sayed Haida Jabran Basil Al Aseel No Yxon Half} e B * Krk in one Asmo Fares Sayed you
1975,axy ely > nt lst mdey eam > w qady ltstjwbny > w lts } lny ma*a,0,Axy Ely> NT LST MDE EAM> W QADY LSTJBNNY> W LTS} lny ma * a
1976,twl ma alhmar sakt rah ybqy alklb rakb,0,The length of what the ass I will keep the heart passenger
1977,sbyly kasp $ ay lw smhty ya jmyltha,0,Sebili gain $ ie if you allow me
1978,ksar rask wras melmk wlyd jnblat > bw tymwww,0,Ksard Rich Hour Melmk Olive Xenvlaat> Say Tummy
1979,slmt w slm lsank,0,SLMT in SLM LSANK
1980,fxr lta } ftna weztha rjl altwade walkrm walwed alsadq mna $ da bahqaq alhq waledl wya lyt alms & wlyn fy,0,Broken L.} Sedna and attributed by the men of the birth and generosity and the sincere friendliness of $ De.
1981,allh ywfqk,0,Good luck
1982,fy alywm endma jl~s mwqfh w asbh yfkr k < nsan mezmhm qalw enh anh mn mdrsp kmal jnblat w ana,0,On the day when gel ~ p. He has been thinking as <masan most of them they said it is a manager of Kamal Jumblatt and I am
1983,jbran basyl lhalh fylm,0,jbran basyl lhalh fylm
1984,t*kyr bftrp balthdyd hrb > yar kl alahzab qalt $ kra qtr,0,t * kyr bftrp ballthdyd HRB> Yaruz Kl Vara Vstra qtr
1985,h*a mjnwn rsmy > w yxtt > n ysbh xrwf fy bebda,0,H * a formal crazy
1986,jbran basyl mhdwm ktyr qal bdw yemr swrya w hwy bbldw lbnan m $ qadr yemr mjrwr,0,Jbran Basil is a lot
1987,> mn alkyan alshywny htly yaha,0,> From the Zionist entity Hattley
1988,ktbt twyt mn ywmyn twq~et fyha at~ham jbran basyl bsrqp alsndat alqtryp htytha bal qlt m $ meqwl nwsl lhaldrjp,0,I wrote a fold from two days.
1989,ewdp al $ eb salm ganm bjhwd tant mny ganm,0,EWDP AL $ EB SALM GAME BJHWD MNYM GAME
1990,endma ysbh alqda ' mstqla wlm ytbe mn xlal syasy lteyynh fy aljsm alqda } y mmkn > n ntxls mn,0,"When it becomes an independent and did not follow a political liquid for him in the body, the case is possible"
1991,wsam alhsn kan rjla allh yrhmh sar bdyar alhq bs $ w mn $ an zhyr alsdyq w $ hwd alzwr,0,Wissam al-Hassan was a man of God and may have mercy on him.
1992,ya swt alhq,0,O voice attached
1993,allhm zdha snkhp w esmsp,0,ALLHM ZDHA SNKHP IN ESMSP
1994,ant mqhwr l > n m $ talelk $ y mn qtr,0,You are opposite to> nm $ you have $ from Qatar
1995,tzwj abnty waetyk wzarp alxarjyh,0,TZWJ ABTTY WAETYK WZARP ALXARJYH
1996,ryad slamp mr $ h da } m llr } asp w lkn ybqy jbran basyl > fdl al $ ryn,0,ryad slamp mr $ h da } m llr } asp w lkn ybqy jbran basyl > fdl al $ ryn
1997,jbran basyl mn ay nwe had fryd mn nwew lse ma nzl mwdyl mtlw fa $ l bdrjp brfyswr blf $ l,0,Jubran Basil from any unique limit from Noo Ls Maalo Model Inn at $ for Pervizor Pedot $ for
1998,n $ l hqybp alna } b aleam alast } nafy fy jbl lbnan alqadyp gadp ewn > mam knysp qlb yswe fy mhlp samy alslh,0,ن $ لآسيب علمنا} ب العلى All times are GMT +3. The time now is.
1999,ta } fp b > mha w > byha mazalt mhrwmp,0,ta} fp b> mha w> byhalt mhrwmp
2000,hhhh sewdy $ w hyda mrtd lwld lwld wtany $ y krdy,1,Haha Saudi $ and Hida apostate for a child for a national child
2001,ly $ bdha tt $ kl alhkwmp < *a ma rah ytgyr $ y la aleqlyp wla alnfsyh wla al $ hyh wla bed alnzr wla altsrf,0,I have $ Bdha dot every government
2002,trmb awl mbarh snnshb fwraf mn swrya trmb mbarh snnshb xlal vlavp > $ hr mn swrya trmb alywm snnshb xlal ftrp twylpmn swrya trmb bkrp ln nnshb mn swrya trmb bed bkrp > bwkm ely > bw swrya,0,Trmb AWL MBARH SNNSHB FWRAF MN SWRYA TRMB MBARH SNNSHB XLAL VLAVP> $ HR MN SWRYA TRMB alywm snnhb xlal FTRP Twylpmn Swrya Trmb BKRP LN NNSHB MN SWRYA TRMB BED BOY> BWKM ELY> BW SWRYA
2003,yjd emamt swda ' tlyt bal > byd ahzrw almrawgyn,0,YJD Emamt Suda 'Tlyt Bal> World Ahzrw Almrawn
2004,wnhna kman jbran basyl fth ltdryb kl al $ bab allbnany ely al $ gl balxdmat alnftyp lanw emal lbnanyyn hyk alqwan,0,And we were a violin Jabran Basil open to train every $ Bab Lebanese to the $ 1 oil in the oil of the oil because of the work of Lebanese Heck
2005,qbl nfwq almqbwr hafz wasra } yl tdrb swrya aly alywm wbdwn rd $ w alsbb ya whab,0,"Before the death of the monobs save and a family}, Syria hit the day and without reply $ and why and love"
2006,wbma ank tlety tabep lhzb rwhy hasby jbran basyl walfsad walsrqat,0,"Since you are a doctor for a spiritual party, Jabran Basil, corruption and robbers"
2007,bs jbran basyl em yxbs ktyyr,0,But Jabran Basil M
2008,alhmaqp hy tbryr > feal basyl wsrfha hmaqp lys > hmq bl *ky,0,The Acid is justified> Phil Basil and his spent
2009,nem ana $ yey jefry avna e $ ry wat $ rf b*lk wae $ q ta } fty wta } fyty wae $ q kl abna ' ta } fty,0,I am $ Yi Jafrey Ivni $ RT $ WAT RAF * You and $ Ta} Feet
2010,enjd awl $ y bdy hny a*aeh aljdyd lanha awl $ y bthtm balzeran wbtswq axbarhm lk myn hyda,0,Anjd is the first $
2011,alhq m $ e bwl brymr alhq e alhmyr ally smhh l bwl wgyr bwl yhtl bldhm,1,Alhq M $ E Brymr Alhq Alhmy Ally Smhh L Gwyr Bill Bldhm
2012,nsyt tqwl al $ hyd,0,NSyt TQWWL AL $ Length
2013,sy > ty alywm al*y sydfe fyh alzalmyn kl alzalmyn vmn afealhm,0,"Si> Today is the oppressors of all oppressors, it is their actions"
2014,en jd b > sf lhalensryp wt > lyh alzeym walxtb alrnanp bt > sf ykwn en~a blbnan ylqwn a $ xas yrmwn,0,It is a grandfather of a texts and the leader and Istab the hosts.
2015,bda vwrp ely htwa rwbwrtaj sgyr en jbran basyl wanhwh bjmlp ma tkwn mtl jbran,0,Forbede seemed to have dropped a small robortage that Jepran Basil and his successor is a maker
2016,mealy alwzyr nhna $ w dxlna bkra bytfqwa qtr wswrya w bal|xr bntle nhna alxsranyn balsyasp fy msalh,0,The Minister of the Minister Najna is $
2017,fy e mar mxayl qd ma zgyr ma bysae ala tawlp l $ xsyn byqed elya sahb al wxtybth,0,"In the Mexil, what is what you may have?"
2018,m $ ant lbtqwl myn bysmy $ yx altayfp altayfp bry } p mnk wmn amvalk wtalma baljbl fy drwz $ rfa ',0,M $ You are not told by Maine Bismat
2019,$ klk mtl $ kl ablys rwh tm halk b $ y kbyny aleqab lwhab whab qatl abw dyab,1,$ ككل كللة $ All the noble soul was used for $ j
2020,jbran basyl eam ma ena m $ klp aydylwjyp me asra } yl mn hqha tey $ bslam,0,Jubran Basil General What we are m $ Heart
2021,ly asla aktr bld erby qrarath daxlyp myp balmyp waldwlp bt $ tgl fyh bla myzanyp wblahkwmp,0,"I am already more than an Arab country, an Arab decisions"
2022,wrh yemlwlk akt } ab wtwhd sed alhryry taj rask wtyar almstqbl xlas lbnan wbyrwt altanyp $ ahdp e antsarat rjal aldwlp,0,Wrh yemlwlk akt} ab wtwhd sed alhryry Taj Wtyar AlmstQbl Xlas LBnan Wbyrwt AlTot $ ahdp E Antsarat Rjal Aldwpp
2023,mafy ahla mn almsary mhyk,0,Mafi Welcome from Egypt
2024,kfakm hbl > yha alsadp aljnblatyyn la > wamr mn hzb albev wla mn alnzam al > sdy,0,Coffek rope
2025,wlk hydy htyta hwn twytr kman hhhhhh,0,Hyny Hyty Hyty Hyty This Twytr Kman Hhhhhh
2026,btaryx lbnan klh ma fy syasy terd l < elamy syasy mmnhj mtl jbran basyl wqblh my $ al ewn,0,The whole of Lebanon is in a political of <
2027,sbih rbk ya rjl,0,SBiH RBK YA RJL
2028,alhq ely jbran basyl m $ eajbk rwh t $ ky end kwfy > nan,0,ALHQ ELY JBRAN BASYL M $ EAJBK RWH T $ KY END KWFY>
2029,xbrw hyk llgaly,0,xbrw hyk lllgal
2030,ma berf ly $ bt*krny bn $ tkyn,0,Does Ly $ BT * KRNY $ TKYN
2031,evman < ly hbs wmn vm < ly mzabl altaryx,0,Evman <Li KbS VTN VM <Li Tzabl Altarakh
2032,mbrwk llfa } zyn wallh $ glp kbyrp,0,Congratulations Rage} Zain and God $ bridge
2033,llasf hnak mn hw mhswb ely nyar almqawmh y $ kr qtr ely hdwrha almwtmr,0,Unfortunately there is those who are calculated to Nair resistance
2034,ya entr myn entrk aleqab lwhab whab qatl abw dyab,0,Fly Entr Myn Entrk Ale Somewh Whab Qatl ABW DYAB
2035,fxamh wyn alfxamh alfxamh xrwf xrwf hwlkm hsn zmyrh xrfan qtye lxdmp alfrs alsfwyh anjsh lys fy lbnan,1,فاكسمه وين الفاكسمه الفاكسمه User Name Remember Me? Password FAQ Members List Calendar Mark Forums Read Thread Tools Posting Rules You may not post new threads You may not post replies You may not post attachments You may not edit your posts On Smilies are On [IMG]
2036,me $ yx al $ bab mealy alwzyr jbran basyl,0,M $ WEXL $ Bab Mali Minister Jubran Basil
2037,bxsws mwqf jbran basyl balnsbp mn aleda ' me asra } yl anh lys xlaf aydywlwjy ayn byankm mn albhv al*y twedtm bh,0,Pixus the position of Jubran Basil in the case of a family.
2038,jldwk jld ma qsrwa wllh ya laj },1,Leather.
2039,wlak ant ymkn swry aw jrbwe aw hywan bs kwn akyd anw alhryry bsrmaynw daes elykm,1,"You can be Syrian, tried or an animal, but the kun is sure Hariri Sirmeno Das"
2040,ena jbran basyl bdh yelm amryka wbrytanya tdyr dwlp bdwn myzanyp sbqnahm bsnwat dw } yp llmsryyn,0,A GBRAN VAS BR Yelm Amvika Vougstanya Tsidiri Glazing Musanorm Spankmm Snivat see}
2041,ely $ w bdy rd asmallh btl tale by asmk,0,To $ and I want to respond to my name
2042,asmhwly balm $ arkp w ana berfh wawl hrf mn asmh jbran basyl wemh kman mtlh nswnjy,0,Amroly Palm $ Ride and I am in Rafah and the first character of his name Jabran Basil and Ma violin
2043,lw knt swry ymkn kna e*rnak bs ank tkwn aeraby wjay takl hwa hwn bht albwt btmk wlak,1,"If you were Syrian, we could be * Rank but you are an Arab and Jay is less hone with a pot with you"
2044,ma bthb jbran basyl > nt hr~ bs sebp ktyr tthmwa balsrqp,0,What do you love Jabran Basil> Net
2045,kman anta swry wlak qrd wlaaaa,1,You are a Syrian and you monkey and no
2046,aldwlp allbnanyp w > qtabha tryd < zalp < sra } yl mn alwjwd wla tryd alslam aleadl wal $ aml wla mbadrp byrwt,0,Dollars of Lebanon and> Sutlia Want
2047,al < njazat ylly hky ena alwzyr anw emlha btdw~y lbnan wqbrs,0,Al <njazat ylly hky ena alwzyr Anw Emlha Btdw ~ y lbnan wqbrs
2048,dxl halbsmp ya qahrhm,0,dxl halbsmp ya qahrhm
2049,hw almuhayido en alhq~ ya mealy alwzyr mlam kyf bal > hry bdw ykwn wde aly bykb zyt ealnar wbydl,0,Is the neutral
2050,almlahdp bqr yaxy,1,ALMLAHDP BQR YAHY
2051,ant bs $ atr tgrd hhhhhh xlsna bqa ma ant knt balsltp alfasdp bkra bs tjy wzyr btgyr rayk,0,You are the $ fragrance stripped Hahaha Kasalna remained what you were in the miracle
2052,bemrh alswry ma rh ykwn fy xyr lhalbld wlk mthmlbn nzwh mlywnyn swry wla bld balealm astqbl haledd nsbp lhjmh wthml ma thml tbeat aqtsadyp w > mnyp wbyjy na } b swry jrban bdl ma y $ kr lbnan bqwl lbnan astfad mn > zmp alnazhyn ! twl emrkm wrh tbqwa njsyn,1,bemrh alswry ma rh ykwn fy xyr lhalbld wlk mthmlbn nzwh mlywnyn swry wla bld balealm astqbl haledd nsbp lhjmh wthml ma thml tbeat aqtsadyp w> mnyp wbyjy na} b swry jrban bdl ma y $ kr lbnan bqwl lbnan astfad mn> zmp alnazhyn!TWL EMRKM WRH TBQWA NJSYN
2053,jbran sbb vqb alawzwn basyl,0,JBRAN SBB VQB ALAWZWN BASYL
2054,al $ aer wal > dyb aleraqy ytklm en dm $ q wlys en b $ ar aljzar,0,AL $ AER WAL> DUOT AERERAQY YTKLM A DM $ Q WLIGS A B $ AR ALJZAR
2055,anshk bakl alarnbyt walfaswlya ywmya lanw dgt alhwa endk sar kbyr wrh tfqe axrj bslam ya jny wryhna bq,0,I advise you with all the French and beans a day
2056,mwdwe > wzyl hw hrfyaf qsp yly malh qsp whw hrfyaf ma lazm yaxd dqyqtyn mn wqt alwahd,0,The theme> and a tail is a craftsmen as a cup of cane and is a craftsmen that I need to oxide two minutes from one time
2057,shr aljnral jbran basyl thdv > ms en alhsar al*y terdt lh qmp byrwt alaqtsadyp,0,The evil of Jubran Basil aims
2058,gryb fy ktyr bdhkhn ymkn ant jayy mn gyr kwkb e kl hal rh > emlk blwk wrayhk hhhhhh ana bqwl halmrp fhmt alnktp ylla zh~t,0,A strange in a lot of smoking you can be gone from non-planet Each is all.
2059,hjwm qwy mn whab la tdfe < la ll $ r,0,A strong attack of love does not pay <no $ t
2060,albqa ' ll > zer,0,Albqa 'll> What
2061,la thzny ya myra h*a zmn alsealyk,0,la thzny ya myra h*a zmn alsealyk
2062,ma dam kl ta } fp lha zemyha wlh nfw*h baldwlp wlh ebyd lh bal $ are lathlm bal < slah,0,"As long as all Ta}, they have a fan and it has no duplication."
2063,syd aleaqlyn sydy alezyz w } am whab yjb trd al $ r mn bynna syd qrdawy alawl fzaep alamp,0,"The master of sole, dear sir,"
2064,la ant wla ana fyna nqrr en alkbar bs ally fyny qwlwa anh r } ys altyar asmh jbran basy,0,"Do not you, and I do not know that the adults, but I have to say that it is}"
2065,alema tlewa al $ bab la byerfwa frnsawy w la byerfwa > nklyzy,0,Alma Talwa Al - Bab No
2066,hhhhhhh $ w hal efyf ant wh $ fdak w mstedyn nsyr krmal alhzb nhna rys efyf,0,Hahaha $ and Have Afif You and Has $
2067,b $ ar hty alvwrp ma bqy tnfe lan ma fy twazn qwy,0,B $ ar hty alvwrp ma bqy tnfe lan ma fy twazn qwy
2068,swry wem ttawl e asyadk wlk antw ma btsthw wla ya klb ya srswr hrbtw mn bldkn aql mn nswan wrahwa rjalna allbnanyy ndfwa wrakn ya jrban,1,"Suri and the length of your masters and you are what you do not spend and do not say, O heart, you cockroach from the towns less than women and remind our Lebanese men clean and corner, Jarban"
2069,anwr alxlyl endma qdm llr } ys ewn la } hp balmfsdyn walfasdyn wwrd asm jbran basyl fyhawde alr } ys ewn alla } hp fy xzanp,0,Alxyl EndMA EndMA EndMA LLR} lambs HP Balmfside Wwrd ASM JBran Basyl Basyl You can} HP My XZANP
2070,tfwwww elyk swry jrban malna wmalkm hrysp thrqkm antw wahl flstyn,1,tfwwwwly swine jrban malna wmalkm hrysp thrqkm antw wahl flstyn
2071,mtlw mtl aljsws a*a ma jab axbar ma byqbd w alxwajp hwn nfs al $ y kl ma twl lsanw kl ma eby aljy,0,MTLW MTL ALJ A * A MA JAB Axbar Ma byqbd W AlXWAJP hwn nfs al $ YL MA
2072,fy ktyr nswan ealfysbwk ahly mn wladn hl hal $ y tabe lnzryp alttwr end darwyn aw anw lazm neml emlyat tjmyl llwlad kman ma berf,0,"In Katir Nswan Facebook Ahli from Wallad, do you have a medicine for the growth of the development of Darwin or I have to contact the beauty process of the child as Perf"
2073,waxrtk flstyny abn klb,1,And broke you a Palestinian son
2074,flyelm almzll an alhqyqp stzhr walqatl wmn xlfh aly gyahb alsjwn,0,And let the mighty will see and kill him and like the prisons
2075,kan alzlmy met*r r } ys jmhwrytk wshrw qlqw rbw hny wytslw,0,Kan Alzlmy Met * R R} JMHWRYTK WSHRW QLQW RBW HNY WYTSLW
2076,flstyny klb alfdafy wlelkm swabe $ me wlm ytmr fykm tfw elykm wel alyhwd jns wahd,1,Palestinians and your heart
2077,km ant ezym hdrp alqa } d,0,KM Ant Ezym HDRP Alida} D
2078,ya w } am em txrb sayr klw tamr elyna alwhaby walaxwnjy fqt ll > manp,0,Oh and} MM scissors Chloe Tamer to us Wahhabi and Xong only for> Mabar
2079,n $ allh kl lwza } f tsyr elkfa } p allh ytwl bemrk mealy lwzyr,0,N $ God every louses} p
2080,bed al < danat ltsryh alwzyr jbran basyl lqnap almyadyn lazm n*kr anw tsryhw bynsjm me syasp lbnan alqdymp balslam,0,Dana for the minister's statement Jabran Basil for the milk of the fields.
2081,la tqwl anw bdk t $ bh alasd lbvar w aldbae ll almeardh w aldwl alty vaedt bvar baalaxwh,0,Do not say that you have a bill of lion for the disease and the disease and the countries that have fallen by Balaxo
2082,wzyr alxarjyp allbnany jbran basyl smw > myr qtr ksr alhsar almfrwd ely bladna whdr lbyrwt fy mbadrp lksr alhsar,0,"The Lebanese Minister of Kerjib, Jepran Basil,"
2083,yryd < emar swrya walzbalp ttmrh fy byrwt,0,The age of Syria and Zubbab wants to pass in Beirut
2084,alm $ klh hy jbran basyl yly bdw yhky w y $ tgl bkl albld w bkl alwzarat ely kyfh,0,Pain is all $
2085,m $ lmzfr alnwab hy ya fhym hy lfady ezam a*a byerf ank sarqha bgbawp bynjlt asasa hw bhy alqsydp,0,M $ for the mazel of deputies is O Fahim is Fadi Azzam A * A.
2086,kl alajlal walahtram al > wfya ' byt*krw krm ahl dm $ q dm $ q ahtdnt allbnanyyn fy mhnthm waleraqyyn walflstynyyn,0,All the glories and respect and in a house * Kros Karam of the blood of $ S homepage!
2087,*ak aly mbny ely sas wsas btyb waljwd ywqf mn gyr hras mrswm bal $ jaep waltwade wyn maxtt rjlyh bwxald > kyd ma,0,* I have a building to Sas and Sas in Tayeb and the good stops from non-guard decree but $ Gap and Max Max Momestone
2088,xt al > hmr alwhyd hw alqanwn ya emr wklna thth,0,"The only Hummer is the law, Omar and we all urge"
2089,kant dm $ q mvl mahky alnwab lhd maastlmwha byt alasd wdm $ q lm ted dm $ q wasbht byd alasdyh,0,The blood of $ s was locked for MPs for the recipient of the Lion House and the blood of $ s is no longer blood and became the hand of Asia
2090,tyyyt elyk wely whab yeln ally etakm al $ hadp antw alatnyn ajh $ mn bed,1,Teya to you and love
2091,axtbar bsyt lmerfp a*a kan wahd wsx hl ystxdm klmp hvalp lwsf mjmwep mn alb $ r,0,A simple ecstoper to meet a * a one and the Wax Does a Clamp to describe a mosque from Alp
2092,a*a mwzf fjean r } ysw qlw betyk km saep zyadp wsb jbran basyl $ gltna nqed ndafe en nfsna nhna ,0,A * A MWZF Fjean R} QLW QLW KM SAEP ZYADP WSB JBran Basyl Basyl $ GLTNA NDAFE NDAFE EN NFSNA NHNA
2093,felaf gryb halmxlwq mhawlatw alya } sp lytze~m alta } fp ma btkl~ wla btml~,0,A strange fleef
2094,whydy swrp llhbayb ylly jaltynk sbh wzhr wmsa,0,WHYDY SWRP LLLY YLLY JALTYNK SBH WZHR WMSA
2095,bdal ma tklm en tgrydp l } ym ma $ fna dwltkm dwlp alhmarat tdem lbnan wma $ fna hdwrkm,1,"Instead of what spoke if the abstract of} Yum Ma $ Technician of your dolphulb,"
2096,hl hy fela mrakz > bhav,0,Current and Felee Mercies> Price
2097,qd ma em n $ m alryhp ely tryq almtar sar ena edwy alastbqar hydy lbtjy bed alasthmar lanw alhmar bed km m $ war bsyr yerf altryq lhalw bs albqr qd ma telmw ma bytelm bdl hay $ wnhna hyk srna $ eb hay $ wena jnwn albqr,0,qd ma em n $ m alryhp ely tryq almtar sar sar ena edwy alastbqar hydy lbtjy bed alhmar lanw alhmar bed km m $ win bsyr yerf altryq lhalw bs albqr qd ma telmw ma bytelm bdl hay $ wnhna hyk srna $ Eb Hay $ Wena Jnwn albqr
2098,jbran basyl lm yqdm hw y > x* fqt btht nfsk bmwaqf bayxp,0,Jubran Basil did not offer James X * Only broadcast yourself with picpages
2099,tqbrny jbran basyl qbl ma tnsyna zeamp kmyl $ mewn wanjazatw jyb alkhrba ' yly wedtna fyha,0,Gibran Basil recoil me before you forget Zemp Kamil $ Mont and the achievements of the pocket of electricity as follows
2100,anha almwmya ' allbnanyp flbnan asbh kalmwmya ' almhntp thml altaryx wlkn bdwn hyap,0,anha almwmya 'allbnanyp flbnan asbh kalmwmya' almhntp thml altaryx wlkn bdn hyap
2101,jbran basyl lanh $ xs antze r } ys alwzra ' mn fm al > sd lan sadq w al > hm lanh *ky,0,Jabran Basil for $ EXX Snaps
2102,hny dayeyn byn fwbya alemad ewn w fwbya jbran basyl,0,Hanny Deen between Fobia General Aoun and Fobia Jubran Basil
2103,> na m $ em qwl ma fy m $ klp bs alm $ klp lys mn jbran basyl wla mn alr } ys ewn,0,> Na M $ M. What is in m $ Heart but the father of $ Heart is not from Jepran Basil or from the Lord
2104,alnzwh ya axwan alljw ' ya jmaep alxlfp ma $ yp wla mn ys > l llamanp jbran basyl whdh lwlb alqsp fy kl almhafl,0,"The displacement, Oxon, the atmosphere, O Jumwa Al-Kasulf, what is a $ Yep and not from the basket of Jubran Basil alone for the reeds in all forums"
2105,jbran basyl tle sahbw llsyd,0,JBRAN Bassyl background Sahbw llsid
2106,h*a almlyar lys hba llbnan wlys tbre wlahdyh el $ an y $ ry dma } r wy $ ry nas hqyrh tsaedh,0,H * A billion is not a gift to Lebanon and not donated and one of which is not $ 8.
2107,ant rwh ea wtn jdyd wla yhmk bndbr halna,0,You are the spirit of a new homeland and do not care about a pendant
2108,$ kraf lk ely h*a alwsf al < na ' yndh bma fyh,0,$ Shit for you to e * a description
2109,aljwaz b > glb alhalat bykwn m $ an alsfr bra > lmanya < ly hd qryb kan fy bdyl ljwaz alsfr yly byqwlwlh alswryyn aljwaz alfdy > w al > hmr had btlwh fsar yly bdh ysafr bdh jwaz sfr mn alsfarp,0,Aljwaz B> Glb Alhalat Bykwn M $ an alsfr bra> Lmanya <ly hd qryb kan fy bdyl ljwaz alsfdy> w al> HMR Had BTLWH FSAR YLY BDH YSAFR BDH JWAZ SFR MN ALSFARP
2110,da } ma alenayp al < lhyp tnq* lbnan mn al $ r almtrbs bh alr } ys my $ al ewn r } ys lljamep alerbyp l > rbep > ewam,0,This is the first time.
2111,dfe alamwal mqabl an la yttrq lbnan lswrya wlkn ewn ttrq lha fy klmth fxrj amyr qtr bedha mba $ rp,0,"The money is afraid to not touch Lebanon for Syria, but helps her ways in his speech."
2112,> ew* ballh ymkn alywnayyn alnwr al > lman ma byemlwha > bdaf > ew* ballh,1,> EW * Ballh YMKN Alywnayyn Alnwr Al> Lman Ma byEmlwha> Bdaf> Ew * Ballh
2113,mn klmp mealy alwzyr jbran basyl fy afttahyp alqmp alerbyp,0,"From Mali, Minister Jabran Basil in the opening of the glimp"
2114,anta flstyny $ w dxlk yaznx ya mlkwf balxlyj ya jahd wtnk ya mrtzqk ya klb,1,You are a Palestinian for $
2115,alkhrba fqasp sysan alxarjyp syahp wsfr ljbran wzarp alfsad hamyha,0,alkhrba fqasp sysan alxarjyp syahp wsfr ljbran wzarp alfsad hamyha
2116,almhm < ymty rh ystdewa almjrwr ealthqyq,0,almhm < ymty rh ystdewa almjrwr ealthqyq
2117,nhtaj aly $ eb jdyd,0,We need a new $
2118,fkrhm dayma rh nsmhlhm yqtlw alqtyl wym $ w bjnaztw,0,"Their thought always, we will be killed and killed"
2119,basyl mn snp mem~r bnayat wrqm lys llmbalgp alm $ rwe alqdym bnayat waljdyd balbtrwn w > na $ xsyaf berf,0,Bassil of Mm Mm ~ t buildings and number is not for the diocoupe of $ 1
2120,an $ allh ya bytr kl alsyasyyn < ly zwal awlhm jbran basyl waltyar alewny wbedyn mnfkr nrje ney $ blbnan,0,"That $ God, Peter, all the politicians,"
2121,wallh mny earf $ w ant antw dmrtw albld ant wamvalk,0,And God is I know $ and you are you
2122,r } ysk ll > bd,0,r } ysk ll > bd
2123,jbran basyl l rbma elyna telym algrb kyf tdar bld dwn myzanyp,0,Jubran Basil for us to teach the West how to manage a country without Mudanib
2124,axy alhaj a*a $ ert ank mhrja mn alantqadat ltsryh jbran basyl la daey l > n thajm almntqdyn,0,Reverse Haj A * A $ I'm embarrassing from criticism of Jubran Basil laddline
