comment_id,post_id,anonymized_user,message,created_at
3865,103,15a0978d3230a62c,"Achtet aufmerksam auf die Gesichter auf diesem Bild und versucht in männlichen weiblich/Kind zu kategorisieren.","2015-10-23 12:00:52"
3866,103,01f65ac96ed89355,"Wenn die wissen was kommt ,wo ist unserer Bundeswehr sind die schon ins Wochenende gefahren die haben doch den gesetzlichen Auftrag bei illegalen Grenzübergang von tausenden die Grenzen zu schützen .oder lieg ich da falsch ;((((((","2015-10-23 12:00:52"
3867,103,eee52b4d794f7af9,"Ignoranz ist mit offenen Augen nicht Sehen zu wollen ❗? Der Untergang naht?","2015-10-23 12:00:52"
3868,103,d3990e8a152030d7,"Gute Nacht Deutschland.","2015-10-23 12:00:52"
3869,103,d2fdd1df60d32a0e,"oh, die vielen ""Familien mit Kindern"" ...","2015-10-23 12:00:52"
3870,103,5011a15a34d88b1a,"Was würde Allah wenn er  seine Schwanzlose Jünger sehen würde","2015-10-23 12:00:52"
3871,103,60c94bc09bdfab2a,"immer kommt rein, wir baden grade !","2015-10-23 12:00:52"
3872,103,300d0ddcabdad258,"Im Endeffekt werden wir Deutsche uns zuerst gegenseitig an die Gurgel gehen......die Welcome Fraktion gegen den Rest......Und dann besorgen die Fugees den Rest.....","2015-10-23 12:00:52"
3873,103,720465aef7eb8284,"Wenn das so weiter geht, wird die BRD das Getto Europas.","2015-10-23 12:00:52"
3874,103,ec252ac2d9a43ee4,"Ich sage nur THE WALKING DEAD Staffel 6!!!!! Genau diese Bilder.","2015-10-23 12:00:52"
3875,103,4563e62e5064000a,"Das ist eine Invasion biblischen Ausmaßes, Schluß mit lustig !!!","2015-10-23 12:00:52"
3876,103,47b4877c6cde9026,"alle zurück aber dalli dalli","2015-10-23 12:00:52"
3877,103,3f44b79bdec7e019,"Ich würde keinen mehr in Österreich hereinlassen.","2015-10-23 12:00:52"
3878,103,00380d7c9ed883d5,"Angst ist mittlerweile ein Wort, das leider nicht mehr beschreibt WIE es in uns , in mir, in vielen vielen Menschen (ob rot, braun, weiß, kariert usw.) tgl. aussieht. STAAT:   WIR WOLLEN DEINEN SCHUTZ DEN DU UNS IMMER VERSPROCHEN HAST !!!!!! Fragt mal die Bundeswehrsoldaten wie DIE sich auf den Staat einzuschwören haben und nun EBENFALLS im Stich gelassen wurden.","2015-10-23 12:00:52"
3879,103,c7cdb74b49a32900,"so ich ziehe nach Syrien und baue eine Stadt für deutsche auf, denn platz ist ja jetzt genug dort. Man bekommt auch Stärkung mit essen denn die Frauen von den Flüchtlingen sind ja noch drüben.","2015-10-23 12:00:52"
3880,103,4b7a44ef07cea4d7,"Kriegssoldaten ?kommen aus der Schlacht","2015-10-23 12:00:52"
3881,103,d3cbaca323c4c985,"Seit gestern kann weder Die Bundes Regierung von Östereich noch von Deutschland sagen, sie würden Bürgerkriegsflüchtlingen Helfen. Nein dies ist vorsätzliche Beihilfe zur Einschleusung von hoch kriminellen Brandstiftern und Nötigern , Erpressern, Gewalttätern und Gewaltverherlichern. Dazu ein Bruch des Grundgesetzes, also HOCHVERRAT! In den Knast mit dieser Parteien - Michboche und zwar Lebenslang und das selbe gilt für alle die sowas unterstützen, ob in der Justiz oder bei den Sicherheitskräften. Lasst uns diesen Abschaum der unsere beide Völker regiert zum Teufel jagen und zwar ohne Gnade!!!!!!!!!!!!!!!","2015-10-23 12:00:52"
3882,103,d826f13e37e16cbf,"80-90% 20-30 jährige Männer von 1.000.000 Flüchtlinge macht 800.000 gute Kämpfer, die gegen die IS gut hätten paroli halten können........aber nein, sie stellen Europa auf den Kopf.","2015-10-23 12:00:52"
3883,103,c037b8606836880a,"diese Überbezahlten Polit Idioten gehören auch auf Elba ins Exil,oder besser  noch nach Guantanamo","2015-10-23 12:00:52"
3884,103,019f54fc63b6fcba,"MEHR gibt es dazu nicht zu sagen: Volker Vielhuber hat in einem anderen Beitrag ein Video ausgegraben ... Hier der komplette Artikel:   https://nixgut.wordpress.com/tag/aida-bolevar/","2015-10-23 12:00:52"
3885,103,438159e81713b482,"Ach du scheiße das sieht ja aus wie eine Ameisen Kolonie. Meine Angst steigt jeden Tag mehr....die wollen aber nicht alle nach Deutschland oder? Poh mir wird echt schlecht wirklich!!! Hilfeee hört uns denn niemand?","2015-10-23 12:00:52"
3886,103,7374c1fb701fd4b7,"Dank Frau Merkel......mein Gott!!!","2015-10-23 12:00:52"
3887,103,affcafa8ea2d9689,"das sieht nicht gut aus","2015-10-23 12:00:52"
3888,103,d4959409a248b967,"Vielen dank Frau Merkel kann man da nur sagen ??","2015-10-23 12:00:52"
3889,103,46bb55f1c08ed176,"Na na na. Wer wird den schon nach 6 Wochen kapitulieren. Fängt doch gerade an spannend zu werden. Wie hier in Schweden. Hier laufen schon Wetten welches volk als erstes den Generalstreik macht. Deutschland oder Schweden. Aber ihr habt das Problem mit eurer Vergangenheit und Massen an Gutmenschen. ????","2015-10-23 12:00:52"
3890,103,c7235813c0419135,"Das ist die bekloppte Merkel","2015-10-23 12:00:52"
3891,103,4b6218194ccdaed4,"Hey, da sind ja, da sind ja Frauen, echte Frauen auf dem Bild. Und - nein hör' auf! Kinder!  Wirklich. Kinder, Frauen und Männer.  Wer erzählt denn dauernd, es kämen nur notgeile Männer. So langsam glaube ich, dass da eine Propaganda läuft. Gegen die Menschlichkeit und gegen den Menschenverstand. Lasst Euch da nicht anstecken von.","2015-10-23 12:00:52"
3892,103,31ef51c1aa301865,"Die in Berlin verziehen sich wenns knallt in Ihre vorbereiteten Bunker... Das Volk wird der hetzenden raubenden Meute überlassen!","2015-10-23 12:00:52"
3893,103,00f6714006bf6921,"Da kann man nur noch.   HILFE.   schreien!!!!!","2015-10-23 12:00:52"
3894,103,1d23ad40fd8ce8d0,"EU Krenzen dicht machen,Schengen aussetzen.","2015-10-23 12:00:52"
3895,103,7ae9ba21ecfcf010,"Sarrazin müßte ein neues Buch Schreiben Europas Bürger Schafft sich ab, Hier in Hannover rufen die IS  schon den Gottesstaat aus","2015-10-23 12:00:52"
3896,103,3016e00bc22c1ec5,"Bis Deren Asylanträge alle bearbeitet sind.... na dann
 Gut Nacht Deutschland","2015-10-23 12:00:52"
3897,103,6fd025ccdbaf29d1,"Ein Zaun und Soldaten dahinter ist die einzige Lösung. Die schieben doch nur Randale. Einfach Grenzen Platz zu walzen nur weil die jetzt unbedingt hier her wollen geht garnicht. Die benehmen sich wie die Axt im Walde und dann angeblich flüchten..... Ja klar","2015-10-23 12:00:52"
3898,103,e4b6f27bb9dcf6e2,"Bedankt euch bei der geisteskranken Merkel...ohne diese ""Volksvertreterin"" wäre der Stein erst gar nicht ins Rollen gekommen...wenigstens nicht so extremst !!!  Aber Sie ist sich ihrer Schuld garantiert schon bewußt,und macht nur noch gute Mine zum bösen Spiel und wird hoffentlich bald auch zur Rechenschaft gezogen !!","2015-10-23 12:00:52"
3899,103,211be815816e59c0,"da kommt was auf uns zu
.
https://www.facebook.com/roland.dellago/videos/1259349970757648/","2015-10-23 12:00:52"
3900,103,5d9c57f1fc1f481d,"Ich seh auf dem Bild nur 3-4 Frauen.....","2015-10-23 12:00:52"
3901,103,80e3d121c7567a16,"Guten Morgen!!!","2015-10-23 12:00:52"
3902,103,d51f182412e1e13e,"Das wäre in meinen Augen ein absoluter Notstand, welches die Bundeswehr mit auf den Plan rufen würde. Illegale Einreise, das ganze ohne Kontrollen. Die dürfen alles und man lässt die einfach so machen. Gute Nacht Deutschland, Schweden, Östereich und alle restlichen Eu- Länder :-(","2015-10-23 12:00:52"
3903,103,d63cb918dffe133d,"Liebe Freunde...
Es handelt sich um die Worte von Frau Mikl-Leitner, die in der aktuellen Krise seit Monaten nichts zuwege gebracht hat. Sie wäre nicht mal fähig einen Bus in Richtung 'Germany' zu organisieren. Dazu braucht sie ein ganzes Ministerium. 
Diese Worte sind nichts weiter als ein Berufen auf eine 'Höhere Autorität' die EU. 
Und wenn diese EU nichts schafft, so braucht sie auch nichts schaffen......","2015-10-23 12:00:52"
3904,103,7c3df3b45c3948a4,"Tolles Foto! Unauffällig beängstigend...aber nur unauffällig ;-)","2015-10-23 12:00:52"
3905,103,6fe1ef068653a36e,"denk ich an deutschland in der nacht  bin ich um den schlaf gebracht","2015-10-23 12:00:52"
3906,103,8ad1e7196306fb0b,"gute meinung aber wie bekommen wir die alle wider raus ?","2015-10-23 12:00:52"
3907,103,0efa68a9666ab0b9,"Dafür ist es bald zu spät.","2015-10-23 12:00:52"
3908,103,10b09ee247d4ae05,"So lange die Fremden Unterwegs kostenlos und im Überfluß zu essen,Kleidung usw. bekommen,werden sie laufen,laufen,immer weiter laufen.Bis sie in ihr vermeintliches Schlaraffenland angekommen sind.","2015-10-23 12:00:52"
3909,103,6bb1b970f7025475,"Es ist schon erstaunlich, wie stur es in den Köpfen der Flüchtlinge festsitzt, dass es nur in Deutschland am besten ist und dass man ausschliesslich nur nach Deutschland will. Objektiv gesehen, muss es nicht einmal zutreffend sein, aber es wird von allen gebetsmühlenartig wiederholt. Hauptsache ist offenbar, man übernimmt allgemeine Gerüchte und ist gemeinsam mit allen der gleichen Meinung, dann fühlt man sich offenbar stärker. Ich frage mich auch, nach welchem Recht ein Flüchtling eigenmächtig bestimmen kann, in welches friedliche Land er einreisen will und in welches nicht. Mit welchem Anrecht kann er eine Wunschliste präsentieren und diese auch selber durchsetzen mit einer Durchreise durch zahlreiche Länder, unabhängig von der gesetzlichen Lage in diesen einzelnen Staaten und unbeachtet von polizeilichen Anweisungen. Bei einem solchen Rechts- und Staatsverständnis kann man nicht gerade frohen Mutes sein über das, was noch kommen wird.","2015-10-23 12:00:52"
3910,103,ebefdd7853c5aedc,"Die Männer sind in Sicherheit und die jungen Frauen verteidigen mit dem MG mutig ihr Land....aber Männer sind ja in diesen Kulturen eh die Paschas......","2015-10-23 12:00:52"
3911,103,010bcb9ac3d63624,"Die Merkel will die doch noch selbst holen.","2015-10-23 12:00:52"
3912,103,3c3b78c7efc0a112,"Ich sehe hier fast nur Männer","2015-10-23 12:00:52"
3913,103,0df386cbb79a25b9,"Armes Deutschland!!","2015-10-23 12:00:52"
3914,103,4c1a988083aced9c,"Schmeißt zuerst alle die aus dem Lande die diese Invasion verursacht haben, um anschließend wieder Ordnung in diesem Land herstellen","2015-10-23 12:00:52"
3915,103,4c1a988083aced9c,"Wer ueber 2,3 oder mehr Länder nach Deutschland drängt teilweise mit Gewalt ist kein Flüchtling sonder ein unerwünschter Eindringling/Invasor/in. Ich lasse ja auch in meine Wohnung nicht jeden ungehindert rein.","2015-10-23 12:00:52"
3916,103,6eedff214ebe8161,"mir bereiten sie auch angst, und nur 7% derer sind Qualifiziert viele Analphabeten oder die kaum Lesen und Schreiben können, das kostet unsere Rente, unser Sozialsystem ist hin, und von <Krankenversorgung will ich nicht reden od.schreiben","2015-10-23 12:00:52"
3917,103,38062a762e365dd1,"wohin sollen wir den flüchten, wenn kein Platz mehr für uns ist?","2015-10-23 12:00:52"
3918,103,85ee904a347560e0,"Das ist auch bloß Hinhaltetaktik.","2015-10-23 12:00:52"
3919,103,65e8a90c4eb77eb1,"Das erste Mitglied der Regierung ist munter geworden und gibt genau den Wortlaut von sich, der aus anderen politischen Lagern schon seit Wochen und Monaten kommt!!","2015-10-23 12:00:52"
3920,103,fc5860c48de496d3,Volksverrat,"2015-10-23 12:00:52"
3921,103,4f63806b22203483,"Militär an die Grenze,und Grenzen dicht. Aber sofort! Sind die Politiker hier vollkommen verblödet und merken nich was sie aus unserem Vaterland machen?! Was hat die Merkel mit ihren Vasallen denn für einen politischen Auftrag...Deutschland fertig zu machen?","2015-10-23 12:00:52"
3922,103,37c2c93aabee69cb,"Acht du meine Güte.... Danke, lieber GOTT, sind wir Schweizer  nie in die EU ;","2015-10-23 12:00:52"
3923,103,47eb8571de948d3e,"Mein Gott das geht nicht anders! Ca. sechzig Millionen sind auf der Flucht vor was auch immer und wollen nach Germoney! Kapiert Ihr das nicht?","2015-10-23 12:00:52"
3924,103,3edb9429a7e16028,"Wenn sämtliche PolitikerInnen-Villen genutzt werden, lassen sich diese Menschen bestimmt mühelos dort unterbringen... ;)","2015-10-23 12:00:52"
3925,104,151d4acf96e94fa0,"Danke Freunde für eure lieben Grüße und Unterstützung.
Pegida Nürnberg 24.10.215 - 13. Spatziergang mit Gernot, Michael und Fikri
und an alle anderen.:
Bis ihr selbst aufwacht, kämpfen wir für euch!﻿
https://youtu.be/iEteP6CtNsE","2015-10-23 12:25:33"
3926,104,3e846ae85d3c9ffc,"Zeigt wem das Land gehört. Gruß und Dank aus Dresden!","2015-10-23 12:25:33"
3927,104,b934beed8f22cd17,"Weiter so!","2015-10-23 12:25:33"
3928,104,5a260a04b17f3ad6,"Gruß aus dem Ruhrpott passt auf euch auf.","2015-10-23 12:25:33"
3929,104,4944a2a0eddd5626,"Gruss aus dem bergischen.. gebt alles..??","2015-10-23 12:25:33"
3930,104,287909f207a10a37,"Lasst alles friedlich ablaufen","2015-10-23 12:25:33"
3931,104,2585a819a2e63b13,"weiter soo","2015-10-23 12:25:33"
3932,104,7502a8ee50b73c78,"Klasse !!!!","2015-10-23 12:25:33"
3933,104,675dad9c06f4228e,"Gruss aus Halle,viel Erfolg.","2015-10-23 12:25:33"
3934,104,785ceae67e7915ce,"Gruß aus Sachsen....wir sind das Volk","2015-10-23 12:25:33"
3935,104,b7618a15e662d012,"Gruß aus dem Badischen, haltet durch !!!","2015-10-23 12:25:33"
3936,104,3648b3c82600370b,"Grüße aus Freiberg Sachen","2015-10-23 12:25:33"
3937,104,aef6bb9e73e9eadd,"Stoppt den Wahnsinn.","2015-10-23 12:25:33"
3938,104,4050b47438515832,"Das würden wir gerne ist aber für uns zu weit weg sind in Gedanken bei euch","2015-10-23 12:25:33"
3939,104,10ffd007c259347f,"wünsche gutes Gelingen!","2015-10-23 12:25:33"
3940,104,be6d0bd256510b7b,"denke an euch leider zu weit","2015-10-23 12:25:33"
3941,104,c2b236ad0d65acc5,"Viele Grüße aus Leipzig   https://www.bing.com/videos/search?q=Hans+Hartz+Unser+Land&FORM=VIRE4#view=detail&mid=0B8CCE25FC13C147B7E90B8CCE25FC13C147B7E9","2015-10-23 12:25:33"
3942,104,2d2107623c5c8746,"Na dann hoffe ich mal das keine Gewaltätigen Antifa euch stören, und ihr in Frieden den Spaziergang machen könnt ..passt auf euch auf","2015-10-23 12:25:33"
3943,104,f239c8ba36293561,"Wenn  es ein Stream  gibt,bitte mal bescheidgeben. Danke","2015-10-23 12:25:33"
3944,104,e625b7a19d781fad,"Euch gehört das Land Gott sei dank nicht. Tagträumer ;)","2015-10-23 12:25:33"
3945,104,b5caa18b4d4ce742,"Ihr seit das Volk Gruß aus RP.","2015-10-23 12:25:33"
3946,104,e36e91825b6b5d57,"wieso tun sich die Wessis so schwer??????","2015-10-23 12:25:33"
3947,104,e36e91825b6b5d57,"aber immerhin, ein Anfang ist gemacht","2015-10-23 12:25:33"
3948,104,260ebc1bf72df872,"Die Hessen stehn auch dazu: 
Ladet doch bitte die christlichen Flüchtlinge ein, mit zu kommen. 
Da können die Politiker mal richtig kotzen.  Von wegen alles nur Nazis. ..","2015-10-23 12:25:33"
3949,104,a248ae2a28ed9188,"Passt auf meine lieben","2015-10-23 12:25:33"
3950,104,c55c830f2bff9cc3,"Schade, aber mit den Bild überzeugst du mich nicht.","2015-10-23 12:25:33"
3951,104,32410c953f44705f,"Von mir aus Offenbach auch gutes gelingen","2015-10-23 12:25:33"
3952,104,c55c830f2bff9cc3,"Pegida in Dresden, in Nürnberg toll. Auch in unseren Gemeinden gehen wir auf die Straße.","2015-10-23 12:25:33"
3953,104,7b5a83f520f8955c,"scheiß fascho pack NS Bazillen verreckt doch lang lebe die Demokratie","2015-10-23 12:25:33"
3954,104,33e2be2cc525eb71,"Paßt auf Euch auf !!!!","2015-10-23 12:25:33"
3955,104,bd4530242e930901,"Viele Grüße aus Chemnitz, super Nürnberg...","2015-10-23 12:25:33"
3956,104,0acae77ed2f3df96,"wann kommt ihr nach stuttgart??","2015-10-23 12:25:33"
3957,104,64d07a5b0a662653,"immer bin ich dabei","2015-10-23 12:25:33"
3958,104,3945fa5b36c01d3d,"Passt auf euch auf und auch wenn es nicht das gleiche iss,bin in Gedanken ganz fest bei euch ! 
Und das was ihr macht,war längst überfaellig !!!! 

Toi,Toi,Toi","2015-10-23 12:25:33"
3959,104,7526b7d7d26ddce5,"Bin morgen dabei","2015-10-23 12:25:33"
3960,104,d3cbaca323c4c985,"Seit gestern kann weder Die Bundes Regierung von Östereich noch von Deutschland sagen, sie würden Bürgerkriegsflüchtlingen Helfen. Nein dies ist vorsätzliche Beihilfe zur Einschleusung von hoch kriminellen Brandstiftern und Nötigern , Erpressern, Gewalttätern und Gewaltverherlichern. Dazu ein Bruch des Grundgesetzes, also HOCHVERRAT! In den Knast mit dieser Parteien - Michboche und zwar Lebenslang und das selbe gilt für alle die sowas unterstützen, ob in der Justiz oder bei den Sicherheitskräften. Lasst uns diesen Abschaum der unsere beide Völker regiert zum Teufel jagen und zwar ohne Gnade!!!!!!!!!!!!!!!","2015-10-23 12:25:33"
3961,104,c08570b24441cf7c,"Macht weiter so!?Grüße aus Dresden","2015-10-23 12:25:33"
3962,104,3e846ae85d3c9ffc,"100 Mann, und ein Befehl. ..","2015-10-23 12:25:33"
3963,104,6c47f5d8ba26c7ea,"Ich hoffe es finden sich viele mutige Bürger für Eure Demo. Viel Erfolg!","2015-10-23 12:25:33"
3964,104,a7d8a994fb0592f1,"Hurra,,Hurra,,Hurra ,,, FÜR das VOLK ,,, FÜR das LAND ,,,GOTT - EHRE -HEIMAT """""""""""" LG,,","2015-10-23 12:25:33"
3965,104,0f5d83593b1fa6ac,"Am Ende steht der Erfolg.Gebt Nürnberg nicht auf.So eine schöne Stadt.Viel Erfolg Grüße ans Orga.Team.","2015-10-23 12:25:33"
3966,104,7c039e19b8c9fa89,"Na , hoffentlich könnt  ihr dann morgen noch eure Veranstaltung machen. In München dreht man schon am Rad. mal sehen wer sich durchsetzen kann.","2015-10-23 12:25:33"
3967,104,3cef1d97391a3160,"..ich hoffe es kommen ganz viele Teilnehmer und Unterstützer.","2015-10-23 12:25:33"
3968,104,1d23ad40fd8ce8d0,"Ich wünsche Euch mutigen viel Erfolg,möge Sachsen euch stimulieren.","2015-10-23 12:25:33"
3969,104,81b9ed401ca73ad5,"Last mal sehen wie die Franken drauf sind! Gruß Radebeul bei Dresden.","2015-10-23 12:25:33"
3970,104,050d2dc0a7a6b704,"Es ist unser Land !!! Grüße nach Nürnberg ???","2015-10-23 12:25:33"
3971,104,f4e4d99bb7b1bba1,"Werdet ihr laufen?","2015-10-23 12:25:33"
3972,104,0b472abdda7a9ade,"Weiter so ???????","2015-10-23 12:25:33"
3973,104,8798739d50b7dafc,"Ich wünsche euch heut viel Erfolg und kommt gesund nach Hause,aufpassen vor den Schergen.Patriotische Grüße aus Berlin","2015-10-23 12:25:33"
3974,104,92fbe3cef3c37aac,"weiter so !","2015-10-23 12:25:33"
3975,104,c355d5c7fa4ffcd1,"Alles Gute und viel Erfolg... Drücke die Daumen... :-)","2015-10-23 12:25:33"
3976,104,248f9790ec9d3292,"würde euch sofort unterstützen ....!!!!!","2015-10-23 12:25:33"
3977,105,e8dab5aa93f46e1e,"Bitte keine Volksabstimmungen! Diese setzen voraus, dass die Abstimmenden wissen, über was sie abstimmen. Hier liest man aber zu 90% nur inhaltlosen, unbegründeten Irrsinn. Das wäre einer Demokratie geradezu abtragend. Da sag ich eher JA zu einer Bildungsinitiative gerichtet an alle Wut-und Angstbürger","2015-10-23 12:55:36"
3978,105,a793f5ee05375246,"Den intetessiert doch nicht mehr sein Geschwätz von gestern!","2015-10-23 12:55:36"
3979,105,74033cc80a9ae843,"Das wäre bitter nötig, ist aber weder von unserer Regierung noch vonunserem Vormund  USA gewollt !","2015-10-23 12:55:36"
3980,105,b89e78886b85c9e9,"Das sollte ihn aber schon interessieren,was er gesagt hat, sonst macht er sich selber noch unglaubwürdiger als er schon ist?","2015-10-23 12:55:36"
3981,105,a27ee6fc5afea054,"Wieder mal nur ein ""Einzelfall"" ... ;-) https://mopo24.de/#!nachrichten/junge-frau-in-dresden-vergewaltigt-polizei-sucht-zeugen-21164","2015-10-23 12:55:36"
3982,105,c55c830f2bff9cc3,"Gabriel??? Da kann man auch den Bock zum Gärtner machen.","2015-10-23 12:55:36"
3983,105,785ceae67e7915ce,"da macht der Ami nicht mit","2015-10-23 12:55:36"
3984,105,d6eaa4108d2e9c58,"Volksentscheide? Das Volk ist doch garnicht in der Lage über ein Problem solch großer Tragweite wie die Flüchtlingskrise zu entscheiden (Ironie off)","2015-10-23 12:55:36"
3985,105,12b4b550f80b77c5,"Hat er schon vergessen ...ost zu LANGE her.","2015-10-23 12:55:36"
3986,105,dbc36625a4f5057c,"...wird nicht funktionieren da die Elite zu viel ""bezahlte"" und gut betuchte Mitläufer hat...die Bevölkerung wird gezielt gespalten...und das bemerkt leider fast niemand...","2015-10-23 12:55:36"
3987,105,afc54e0bbadf6195,"Soll nochmal jemand davon schwafeln das diese Bewegung Demokratiefeindlich wäre.","2015-10-23 12:55:36"
3988,105,dbea706ebf876591,"Dann würde das Volk,die Machenschaften und die Geldschieberein der Politiker aufdecken..Das werden die freiwillig nicht zulassen","2015-10-23 12:55:36"
3989,105,8905eecd09c6c6cf,"""zweites Standbein der Demokratie"". Das setzt voraus, dass ein erstes da ist. Was soll das sein? Die Wahlen etwa??","2015-10-23 12:55:36"
3990,105,07ceaf98520aa13f,"Der Leitsatz aller Politiker hatte Konrad Adenauer doch gesagt: ""Was interessiert mich mein Geschwätz von gestern"".  Wenn es kritisch wird bei den Politikern kommen auch mal solche Formulierungen oder heutzutage, aussitzen und stillschweigen.","2015-10-23 12:55:36"
3991,105,1f9123ee51e0200b,"Als wenn die Pfosten im Bundestag Volksentscheide auf Bundesebene einführen würden ???
Die haben ihre eigene Demokratie und denken sie wären das Volk!
Mutti wäre ausser sich wenn das Volk gegen sie entscheiden würden. ?","2015-10-23 12:55:36"
3992,105,f4f1edd63198becc,"Gerade bei T-online gelesen: Flüchtlinge müssen in Zelten überwintern, weil kein fester Wohnraum vorhanden ist! Oh, oh, da werden die Refugees aber böse werden, hat man ihnen doch gutes Geld, angenehmes Leben und Häuser versprochen! Sichert Eure Bleiben, liebe Freunde!","2015-10-23 12:55:36"
3993,105,aec10b52cfbd8a3e,"Liebe Menschen überall in Deutschland, wir sind über 80 Millionen allein in diesem wunderbaren Land. Wir stecken alle zusammen ,nicht nur in Deutschland ,sondern überall in Europa in einer Flüchtlingskriese. Leider sind die meisten Europäischen Länder nicht gewillt etwas zu tun, nicht gewillt zu helfen obwohl sie alle Vorzüge von Europa genießen wollen.
Ich schicke einen Appel an an alle Deutschen in meinen Land, ich glaube an das gute in uns und das wir das Volk sind und wir das Volk die Welt verändern können. Bei über 80 Millionen Menschen könnnen sich da nicht knapp eine Millionen Menschen finden die bereit einen oder eine familie von Flüchtlingen auf zu nehmen. Das sollte doch möglich ??
Wir haben jetzt ,WIR,DAS VOLK VON DEUTSCHLAND,DER EINZELNE ,etwas zu tun ,etwas zu veränder,DIE WELT ZU VERÄNDERN.
Es würde bedeuten ,ja wir sind stark,ja wir schaffen das, ja wir halten zusammen,ja wir alle sind Menschen,ja jedes leben ist wertvoll,ja wir verschließen nicht einfach die Augen ,JA WIR SIND DAS VOLK EIN STARKES VOLK VOLLER MUT UND KRAFT UND MIT MIT HEREZ UND SEELE MENSCHEN.
Wenn diese geringe Prozentzahl von Menschen einen anderen Menschen oder eine Familie aufnimmt haben wir alle eine Chance das zu schaffen. Die Flüchtlinge bekommen Namen und Gesuchter ,werden zu menschen mit Gefühlen ,Ängsten und Träumen und haben eine Chance in Frieden zu leben und zu sein. Ihre Träume wahr werden zu lassen und sich zu intigrieren und einfach das zu tun was jeder einzelne von uns auch möchte ,IN FRIEDEN LEBEN !!!!!!!
Denkt darüber nach und verbreitet die es ,teilt es, verändern wir die Welt","2015-10-23 12:55:36"
3994,105,be6d0bd256510b7b,"die haben blos angst vor volksentscheiden weil sie dann nicht mehr schalten und walten können wie es ihnen grad passt es muss was passieren geht alle zur wahl und macht das richtige kreuz","2015-10-23 12:55:36"
3995,105,d0cc57b6d44ad34a,"Ja die Schweiz die sind ein gutes Beispiel für Demokratie. Deswegen geht es ihnen dort auch sehr gut. Die Schweiz find ich klasse.","2015-10-23 12:55:36"
3996,105,d3a9116b92ea0ae0,"Aber uneingeschränkt!","2015-10-23 12:55:36"
3997,105,884669c1f09dbf08,"Ja, das ist vollkommen richtig ! Wir müssen hier die Mafiaherrschaft zurückdrängen. Leider ist es so, daß das grundgesetz zwar die Grundrechte garantiert, aber es ermöglicht  auch die Mafiaherrschaft. Daher: der Mafia muß Macht enttrissen werden, die forderung ist also kein blabla sondern wir sollten darauf drängen.","2015-10-23 12:55:36"
3998,105,6ba1128b42e5bf76,"Wollen wir mal uns zurück Erinnern. Hat uns der BundesGauckler nicht vor vorgehaltener Hand dem deutschen Volk mittgeteilt: Ihr liebe Bürger von Deutschland seit zu Doof und Ungebildet für eine komplexe Entscheidung. Haltet lieber die Schnauze,zahlt euere Steuern und über unseres Wohl (z.b. Diäten) Entscheiden wir. Schaust du hier ---------------> http://deutsche-wirtschafts-nachrichten.de/2014/01/24/bundespraesident-gauck-lehnt-volksabstimmungen-ab/","2015-10-23 12:55:36"
3999,105,5c7222eb4c06143a,"Demokratie haben wir schon lang nicht es wird Zeit das sich was andert","2015-10-23 12:55:36"
4000,105,9cc949dc3867a308,"Wenn Merkel und Co nur das Wort Volksentscheid hören sind alle im Islamischen Bürgerzentrum  (Reichstag ) Suizidgefährdet.","2015-10-23 12:55:36"
4001,105,6b634a21024ae189,"Viel Kraft dies zu erreichen, wuescht Euch ein Waehler aus der Schweiz!","2015-10-23 12:55:36"
4002,105,295d2eb689729744,"Das wäre dringend nötig.. Um Deutschland wieder auf Kurs zu bringen","2015-10-23 12:55:36"
4003,105,a607d13e9672807b,"Sehr gut  (Y)","2015-10-23 12:55:36"
4004,105,3fac6a9c13eb2aa2,"Da hättet ihr wohl gerne, damit ihr eure menschenverachtenden Ideen durchsetzen könnt. Niemals dürfen so Leute wie ihr an politischen Entscheidungen eingebunden werden. Niemals !","2015-10-23 12:55:36"
4005,105,08f9d7b59c0d1592,"Was für ein Wendehals! Aber UNS Pegida-Anhänger, die wir diese Volksentscheide schon seit einem Jahr fordern, als Pack etc. bezeichnen. Der Mann ekelt mich an!","2015-10-23 12:55:36"
4006,105,89a1f63d186b6c8c,"Da zieht der Dicke lieber den Schwanz ein","2015-10-23 12:55:36"
4007,105,f9c30914c2b7b0cc,"Viel erfolg aus der schweiz. Wir sind mit euch","2015-10-23 12:55:36"
4008,105,dd3f43d226a70f25,"Die Schweiz als Vorbild? Wo es seit Jahrzehnten eine Allparteienregierung gibt?","2015-10-23 12:55:36"
4009,105,7a083cf4617288d6,"Was interessiert mich mein Geschwätz von Gestern. Heut bin ich an der Macht. So sieht's aus.","2015-10-23 12:55:36"
4010,105,3790a5f0a7c2baf5,"Lieber nicht mehr Partizipation. Wenn andere so leicht beeinflusst werden können, anstatt eine möglichst objektive Meinung zu bilden. Außerden können die Bürger nicht Experten für alles sein. Wählt die richtigen Vertreter, dann wird auch eure Meinung vertreten, aber mit mehr Rationalistät statt Emotionen.","2015-10-23 12:55:36"
4011,105,8abf2439972bb281,"Oh man ich hoffe so sehr, dass viele Menschen das Kreuz an die richtige Stelle setzen wenn es soweit ist!!!!! Wäre sehr schön wenn die Wahlen viel viel früher stattfinden würden!!!!","2015-10-23 12:55:36"
