id,text,hs
12484,sehre yeni geldim dun aksam kararlarm var raky brakcam yaramyorsa icmicem baskan,0
24964,uzakdan vk vkleme gel burada ulke hakknda ot yoks akvr kuyrugunu surtersen surt kapa cenen ulkenn yukunu ceken ktleler dalga gecerek snrlern zplatmayn,1
12569,@ user @ user mustafanin sozune bakacagnza acn izleyin survivoru anil takim arkadaslari yarisirken bile ayakta onlarla heyecanlanyor mutlu oluyor insanin zikri neyse fikride odur mustafa bunu merve dahi soyledi mustafa yarismayinca kazanilmasina sevinmiyor,0
31163,bugun bir ask hikayesi baslamadysa yanls zamanda karslastgmz icindir..,0
45310,"'yas gozden aksa , gonulden gelir . '",0
14771,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user sahada birebir ayn isi yaptgmz lisanslarla aramzda 6 kat alm fark var ! 120bin lise mezunu hemsire gormezden geliniyor ! 85+ puanlarmz ziyan olmasn ! haziranda lise mezunu hemsireye 5binatama @ user @ user @ user @ user @ user,0
16486,sonra hepsini bosverip servet tekin abiyi dinledim kap acld bir rayiha yayld sonra nurdan bir gunes kalbimize sarld elinde bir deste gul guller icinde sengul nazarnda gonul ahuzar eden bulbul,0
11546,"bir cocuk kosarak gecti yanmdan , baktm ardndan gidiyor omrum ...",0
11380,allah hakk icin vizeler ustume ustume geliyor . bardak zaten dolu damlayana yazk olacak..,0
39413,kurdugum hayale bir adm kala..,0
26917,orospu dunya bize don,1
35398,@ user @ user suan tam oradayim belhanda sahneye ckiyor,0
19521,"3 misafir habersiz gelir : rzk - kader - olum . allah'm ! rzkmz helal , kaderimizi guzel , olumumuzu imanl eyle ...",0
28768,@ user fazla calsmak sana iyi gelmedi..,0
14683,@ user endexi verebilirler yuzden sattim .,0
26608,once catlayan ayagm yatagn kenarna carptm su an agrdan uyuyamyorum diyebilirim hepinizin agzna scim,1
31813,bizim gunahmz neydi allah m boyle insanlarla ayn doneme denk geldik,0
41098,@ user simdi girersem ckamam dur bi soluklanaym,0
23860,@ user su opulesi sevilesi koklanas insanlar uzaklarda olur,0
30051,hocam su volkan yerine harun degilse bari berke gecsin kaleye,0
23369,@ user soz dinlesenize biraz gecmis gecmiste kaldi onunuze bakin .,0
40403,@ user ferudun abi bisey demediki sadece 15 temmuz torende kimse katlmad dedi . neyin mahkemesi . ferudun abi yanlz degildir,0
26753,"besiktasl olmak zordur.. , olmaktr , aznlk olmaktr , maglup olurken bile ask olmaktr . serefinle oynayp hakkinla kazanmaktr ... .",0
43531,@ user seninle bir ayr geceler : ),0
14919,tekrar soyluyorum big bro beni zaman ekibine alacaksn bak korece kursunada yazlyorum artk.. seneye yuksek sansm deneyecegim guney kore icin . @ user,0
13368,bugun kimseyle tansamadm fav aktivitem oldugu icin biraz uzgun hissediyorum cabuk gun bitmeden,0
42625,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user satn alma sahiplen dostlarmzn su an bize hic olmadg kadar ihtiyac var @ user @ user @ user,0
27810,"@ user hahahaha , sarcasm dark humor tanmlayalm , iq lazm biraz ona yazk . kaliteli espiriler demek , dusunduren tipten gulmeden once",1
29402,cumartesi gunu etkisine girecegimiz sistem icin istanbul halkda umutsuz olmasn . sezon karszlktan isyan ediyorlar kar geliyor iste . artk 3-5  e bakmak yok . cumartesi halukarda son cktlara gore iyi bir kar yags var . kylar dahil ortu alacak . bereket versin .,0
13202,@ user kendin yazmssn takm kotu oynayan geriye dusen fener macnda bunlarn hic yoktu sey fenerin istedigi giderken olaylar oldu sencede bir gariplik yokmu ?,0
37369,pazar gunu full kamuflaj bot giyip yurume var srada gencler ... # amasyadaaskerigunestebekletme,0
33708,dun sevdigin .. bugun nefret ettigine donusuyor ...,0
45383,sesimize kulak verin artk yorulduk tukendik ... .. eylulde klavuz ekimde atama @ user # saglgaatamazamangeldi,0
14900,@ user @ user yuce turk ordusunun kozmik odas nasl acld bilgiler kimlerin elinde ? dogru cevab soyler misin hkn ?,0
38342,hadi bi rak sarks onerin dinleyelim muslum gurses olmaz,0
35621,sayn arkadaslar hepinize iyi geceler diliyorum gotunuzu sikeyim,1
31153,demir senin krmz ceketini yesinler asdfghkkkk # kaybettimseni,0
15272,bekledigim ilgi bekledigim insandan gelmedikce cldryorum,0
40262,kedi cince mi konusuyor bana m oyle geldi,0
38299,yuzden dm ye gelin tanisalim jdoejdonxlsnsledndosm evet serefsizim ... .,1
16228,"@ user bir ton ruya ctrdarken sen kar yagmadan once baskaydn , kar yagdktan sonra bambaska . bulug cagndaydn . kuslar zaptederdi sonra yeri , sabahlar binlerce soylerlerdi , soyleyeceklerini . bizim hic anlamayacagmz bir seyi .",0
28661,@ user su seviyeye bakarmsn erbakan hoca olsa yuzunuze tukurur seriat boyle mi getireceksiniz bide bunun sonuna hak geldi batil zail oldu ekle tam olsun,1
13702,@ user amin abi allah raz olsun..,0
21633,gecenin bir vaktinde uyuyan butun canllar uyaran yerlerinden eden bircogunun olumune olan olan kutlamalarn tamamen yasaklanmasn istiyorum . zaten patlayclarn tamam ithal bunun icin yurt dsna milyonlarca dolar para odeniyor haramdr haram .,1
11159,@ user yorumu peki ? dolar borsa ?,0
20686,@ user aldm tabi . zamannda 3 liradan aldm . yoksa nasl sak sak sak bozduraym evladm .,0
12083,@ user gelire gore bedelli askerlik bekliyoruz sayn bakanm,0
11217,"gunu bitirmek , sorumluluklarmdan kurtulmak tonlarca insana sabretmek uzerine kurulu hayatm mukemmel bir sekilde ilerliyor .",0
43917,"''sevgiye sahip olabileceklerini sanma hatalar , onlarn birbirlerini sevmelerine engel olup sevgiyi yok etmistir . iste bir duzeye gelince , ciftler yeniden sevebilmeyi denemek yerine , sahip olduklar ortak seylere yonelirler .",0
16987,@ user esra seni yerim ben seni seviyorum cicegim,0
30141,nap of a star tam boyle hckra hckra aglamalk bir sark degil mi ? # tomorrow_x_together @ user,0
30824,@ user @ user 1- fark etmiyor benim icin 2- seftali 3- 4 7 # twitterbestfandom # teambts # soompiawards @ user,0
25803,trabzon'dan ben cok umutluydum . gelinler bekledigim gibiydi kaynanalarn ayr bir kepazelikti . # zuhaltopallasofrada,1
25680,@ user @ user umudumu yitirmemeye calsrken boyleyim iste,0
44236,@ user hoca'nn basbakanlg doneminde sey iyiydi . tamamen olumsuz degiliz kendisine kars ck ulkeye liberal insanlar lazm : ),0
12764,deniz cevre yolu yapmslar sonunda mk,1
34011,bir kadnn yas degil oruclu olup olmadg sorulmaz kardesim sorulmazz,0
35086,@ user analar yigitler doguruyor cumlesini baslyorsam aynada kendimi goruyormdur shshshs,0
32498,@ user bos bulduklar yere lale dikmeyi sayalm,0
17845,diyor muyuz nisantas 5.levent besiktas tarlabasna giremezsiniz : d,1
19609,enisteme aksam yemeginde 100 dolar alalm demistim . eger alsaydk yarn sigaray bedava icerdik . dolar 5.28,0
24908,@ user maca ckmaya gerek yok konyaya kazandrr it hic yoktan kartlardan kurtuluruz,1
37332,cesareti olmayann bir bahanesi vardr .,0
44094,vuslat kap zilinde uyuyan sevincim anneler babalar beni uyandrsn cok gec olmadan ucaym cocuklarn kanatlanms kalpleriyle kaplardan merdivenlerden,0
13111,"fav limiti yedim tweeti favlayin , limit kalkinca geri donus yapacagim",0
34779,@ user ali koc fenerbahce'nin baskan olur sen haddini bil..,0
35863,koskoca 17 yl tek guzel sey ; acsyla tatlsyla `` gezi '' . kadar .,0
16559,@ user @ user bir insann ici ds kadar m guzel olur,0
24289,"@ user cezayirde tunusta isgalci askerlere karsilik vermeyin , teslim olum fetva veriyor tabi kahraman osmanli subaylari padisah ferman felan dinlemiyor tek osmanli deniz altisi gizlice silah muhimat yardimi yapiyor",0
26196,seni cok seviyorum guzel tatl baksl adam,0
41258,@ user gidip bulmusum yine bir rapper oldum ayol,0
11950,gelecek kaygs artk pesimi brak,0
45385,zaten oldum olas sadece uyeye alsamamstm . yine sasrmad ...,0
16473,sen anlat karadeniz dizisinin sarks cok sinir bozucu degil mi sizce ?,1
39862,"arkadaslar sol far yanmyor , biliyorum",0
40636,ana hesabmda grubumda kaytl olan tum arkadaslarmn dostlarmn mubarek kurban bayramn kutlarm ...,0
29296,dogruya dogru bir reset atmak temizlenmek sart .,0
29763,@ user ay ahahahaahahah yeminle geldim kendime,0
16451,"@ user muharrem'in haclg , etrafndakilerin gazna gelerek cebinde paray harcayan kisiye denir.bizim yorede tiplere hacaga denir .",1
41041,@ user kanka ben telefonu herseyi kapayacam ualasmazsan ozur dilerim,0
38227,iyi geceler gecen umutla ciktigim is gorusmesinde reddedilmisim,0
35171,@ user ilber ortayl kadar nazik olmas yeterli bence : ),0
19895,doktorlar hasan seni cok seviyorum olm sbakwisbqkauwbsj,0
32318,bakalm bizi bugun hangi enteresan olaylar bulacak bismillahirrahmanirrahim,0
33853,@ user @ user @ user elbistan' gorunce tuylerim diken diken oldu . bi an acdm amk .,1
33083,"herkes birbirini yenebilir , herkes bir kapy carpp gidebilir . herkes dun gulumsedigine bugun ofkesini kusabilir . sokaktan bir gecmemek icin kendine sozler verebilir . 'yeter krgnlgnz hafiflediginde , ofkeniz bittiginde birbirinizi sevdiginizi hatrlayn '",0
25005,gulperi dizisi sacmalad artk . nasl bir mahkeme oyle ? ? ? ? ?,0
12783,davasn haykrmaktan asla tereddut etmeyen bildigi gerceklerden geri adm atmayan dava adami ; # alparslanhocamdinliyorum,0
33667,@ user @ user kendine bir sorabilirsin aylin hanm,0
39985,@ user hatrlamasam olur fesat nazar mustafa asiyenin arasn bozmaya calsan buydu nefese sizofren diyen buydu dayak yigince nefes sevdals oldu,1
27183,"dogru yonde bakiyorsak , yapmamiz gereken tek sey yurumeye devam etmektir : ) atasozu",0
