text,hs
google : hooton-plan ; ) schrecklich,0
"gabriel tv-interview erklart problem hilflos gegenuberstehn . platzt echt kragen . wars mal zuruckgetreten , schon kapitulation erklart volk mehr helfen wei . fur vollversager werk , unfassbar !",1
"gabriel tv-interview erklart problem hilflos gegenuberstehn . platzt echt kragen . wars mal zuruckgetreten , schon kapitulation erklart volk mehr helfen wei . fur vollversager werk , unfassbar !",1
"seit menschengedenken gibt planeten grenzen grenzsicherungen dementsprechend gesichert wurden unkontrollierten zulauf verhindern . erinnere 2000 jahren erbauten limes . heute unpopular sogar rassisstisch , eigene land invasoren schutzen ? wirksame grenzsicheruing schnellstens her , heute anfangen !",0
"warum regt ? ? ? ? steht voll regierungen , dummen gutmenschen , hals umdreht lachelt , glauben tut gutes ... ... ... dummheit gehort bestraft , kommt ja fluchtlings soli fur gutmenschen ... .",1
"warum regt ? ? ? ? steht voll regierungen , dummen gutmenschen , hals umdreht lachelt , glauben tut gutes ... ... ... dummheit gehort bestraft , kommt ja fluchtlings soli fur gutmenschen ... .",1
bilder seien gewidmet fur grunen wahler,0
brandstifter bereits osterreich angekommen deutschland . sofort aussengrenzen dicht ! fur male . cent turkei bezahlt .,0
"medien mussten bestraft , wegen falschen bzw . manipulativen aufklarungen . kommen geistigen vorzeigedeutschen , deren reprasentativen studien ... frage , wirklich abbildend situation gerecht , 1000 menschen befragt . nein , gar sorgen",0
"fehlen worte ! selbstschutz neue devise wehrte versagende , damen herren , `` menschlichkeit '' verfehlt sinn , hingegen `` menschlichkeit '' sicherhet urbevolkerungen gegenuber vernachlassigen ! eigentlich hauptaufgabe !",0
"kleiner tipp : schwachsinn , irgendwer ueberlegt , macht tatsaechlich sinn http : //www.bbk.bund.de/de/ratgeber/vorsorgefuerdenkat-fall/pers-notfallvorsorge/pers_notfallvorsorge.html",0
n 24 :60 % familien kindern ... .. unfassbar berichterstattung . frage lange sollen unwahrheiten gehen . bekommt voll zorn ... .,0
"gruselt , angst macht langsam breit ?",0
idioten anrichtet,1
idioten anrichtet,1
leider gibt genug schuler besonders studenten ... ..denen bilder nix ausmachen ... .und denunzieren nazis bezeichnen ... ...,0
"lols , zuhalter verpassen dieben , raubern erpressern ( `` fluchtlingen '' ) ne abreibung . http : //mobil.mopo.de/panorama/blutige-selbstjustiz-auf-dem-kiez-fluechtlinge-verpruegelt -- es-waren-zuhaelter,23477806,28856028.html ? originalreferrer=http % 3a % 2f % 2fm.facebook.com",0
"slowenien wohl unsicher ? flieht irgendeinem krieg , sicher !",0
"menschen besseres leben , kommen europa deutschland . gibt millionen migranten besseres leben suchen sosial paradies europa . koennt stoppen . lebens weise anpassen . staat schaffen kontrollieren . migranten kommen einfach pass staat machtlose . lach kaputt . . schade deutschland vorbei",0
"ach , ab nachste woche abgeschoben , ups , nachdem offentlich gemacht , wohl , abgetaucht .",0
konnen endlich nen grossen zaun grenzen errichten ? viele freiwillige helfer bekame mehr zusammen . wars sofort dabei,0
"millionen muslime sitzen westafrika , nordafrika , afghanistan irak gepackten koffern . warten marschbefehl is-fuhrung - spatestens fruhjahr geht los . wer glaubt , schon hohepunkt , tauscht vollig - blode , winteranfang loszumarschieren , . d.h. europa fruhjahr funktionierende grenzsicherung a la usa australien hinbekommt ( ja , deren grenzen funktionieren , usa 1 mio sorgfaltig ausgewahlter migranten pro jahr reinlassen ) , recht eng . paar 100.000 fluchtigen schon verkraften , millionen , kommen , definitiv mehr .",0
mitbekommt..sind alla bekloppt ?,0
"nacht europa , hebel umlegen . !",0
frau merkel treten zuruck ! ! !,0
sofort grenzen dicht zuruck schicken not gewalt,0
deutschland ...,0
"ubrigen wurde pegida grad medien , speziell -phoenix ort/bon ( n ) jour- , mal faschisten betitelt ... gehts ?",0
"soooooooo , heute erstmal geld bank geholt , feuerwehraxt gekauft trinkwasser eingelagert -- schaffe , vieleicht ; )",0
"hetze , maas gabriel momentan humanisten demokraten , aufgeklarte , sakulare gesellschaft erhalten , rechts diffamieren , pegida starken .",0
traumt schiebt wahrheit damen herren politik werdet beim ersten frost merken davon habt untatig millionenflut warten ... .die schon lange kennt . ?,0
"zertreten slowenien , sofort handeln ...",0
einfach schlimm . ... deutschen mund tod gemacht . ..egal schreibe geloscht . ..noch facebook geloscht . ..aber dauert mehr lange . ... deutschen geloscht ... macht machtlos zusehen asylbewerber breit . ...,0
angela merkel mochte geschichte eingehen ! ! ! bitte ! ! ! : - (,0
"is 2 jahren schon gesagt , europa fluchtlingen uberschutten . salat politiker unfahig ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",0
stoppt wahnsinn,0
mann brauch pass europa reisen . koennte staat spaarungs massnahmen einsetzen beampte abschaffen,0
"warum menschen immer verteilen , genau erst problem ! denen irgendwo her gekommen , genau ort kostenlos , verpflegung ausgestattet , schnurstracks zuruckbringen !",0
"... .. `` gelobte land '' ... . naturlich wahre gelobte land , huten ! milch honig fliest anderswo ! sehen montag strae !",0
9b36a165cec0e348 genau sehe . sprechen herzen,0
"fehlt klare nachricht fluchtlingslander , europa sofortiger wirkund weiteren fluchtlinge aufnimmt . fluchtlinge seenot nachstliegende kuste gebracht bisher , rettungsboote euorpa afrikanische kuste senden , europa bringen .",0
armen kinder !,0
spat ! ! !,0
"weiss habt . deutschland arbeiten steuern zahlen . : - ) physiker gehirnchirugen ... frage arbeitsplatze sollen ? rede arbeiten 6 jahriger durchfuhren konnte , z.b . produktion teile reinigen vorbereiten . mama merkel griff .",0
"oh mann , gruselig ! ! !",0
"tja medien berichten fleissig . tut firmen deutschland gut , viele firmen steigern umsatz wegen fluchtlingen ... .. bla bla . konjunktur packet steuergeldern bezahlt erwahnt worden . nachrichten leute gehetzt dagegen . wahnsinn",0
"leitner spricht langsam denkt langsamer . einfache menschen langst gewusst , erst bemerkt wem osterreich einreisen lasst . fur ausbildung ? sieht virus treibt unwesen leitner merkel beobachtet . ansteckungs gefahr ++++ politikern ausnahme orban .",0
"unmoglich derart viele kriegsfluchtlinge ! ziehen hosen kneifzange . deutschland rein ehe 1 . 11 . 2015 kommt regeln gelten . wissen zelte turnhallen verfugung stehen ? warum klart menschen , wirklich erwartet ! anscheinend wissen erwartet .",0
steuern gelde koenten politiker wahnsinn besteiben,0
? wahnsinn ... ..,0
"merkel spielt moses , wasser teilt , europa zerstort her holen , naja geschichte einzugehen : - (",0
"eindeutig erkennen , system d. vielen , vielen ankommenden jungen manner steht . erst positionen einnehmen konnen gefasst . mehr auszuhalten bilder anzusehen .",0
"integrationsproblem deutschland . problem menschen , denen demokratische wertordnung fremd . lauschen hasspredigern radikalisieren internet , hassen schwule hadern gleichberechtigung frau . tragen gewalt politik - marschieren montag pegida . deutsche , fremd eigenen land . http : //www.spiegel.de/politik/deutschland/justizminister-maas-pegida-wird-zur-gefahr-gastbeitrag-a-1059146.html versucht roteheiko satiriker ! chapeau !",0
generalstreik her,0
angst ! ?,0
"gibt genungend ausgemusterter kreuzfahrtschiffe gefangnis schiffe umbauen konnte , luxus mobel usw raus . asyl parasiten fuss gelenk fesseln rein sack uber kopf guantanomo wann schiff voll sofort syrien saudi arabien iraq zuruckbringen . asylanten sollen schweinefleisch essen altes brot sollen cent geld bekommen sollen ganzer geld abgeben fur gefangnis aufenhthalt fur diesel fur schiff . mache moglichst unbequem schiff manner sollen frauenkleidung kopftuch tragen mussen wiedergutmachung fur frauen unterdruckung . mache aufenhalt schiff eklig nie europa kommen.asyl verbrechen menschenrechte diebstahl unschuldige steuerzahler",1
"gibt genungend ausgemusterter kreuzfahrtschiffe gefangnis schiffe umbauen konnte , luxus mobel usw raus . asyl parasiten fuss gelenk fesseln rein sack uber kopf guantanomo wann schiff voll sofort syrien saudi arabien iraq zuruckbringen . asylanten sollen schweinefleisch essen altes brot sollen cent geld bekommen sollen ganzer geld abgeben fur gefangnis aufenhthalt fur diesel fur schiff . mache moglichst unbequem schiff manner sollen frauenkleidung kopftuch tragen mussen wiedergutmachung fur frauen unterdruckung . mache aufenhalt schiff eklig nie europa kommen.asyl verbrechen menschenrechte diebstahl unschuldige steuerzahler",1
"uberrand - - lassen uberrennen , unterschied ! ! ! ! !",0
"bundeswehr aussengrenzen schutzen waffengewalt . , horden aufhalten uberrannt ! ! ! ! !",0
schweden limit ! parallelen erstaunlich ... http : //tinyurl.com/o3w88p5,0
"flintenuschi schon mal bw grenzsicherung bereit . gute fur unfahige politiker . vermutlich sitzen schon bunker . schneid , ruckrad , nix . kiffer partei wetterfahnen spd vollig abgetaucht . macht grenzen ! ! ! ! ! ! ! ! ! ! sofort ! ! ! ! ! ! !",0
ungarn klappt,0
"frau merkel regierung , vielleicht `` kindern '' , land geholt , wegen einhalten versprechen gesturtzt",0
"passieren ! anstatt zelteabbrenner sofort briefmarke hintern hause schicken , lassen erpressen ! halbe nahe osten gerade hierhier - genauer : ausschlielich deutschland : ) gewi : ansturm halten frau merkel deutschland weihnachten mehr stand . erst chance neuanfang geben . gucke schon mal gehe lieber ausland deckung : )",0
bittere ende kommt schneller merkel recht ! : (,0
"`` schaffen '' == > gemeint : `` schaffen , deutschland abzuschaffen ''",0
"gucken immer mal ja sinnvolles . echt , politiker dermaen unfahig , regelmaig essen hochkommt !",0
"aufhalten geht , schaut mal :",0
ja immer schlimmer ... ..schrecklich . ... .die massen mussen verdammt nochmal gestoppt ?,0
http : //www.kla.tv/6603 anschauen instrumentalisierende kriegsfuhrung [ fluchtlinge kriegswaffe ? ! ] - terror | medien-klagemauer.tv  moderne kriegstreiber beherrschen taktik des... kla.tv|von klagemauer.tv,0
merkel eingeladen ... merkel nehmen ! ! !,0
"unglaublich : unserer turnhalle asylsuchende ! weiblichen berufsschuler gab rundschreiben , bitte zuchtig kleiden sollen ! ! ! ! ! bitte enden ? ? kultur behalten ! ! ! : - )",0
ach heilige sch . .. wohl zusammen rucken mussen .,0
... ja laufen ... laufen ... .nach deutschland ? ... meeerkel wusste ...,0
"fluchtlingspolitik keinster weise mehr vertreten . , wenigstens dafur konnen , schlimmsten bestraft . `` kinder '' geregelter ablauf schulen mehr vorhanden . ( besetzung turnhallen , , ) einzige sogenannten renommierten parteien zeigen gegenseitiger kampf , polemik mehr ubertreffen . schon integration spricht , beschneidet schulen sportvereine . fangt integration . deutschland ca 420 theater- opern- konzerthauser . ca 30000 platze fur fluchtlinge . sogenannten intellektuellen verstehen , integration hausern beginnt . warum kulturstatten vorubergehend verfugung stellt-bedarf weiteren erklarung . pegida-macht , nationalsozialistische parolen , funktionierende demokratie benotigt vernunftig denkende rechte , liberale linke . legt finger offenen wunden , z. zt . deutschland . vaterland steht `` '' .",0
"ja neue tone frau innenministerin , wochen politiker herrn orban fur bau grenzzaune verurteilt .",0
"sommer september witterten ossis ungarn . erinnere gut abartige aussage osterreichischer kanzler . plotzlich fordern dinge , damals dreck gezogen . dumme leute !",1
"sommer september witterten ossis ungarn . erinnere gut abartige aussage osterreichischer kanzler . plotzlich fordern dinge , damals dreck gezogen . dumme leute !",1
fuhle langsam freiwild angesichts massen !,0
"fur vorschlag : festung europa schnell fertiggestellt , sollten spezialisten fachkrafte riesigen heer fluchtlinge einsetzen .",0
"http : //www.focus.de/politik/deutschland/um-gefaehrliche-reisen-zu-stoppen-merkel-will-fluechtlinge-direkt-nach-europa-bringen-lassen_id_5035188.html `` gefahrliche reisen stoppen merkel fluchtlinge direkt europa bringen lassen ! '' sagt mal leute mehr normal ? ! viele flucht impulse frau merkel massen senden ? schon , mussen mal mehr strapazen nehmen direkt abgeholt ? ? ! !",0
prinzip warenaustausch . geben waffen retten menschen http : //www.msn.com/de-de/nachrichten/politik/zweifelhafte-lieferung-an-den-golf/ar-bbmldtq ? ocid=spartandhp,0
"informieren , ! ' schluss ! ' wer horen fuhlen , ernst gemeint ! ' panzer 's ! '",0
eh spat,0
stehen leoparden eigentlich artenschutz ?,0
"zitat : `` grunen-chefin simone peter rief kundgebung altmarkt , fluchtlinge deutschland bereicherung sehen . ''",0
sollen vorher osterreich richtig zuscheissen ?,0
frau merkel politik versager entziehe wort . vertreten land niemanden mehr . volksentscheide mut vorfahren wanderheuschrecken zuruck zwingen . passt gut gru packstadt heidenau .,1
frau merkel politik versager entziehe wort . vertreten land niemanden mehr . volksentscheide mut vorfahren wanderheuschrecken zuruck zwingen . passt gut gru packstadt heidenau .,1
"extrem .warum ungarn krenze griechenland , italy slovenia kaine ? stop scheiz ! ! !",0
foto oben pat - 21.10.15 gesprochen : https : //www.facebook.com/rene.simon.794/videos/152965165057124/,0
`` bestatigung '' frau durchgeknallt http : //www.focus.de/politik/deutschland/um-gefaehrliche-reisen-zu-stoppen-merkel-will-fluechtlinge-direkt-nach-europa-bringen-lassen_id_5035188.html ? utm_source=facebook & utm_medium=social & utm_campaign=facebook-focus-online-politik & fbc=facebook-focus-online-politik & ts=201510231331,0
1979 eid schworen deutschland deutschen grenzen recht freiheit waffe leben verteidigen mehr grenzen sichern ? ? ? wieso ? ?,0
", kommen her .",0
"fluchtlingskrise immer frage , wer steckt dahinter ? wer fordert ganze fluchtlingskrise ? wer verdient fluchtlingskrise ? fluchtlingsinvasion unnormal , mal ehrlich . tat merkel !",0
"brauchen zaune , chinesische mauer , inklusive schiescharten , scharfschutzen , heies ol ...",1
"ganze landstriche leer , bauen halt neues ! ! ! ! ; )",0
"vielen jungen manner sollten armee assad heimat verteidigen , anstatt frauen kinder elend zuruckzulassen.aber ab morgen zuruckgebracht , de misere gesagt.wers glaubt selig genau grenzkontrollen . jungen manner bereit integrieren fur wenig geld arbeiten .",0
"stimmen vereinzelt menschen kommen sagte frau merkel vorgestern rede , schaue hore mal selber ab minute 26 ! ! ! https : //youtu.be/fozfqu_2ctc",0
"habt selber schuld ! jahrelang cdu , spd , grune wahlen jammern . nix blodheit volkes aufgehalten weder hartz4 , euro , billiglohn zeitarbeit . bekommt blode volk quittung ! wei stimmung ende krieges war.findet ab brd geschichte ! http : //www.wahlrecht.de/umfragen/",1
"habt selber schuld ! jahrelang cdu , spd , grune wahlen jammern . nix blodheit volkes aufgehalten weder hartz4 , euro , billiglohn zeitarbeit . bekommt blode volk quittung ! wei stimmung ende krieges war.findet ab brd geschichte ! http : //www.wahlrecht.de/umfragen/",1
"drehe ! ! ! mussen dagegen regierung unternehmen ! ! ! leute wacht , regierung kommunikation abdrehen , berichtet mehr medien ? ? ? mussen land verteidigen ! ! !",0
"wahlt fleiig cdu , grun spd ; )",0
arbeitsplatze ( ehrenamtlich naturlich ) schaffen.ironie off .,0
"heuschrecken , trampeln nieder , verbrennen zelte , hinterlassen dreck mull , heulen ...",0
"immer wahrhaben . brauchen richtig gute grenzbefestigung . , kommt mehr .",0
"hoffe , regierung bestraft , fur antut ... . verdient . mehr normal . wurde gerne interessieren politiker merkel denen versprochen , viele kommen germany . bringt mal ne ladung kanzleramt berlin . mussen taub blind ( politiker ) ... .die merkel ganzen politiker verursacht mussen schnell moglich bekommt monat geld ... . fur leistung mussten monat bringen . mist bauen bestraft ... ... .",0
"militarbefehlshaber ware , beste taktik land einzunehmen.man kampfer punkt land , naturlich zivil , feind versorgt bekostigt , waffen spater abgenommen.wann beste zeitpunkt fur angriff , naturlich hohen christlichen feiertagen , kasernen fast leer , zuhause.die polizei lauft notstrom.manche kasernen ja schon belegt kampfern , brauchen waffenkammer offnen , na ja schlosser ort sein.dies spielt naturlich zukunftsroman schreibe.also nix ernstes .",0
leute heute 14.000 fluchtlinge richtung osterreich / deutschland unterwegs eben medien gehort .,0
lander seit selber schuld warum lasst . hattet wehren konnen . spat . lachen uber europa . leidtragenden burger lander . politiker habt versagt ganzer linie . burger steht wehrt ... .,0
"leute konnt schimpfen worten umherschmeien . beeindruckt kasperle-theater berlin . solang `` dunklen '' sachsen `` thuringer '' strasse gehen passiert ! ! ! kommt endlich raus kammern strae ! bayern , hessen ... uberall . habt verlernt fehlt mut ? ?",0
"mopo video gepostet ... heute morgen ... grenze osterreichist lage kaum bewaltigten , militar polizei ort ... tausende menschen stromen richtung deutschland gibt ende ... angst",0
achtet aufmerksam gesichter bild versucht mannlichen weiblich/kind kategorisieren .,0
"wissen kommt , unserer bundeswehr schon wochenende gefahren gesetzlichen auftrag illegalen grenzubergang tausenden grenzen schutzen .oder lieg falsch ; ( ( ( ( ( (",0
ignoranz offenen augen sehen ? untergang naht ?,0
gute nacht deutschland .,0
"oh , vielen `` familien kindern '' ...",0
wurde allah schwanzlose junger sehen wurde,1
wurde allah schwanzlose junger sehen wurde,1
"immer kommt rein , baden grade !",0
endeffekt deutsche zuerst gegenseitig gurgel gehen ... ... welcome fraktion rest ... ... besorgen fugees rest ... ..,0
"geht , brd getto europas .",0
sage the walking dead staffel 6 ! ! ! ! ! genau bilder .,0
"invasion biblischen ausmaes , schlu lustig ! ! !",0
zuruck dalli dalli,0
wurde mehr osterreich hereinlassen .,0
"angst mittlerweile wort , leider mehr beschreibt , , vielen vielen menschen ( rot , braun , wei , kariert usw . ) tgl . aussieht . staat : schutz immer versprochen hast ! ! ! ! ! ! fragt mal bundeswehrsoldaten staat einzuschworen ebenfalls stich gelassen wurden .",0
"ziehe syrien baue stadt fur deutsche , platz ja genug . bekommt starkung essen frauen fluchtlingen ja druben .",0
kriegssoldaten ? kommen schlacht,0
"seit gestern weder bundes regierung ostereich deutschland sagen , wurden burgerkriegsfluchtlingen helfen . nein vorsatzliche beihilfe einschleusung hoch kriminellen brandstiftern notigern , erpressern , gewalttatern gewaltverherlichern . bruch grundgesetzes , hochverrat ! knast parteien - michboche lebenslang selbe gilt fur sowas unterstutzen , justiz sicherheitskraften . lasst abschaum beide volker regiert teufel jagen gnade ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
"seit gestern weder bundes regierung ostereich deutschland sagen , wurden burgerkriegsfluchtlingen helfen . nein vorsatzliche beihilfe einschleusung hoch kriminellen brandstiftern notigern , erpressern , gewalttatern gewaltverherlichern . bruch grundgesetzes , hochverrat ! knast parteien - michboche lebenslang selbe gilt fur sowas unterstutzen , justiz sicherheitskraften . lasst abschaum beide volker regiert teufel jagen gnade ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
"80-90 % 20-30 jahrige manner 1.000.000 fluchtlinge macht 800.000 gute kampfer , is gut paroli halten konnen ... ... ..aber nein , stellen europa kopf .",0
"uberbezahlten polit idioten gehoren elba exil , besser guantanamo",1
"uberbezahlten polit idioten gehoren elba exil , besser guantanamo",1
mehr gibt sagen : volker vielhuber beitrag video ausgegraben ... komplette artikel : https : //nixgut.wordpress.com/tag/aida-bolevar/,0
ach scheie sieht ja ameisen kolonie . angst steigt tag mehr ... .die deutschland ? poh echt schlecht wirklich ! ! ! hilfeee hort niemand ?,0
dank frau merkel ... ... gott ! ! !,0
sieht gut,0
vielen dank frau merkel sagen ? ?,0
na na na . wer schon 6 wochen kapitulieren . fangt gerade spannend . schweden . laufen schon wetten volk erstes generalstreik macht . deutschland schweden . habt problem vergangenheit massen gutmenschen . ? ? ? ?,0
bekloppte merkel,1
bekloppte merkel,1
"hey , ja , ja frauen , echte frauen bild . - nein hor ' ! kinder ! wirklich . kinder , frauen manner . wer erzahlt dauernd , kamen notgeile manner . langsam glaube , propaganda lauft . menschlichkeit menschenverstand . lasst anstecken .",0
berlin verziehen wenns knallt vorbereiteten bunker ... volk hetzenden raubenden meute uberlassen !,0
. hilfe . schreien ! ! ! ! !,0
"eu krenzen dicht , schengen aussetzen .",0
"sarrazin mute neues buch schreiben europas burger schafft ab , hannover rufen is schon gottesstaat",0
deren asylantrage bearbeitet ... . na gut nacht deutschland,0
zaun soldaten dahinter einzige losung . schieben randale . einfach grenzen platz walzen unbedingt her geht garnicht . benehmen axt walde angeblich fluchten ... .. ja klar,0
"bedankt geisteskranken merkel ... `` volksvertreterin '' ware stein erst gar rollen gekommen ... wenigstens extremst ! ! ! schuld garantiert schon bewut , macht gute mine bosen spiel hoffentlich bald rechenschaft gezogen ! !",1
"bedankt geisteskranken merkel ... `` volksvertreterin '' ware stein erst gar rollen gekommen ... wenigstens extremst ! ! ! schuld garantiert schon bewut , macht gute mine bosen spiel hoffentlich bald rechenschaft gezogen ! !",1
kommt . https : //www.facebook.com/roland.dellago/videos/1259349970757648/,0
seh bild 3-4 frauen ... ..,0
guten morgen ! ! !,0
"ware augen absoluter notstand , bundeswehr plan rufen wurde . illegale einreise , ganze kontrollen . durfen lasst einfach . gute nacht deutschland , schweden , ostereich restlichen eu- lander : - (",0
"liebe freunde ... handelt worte frau mikl-leitner , aktuellen krise seit monaten zuwege gebracht . ware mal fahig bus richtung 'germany ' organisieren . braucht ganzes ministerium . worte berufen 'hohere autoritat ' eu . eu schafft , braucht schaffen ... ...",0
tolles foto ! unauffallig beangstigend ... unauffallig ; - ),0
denk deutschland nacht schlaf gebracht,0
gute meinung bekommen wider raus ?,0
dafur bald spat .,0
"lange fremden unterwegs kostenlos uberflu essen , kleidung usw . bekommen , laufen , laufen , immer laufen.bis vermeintliches schlaraffenland angekommen .",0
"schon erstaunlich , stur kopfen fluchtlinge festsitzt , deutschland besten ausschliesslich deutschland . objektiv gesehen , zutreffend , gebetsmuhlenartig wiederholt . hauptsache offenbar , ubernimmt allgemeine geruchte gemeinsam gleichen meinung , fuhlt offenbar starker . frage , recht fluchtling eigenmachtig bestimmen , friedliche land einreisen . anrecht wunschliste prasentieren selber durchsetzen durchreise zahlreiche lander , unabhangig gesetzlichen lage einzelnen staaten unbeachtet polizeilichen anweisungen . rechts- staatsverstandnis gerade frohen mutes uber , kommen .",0
manner sicherheit jungen frauen verteidigen mg mutig land ... .aber manner ja kulturen eh paschas ... ...,0
merkel holen .,0
sehe fast manner,0
armes deutschland ! !,0
"schmeit zuerst lande invasion verursacht , anschlieend ordnung land herstellen",0
"wer ueber 2,3 mehr lander deutschland drangt teilweise gewalt fluchtling sonder unerwunschter eindringling/invasor/in . lasse ja wohnung ungehindert rein .",0
"bereiten angst , 7 % qualifiziert viele analphabeten kaum lesen schreiben konnen , kostet rente , sozialsystem , < krankenversorgung reden od.schreiben",0
"wohin sollen fluchten , platz mehr fur ?",0
blo hinhaltetaktik .,0
"erste mitglied regierung munter geworden gibt genau wortlaut , politischen lagern schon seit wochen monaten kommt ! !",0
volksverrat,0
"militar grenze , grenzen dicht . sofort ! politiker vollkommen verblodet merken nich vaterland ? ! merkel vasallen fur politischen auftrag ... deutschland fertig ?",1
"militar grenze , grenzen dicht . sofort ! politiker vollkommen verblodet merken nich vaterland ? ! merkel vasallen fur politischen auftrag ... deutschland fertig ?",1
"acht gute ... . danke , lieber gott , schweizer nie eu ;",0
gott geht ! ca . sechzig millionen flucht immer germoney ! kapiert ?,0
"samtliche politikerinnen-villen genutzt , lassen menschen bestimmt muhelos unterbringen ... ; )",0
"danke freunde fur lieben grue unterstutzung . pegida nurnberg 24.10.215 - 13 . spatziergang gernot , michael fikri . : aufwacht , kampfen fur !  https : //youtu.be/ietep6ctnse",0
zeigt wem land gehort . gru dank dresden !,0
gru ruhrpott passt .,0
gruss bergischen.. gebt alles.. ? ?,0
lasst friedlich ablaufen,0
soo,0
klasse ! ! ! !,0
"gruss halle , erfolg .",0
gru sachsen ... .wir volk,0
"gru badischen , haltet ! ! !",0
grue freiberg sachen,0
stoppt wahnsinn .,0
wurden gerne fur weit gedanken,0
wunsche gutes gelingen !,0
denke leider weit,0
viele grue leipzig https : //www.bing.com/videos/search ? q=hans+hartz+unser+land & form=vire4 # view=detail & mid=0b8cce25fc13c147b7e90b8cce25fc13c147b7e9,0
"na hoffe mal gewaltatigen antifa storen , frieden spaziergang konnt ..passt",0
"stream gibt , bitte mal bescheidgeben . danke",0
gehort land gott sei dank . tagtraumer ; ),0
seit volk gru rp .,0
wieso tun wessis schwer ? ? ? ? ? ?,0
"immerhin , anfang gemacht",0
"hessen stehn : ladet bitte christlichen fluchtlinge , kommen . konnen politiker mal richtig kotzen . wegen nazis . ..",0
passt lieben,0
"schade , bild uberzeugst .",0
offenbach gutes gelingen,0
"pegida dresden , nurnberg toll . gemeinden gehen strae .",0
schei fascho pack ns bazillen verreckt lang lebe demokratie,1
schei fascho pack ns bazillen verreckt lang lebe demokratie,1
pat ! ! ! !,0
"viele grue chemnitz , super nurnberg ...",0
wann kommt stuttgart ? ?,0
immer dabei,0
"passt gleiche iss , gedanken ganz fest ! macht , langst uberfaellig ! ! ! ! toi , toi , toi",0
morgen dabei,0
"seit gestern weder bundes regierung ostereich deutschland sagen , wurden burgerkriegsfluchtlingen helfen . nein vorsatzliche beihilfe einschleusung hoch kriminellen brandstiftern notigern , erpressern , gewalttatern gewaltverherlichern . bruch grundgesetzes , hochverrat ! knast parteien - michboche lebenslang selbe gilt fur sowas unterstutzen , justiz sicherheitskraften . lasst abschaum beide volker regiert teufel jagen gnade ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
"seit gestern weder bundes regierung ostereich deutschland sagen , wurden burgerkriegsfluchtlingen helfen . nein vorsatzliche beihilfe einschleusung hoch kriminellen brandstiftern notigern , erpressern , gewalttatern gewaltverherlichern . bruch grundgesetzes , hochverrat ! knast parteien - michboche lebenslang selbe gilt fur sowas unterstutzen , justiz sicherheitskraften . lasst abschaum beide volker regiert teufel jagen gnade ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
macht ! ? grue dresden,0
"100 mann , befehl . ..",0
hoffe finden viele mutige burger fur demo . erfolg !,0
"hurra , ,hurra , ,hurra , , , fur volk , , , fur land , , , gott - ehre -heimat `` '' '' '' '' '' lg , ,",0
ende steht erfolg.gebt nurnberg auf.so schone stadt.viel erfolg grue ans orga.team .,0
"na , hoffentlich konnt morgen veranstaltung . munchen dreht schon rad . mal sehen wer durchsetzen .",0
..ich hoffe kommen ganz viele teilnehmer unterstutzer .,0
"wunsche mutigen erfolg , moge sachsen stimulieren .",0
last mal sehen franken drauf ! gru radebeul dresden .,0
land ! ! ! grue nurnberg ? ? ?,0
werdet laufen ?,0
? ? ? ? ? ? ?,0
"wunsche heut erfolg kommt gesund hause , aufpassen schergen . patriotische grue berlin",0
gute erfolg ... drucke daumen ... : - ),0
wurde sofort unterstutzen ... . ! ! ! ! !,0
"bitte volksabstimmungen ! setzen voraus , abstimmenden wissen , uber abstimmen . liest 90 % inhaltlosen , unbegrundeten irrsinn . ware demokratie geradezu abtragend . sag eher ja bildungsinitiative gerichtet wut-und angstburger",0
intetessiert mehr geschwatz gestern !,0
"ware bitter notig , weder unserer regierung vonunserem vormund usa gewollt !",0
"schon interessieren , gesagt , macht selber unglaubwurdiger schon ?",0
mal `` einzelfall '' ... ; - ) https : //mopo24.de/ # ! nachrichten/junge-frau-in-dresden-vergewaltigt-polizei-sucht-zeugen-21164,0
gabriel ? ? ? bock gartner .,0
macht ami,0
volksentscheide ? volk garnicht lage uber problem solch groer tragweite fluchtlingskrise entscheiden ( ironie off ),0
schon vergessen ... ost lange her .,0
... funktionieren elite `` bezahlte '' gut betuchte mitlaufer ... bevolkerung gezielt gespalten ... bemerkt leider fast niemand ...,0
nochmal jemand davon schwafeln bewegung demokratiefeindlich ware .,0
"wurde volk , machenschaften geldschieberein politiker aufdecken..das freiwillig zulassen",0
"`` zweites standbein demokratie '' . setzt voraus , erstes . ? wahlen etwa ? ?",0
"leitsatz politiker konrad adenauer gesagt : `` interessiert geschwatz gestern '' . kritisch politikern kommen mal formulierungen heutzutage , aussitzen stillschweigen .",0
pfosten bundestag volksentscheide bundesebene einfuhren wurden ? ? ? eigene demokratie denken volk ! mutti ware ausser volk entscheiden wurden . ?,1
pfosten bundestag volksentscheide bundesebene einfuhren wurden ? ? ? eigene demokratie denken volk ! mutti ware ausser volk entscheiden wurden . ?,1
