text,hs
midi g aab to shago aur hamari sena ke hath khol do rrihir dekho kya hota hai phakistan k kutto ka| jhay hind jhay javan|,1
phapapapapapa ab yaad aya kasmir mn tum kitna shulam karty ho,1
ek hindu bahul desh me hokar kabhi hindu riti rivaz ko follov kiya hai ||||||.nhi kiya par hindu rivaz se bhi problem||||||bch maullana,1
"zab india me vidhva ladies jada or army javan kam ho jayenge , kyuki sarkar k pas ninda k siva kuch h nhi , jhute vade krne me to bohot age h digital banane chale h , digital army ko banao unke hathiyaro ko banao bullet pruf jachket dilao ,",1
jhai ho ~ndhthv khi jho ki bhjhph ke liye kam kar nahi hai,1
tho anna hi aap to mahan h agent bnne ki koi umar thode hi hota h,1
m to tab hi chhalunga jb hamri army ko modi ji || nahul aur kejrital ji lead kar rahe hongey |||,1
kejru delhi ka sabse bada besharm aur gira hua admi hain|,1
hai bjp bevkuf hi,1
maharashtra me bif ban hai aur aur kanun ke khilaf kam karne balo ko jail me hona chahiye | bihar me sarab ban ke bad jail me jagah nahi bachi hai kaidiyo ke liye|,1
"pakistani kutto ne jo birayani pheku ko khilaye the | usaki kimata hamare javana apana jana dekara chuka rahe haim | irani maidama aba chudiyam kyom nahi bheta kara rahi hai m , apane 56 imcha ke pheku ko | mai chailda , mai chailda kahane vali , kya aba sirpha eka kamare ki sajavata bana kara raha rahi hai|apha sosa to isa bata ka hai ki `` sena mem gujarati kyo nahim hai | upara se bhamda midiya vale jale para namaka dalate haim | sacha batane ke bajaya , dalali karane mem lage haim |",1
chara chor matti chor or kya kya churaye ga lallu sahab,1
phravind ~nadav hahahahhaha rape ki paidatar gando ja k apna dna test krta apni bap ki olad ho ya ksi pakistani bhat ki paidatar ho bhenchhodo tmhri sema me andr aky tm logu k rriouji b mar jaty ha or tm log soe jakh mar rhy hoty ho,1
~nai kutta kyun nahin jaa raha hai|||| khoan mana kar raha hai jane ke liye,1
bilakula sahi bata kaha hai apane,0
mere pyare deshavasiyom ... . . . . aba to ye sunate hi rogamte kha.de ho jate hai,1
~nimit phahta||||||ho jaye chhachha bhagna mat||||||par pehle yeh batao tum papu ya khujli ke supporter ho,1
apni gand me le le vinde matram ko samje hame jo bolna hai bolege samje,1
kuch chije ye badal ni sakte ||acha kam nazar me a hi jata der saver||,0
"desh ko dharam ke nam par bantne valon desh ko no ullu banaing , dharam ke nam par chanda khane valen desh tumhe kabhi maf nahi karega , bhartiyon ke bich nafrat failane valon desh me nafrat mat failao| aap ko vote den jai hind jai bharat|",1
vota hamane diya tha modi ki isa bata ko dhyana rakha ki 1 sara ke badale 10 sara kata kara le ayemge| para aisa dikhata nahim| nimda to manamohana simha bhi kara liya karate the aura modi va unake mamtri bhi kara rahe haim| maim bhi ghora nimda hi kara saku.nga|,1
modi ji bahit bavas kae le apne ajj tak koi achtion pakistan ke kilaf app late nahi hai kori bakvas karte hai sut but ki rajnati band kare aur achtion le,1
ab koi ek open letter likhega : d,1
rajanatha simha ji ne pakistana para ka.di ninda ki misaila cho.da di hai basa kucha hi palo me pakistana nestanabuda ho jayega |,1
bato se nahi atmako santi milega| karne se milta he| abto modi zi or bjp kongrea k tarah lagne laga he|,1
shivam agarval k ghr k jst samne hua ye shasvata bisvas : p,0
ajib bat hai har muslim modi ko kos raha hai pakistan ko nhi,1
isa madara choda ko pahele gali karane chahiye |,1
muslim virodhi topich dhunte raho bhjhph |||tahan chhidiya chhuk gayi khet,1
tum shoib akhtar se gale mile md yousuf ke sath mutton khao to sahi haikoi shahid ki aulad var ka oppose kare to galat,1
"anna tere aandolan she sharaj aaya ke nahi , par han ek chutiyapa zarur aa gaya hai| # arvind kejrival",1
"vishvasa bhai vaha kejarivala hai jisane anna hajare ko istamala karake satta hasila ki aura unhem bhula gaya phira apane raste se shanti bhushana prashamta bhushana , yogendra yadava , kirana bedi , pamjaba se da : gamdhi , khalasa dono samsada phira suchcha simha chotepura kisa kisa ka nama likhem sabako bhula sakata hai to apa kisa kheta ki muli ho ? satta ka nasha bahuta buri taraha se havi hai kejarivala para |",1
imdiyana eksapresa aura janasatta akabara jarura bikana kama ho gaya hai,1
anna chutiya hai|||rss ka dalla hai||,1
tho rrier pragati ji india m kisi ko government ke khilarri bolne ki adhikar nhi hai kya ? ~ne bolna chhahti ho ap ?,1
abbe kutte # azam teri badanme shue fik rahahu mei|,1
kaha hai ho airtel vali ladki 4~n 4~n krne vali airtel lndu thi lndu hai or lndu rehegi,1
pahle rajnath ninda karta tha| abhi kidhar chup gaya| abh yeh chutiye ninda kar raha bch| akhir kabh tak ? ? ?,1
vo saba bekara tha deshahita me nahim tha| para kale dhana ka kya hua ? ? saba kaledhana ko cho.da kaishalesa ke chakkara me pa.da gae|,0
puri duniya ka shabse ghatiya koi dharm hai toh islam hai|||| thunkna bhi kam hoga aise chutiye dharm par|||| zitane bhi dharm hai unhone ab yeh bat man li hai||| pichle kuch salo mai isaka ekshample bahot desho ne de diya hai||| shekshpriya koam hai islam|||,1
bhosdi ke teri itni jal rahi hai mohlle ke naam se teri kya bahana choda di mullo ne are bhosa.di ke,1
pakistani mulle maha madrchhod log hai| bhen chhod rendy k janne halala k pedatar hai| in suar k pillo k gand me dum nhi hai ki samane aa kar lade| saale mullo ki jaat he namaar tale| in suar logo jald jaanat bhejege| indian army|,1
modi ji ka kale dhana para saphai abhiyana,0
dhau ghal shai bhaul~nai~n thala hai| kh~na khahaughai~n ishai| ~naitha khabh dhal bhadhal dhai khaui ththhaiaikh ~nahi~n|,1
kayer uski army nhi hai balki hamare desh ke netao ne hamari army ko chudiya pahna rakhi hai varna pakistan ki aukad nhi hai ki vo india ka ek chidiya bhi mar de,1
aja ke dina hi dini imjiniyara shri ladena ji ko porna dekhate hue amarika ne salata diya tha,1
~nai hind parmatma ona de parvar nu a dukh sahan da hosla deve bhut he galat pak ne kita,1
abe chutiye bhakt asa koi limit ni tha 4 transachtion defend krne ko utr aya vedyan || phle fri tha transachtion smjha || hmlog daily 4 se jada transachtion kr lete hai || madrchod modi pta ni kaun sa apna gadha bap se ye sb prerna le rha ||,1
"tu ja un , aba to tere aka pakisatana kibhi vaha koi nahi sunata . ora aba to bharata kisi ki bhi nahi sunane vala , vo koga.nsa ga i jo te re talave chatatithi",1
"abp news ... ... ... ... ... ..kasaba ki mauta phamsi se nahim huyi he kasaba ki mauta demgu se huyi he ... ... bharata sarakara javaba de kasaba ki phamsi para savala kai hai jo lagatara uthemge ... ..khaira maim to khusha hu.n ki eka atamkavadi kama hua| ba.de ba.de pulisa aphasara bhi kaha rahe hai ki kasaba ki mauta demgu se hui hai ... ... ... achanaka hui mauta ko sarakara ne phamsi ka rupa de diya taki usake vota baimka ki rajaniti ho sake| kamgresa ne kaha tha ki kasaba ko isalie phamsi nahim di ja rahi kyomki bharata mem aba koi jallada nahim hai to ratom rata jallada kaha.n se mila ? kya soniya ke mayake se mamgavaya hai ? ? kala rata taka phamsi ki koi khabara nahim thi achanaka savere ye phaisala kyom liya gaya ? ? phamsi ka koi gavaha ya vidiyo kyom nahim de rahi sarakara ? ? chunava se thika pahale phamsi kya vota baimka ki rajaniti nahim ? ? aphajala guru ko kyom cho.da gaya jabaki usaki faila ka na kasaba se upara hai , aba taka use kyom nahim latakaya gaya kasaba ke satha ? ? jaya hinda ... ... ... ... ... .jaya bharata ... ... ... ... eka ama adami || 26 /11 ke shahidom ko shata shata naman ||",1
shatyamev ~nayate,0
hahahah,0
kisi bhi bhrama mem na rahem dostom ... apako sirpha eka bara pura plana samajhana hai ... kyumki jabataka sikhoge nahim age kaise kama karoge ... dostom champcash ki advt . pure facebook para ho rahi hai ... loga ise jhutha samajhate haim.. lekina yaha satya nahi hai ... ye kampani sacha mem paisa deti hai .. thoda kama hi shuru mem ... lekina deti hai ... . badale mem apase kucha leti nahim hai isase achchi kaya bata ho sakati hai ... apako sirpha .. kucha apps yuja karani hoti hai ... taki advertiser apako paisa de sake ... yahi nahi ... 7 levala taka deti hai ... ... .. kaise ... ? ? apa playstore se champcash aipa install karem ... signup karem sponsor id 1888904 dala do chailemja pura karem ... jivana bhara mem sirpha eka bara ... kamai = 1 $ = 62 apako apaki id mila jaegi apane sirpha 10 logom ko batana hai .. jaise maine bataya ... levala 1 pe =50 % levala 2 se levala 5 pe = 10 % levala 6 se levala 7 pe = 5 % kampani hara naai user ko 1 $ = 62 deti hai.. baki ka levels mem bamta deti hai.. agara hama manem ki.. kama se kama 40 kampani ne bamtane ho .. levala 1se levala 7 taka to ... ... phira kamai 10 ke table se chalati hai.. aise chalati hai ... ... ... mahina/ levala loga . kamai 1 . 1x 10 . 200 2 . 10x10 . 400 3 . 10x100 . 4000 4 . 10x1000 . 40000 5 . 10x10000 . 4lakha 6 . 10x100000 . 20lakha 7 . 10x10000000 2karoda dekha apane hara mahine duguni tima aaira paisa double 2 karoda ke lie sirpha 10 loga .. apa chaho to 100 logom ko bhi bata sakate ho ... whatsapp karem ... ( android users ) 7829069277dhanyavada,0
sabhi beimanom ke petrola pampa nilama kijie shrimana mukhyamamtri ji ye beimana phira naya tarika dhu.ndha lemge bhrashta adhikariyom va gaira jimmedara takaniki janakarom se kutte ki duma kabhi sidhi nahim hoti haim inaki sahi jagaha sirpha jela hai beimani se banai gai sabhi sampattiyom ko china le bharata sarakara - aisa kanuna banaiye ki himmata hi na pa.de kisi ki beimani se dhana kamane ki,1
ap mein rriut pade ya na pade apni btao dalal media jo 100 rank se sidha 136 rank pr a gye dhalla giri krke,1
tab to kashmir me v hona chahiye mai to kahta hu ki delhi ko chountry bsnva do|,1
"free ... ... ..free ... ... ..free ... ... ..free ... ... .. free ... ... ..free ... ... aiye digital india ke is revolutionary concept se ju.diye ... ..aura ghara se operate karke lakho kamaye.. duniya ka pehle zero inavestamenta ka international mlm business ( worldwide ) ... join hone ke lie apa apane fona ke playstore mem champcash free likho aura usa app ko apane mobaila mem install kara lo ! aba app para click karo aura sign up para click karake apani ditelsa bhara do . sponsor id puchega vaha.n para 12190419 , dala do isa i 'd ( 12190419 ) ko khali pepara para likha lem age jarurata pa~negi complete `` challenge '' aur apna id activate karke business se jud jao . 100 % legal income transfered in personal bank account through neft once a month . ... ..jaya hinda ... .. for any legal documents payment proof and help please what 's up and type join 9840315232",0
modi chitar front gaddar aatang vadiyo ka aejant pakistan ka bhai aatang vadiyo ki happy birthday me chake biryani khane vala madar chud he,1
baki log kya aise hi hy bina rriam ke,1
allaha tallaha ke phajala se pakistani jela mem sajaa kata rahe atamki jaki-ura-rahamana-lakhavi ki patni peta se hai ! allaha bada halalu hai,1
kyom phata rahi hai mahashaya ji ! apane to pura bihara hi luta liya hai,1
jaya shri rama jaba taka pakistana para do straika aura nahim hogi pakistana nahim kaba jaega aega,1
elechtion chommission par vishvas nahi toh hatt jao na politichs se| de do rajya sabha ki membership se istifa|,1
thahh,0
"gambhir ji ka ipl charir jaldi khatam ho jayega , inhe ab neta banna hai toh kuch toh karna hi padega|",1
mulla bhhai 10 phak soldiers maar diye hain| ab aur ka intejar karo,1
mujhe bhav do aur mahatva bhi|kaisi andhi mansik bhukh ka shikar h yeh ? kabhi pm banane ki khvahish k sath 'nahi banaya thoh pagal ho jaunga ' jaisi chashni mei chupi dhamki toh kabhi isse pehle pata hota h ki lahore ki modi - navaz miting mei davud bhi vahi tha|kay samjha jay ? ishi se jyada h isaki intelligenche ya ye khud hi koi ishi ka |||||||h|,1
tu shandu aur rabdi bhi,1
aik din modi our rajnath ka lund bhhi kaat khr le jayega phakistan|||,1
thum bch log jab se bs muh ki bakar kroge ider jatan mar jaye usse koi mtlb nhi h tum logo ko kabhi kuchh to kabhi kuchh bolte rahte ho,1
tho hamare jatan k sar udate gye or hum unke post udate gye kya baat h ||||||,1
"zake manmohan shingh , chidambaram , amarja shen ki puja kar zo vo bole unhi ko man",1
momki khalanayaka teri dp dekhakara teri okata samajha a rahi hai.. lagata hai abhi-abhi jaina kiya hai tune fesabuka| matalaba naya-naya phesabukiya hai tu ora aise chutiya kamemtsa karake '' mashahura '' hona chahata hai na ? hata bu.dabaka..,1
rriaina,0
abhi tak chongress ki kyo rriati thi pakistaan se jo 60 saal se koi karyatahi nahi ki gayi pehle ye bateaye chongress|,1
koi nhi rajnath zi kri shabdo me ninda kr denge |,1
jinke paas nhi kaala dhan unki kya galti thi ye to tahi baat huyi murder ek ne kia sasha pure mohalle ko de di,1
zo janhit main bat hoti hai|||| naki usne||kya khaya|||kya pehna|||kab soye||| kab utha ye sab nahi,1
"savadhani hati durghatana ghati ... sharma ki bata hai ki pakistana 250 mitara bharata mem ghusakara sarjikala straika karake hamare bhukhe , kamajora sainiko ki gardana katakara sara le gaya sabuta ke rupa mem , bharata ke sabhi vibhago ke gaddara karmachari aura adhikari sainiko ka bhojana bechakara ghatiya khana sainiko ko khilate haim jisase sainika kamajora ho gaya hai aura vo dina bhi a sakata hai ki pakistana 250 mitara ki jagaha 250 kimi ghusakara dilli ke bhrashta , gaddara karmachariyom aura adhikariyom ( jina para hamare neta a.nkha bandakara bharosa karate haim ) ko mara dem aura hamare sipahi kamajora hokara kucha nahi kara paye ghatiya khana khakara ... .",1
isa bayana se maulana sahaba apani avakata bata rahe hai inase koi samajika bayana ka umida na rakhe isa taipa ke loga basa bhadakane vala bayana hi dega|,1
"amanullah tarar bahenchod koum suvar k pille bharat ka nam izzat se le varna 125chrore hindustani ghus kr fuchkistaniyo ki ammi , fuffi , khala chod denge bey jahil halala ki paidaish , abey gandu fuchkistaniyo tum vo begairat koum ho jiski aukat to kuch h nhi aur bate itani badi-badi karte ho jaise bahut bade surma ho , tere kamar bajva jahil maderchod ko bol agar dam h to fache 2 fache indian army k samne bat kare , ghar baith kar bachkchodi na kare terroristo k bhej kar , tum bhejte raho ham thokte rahenge , educhation , health , sochial , business , industries , echonomichal har mamle me to bahut jyada bachkvord k jaise piche ho hamse , aur bat karte ho hamse barabari ki : ) chutiyo dusro k feke tukdo pe palne vali begairat bahenchod koum ho tum pigistaniyo , , bahut jald china k gulam banane kovready rehna , q k china americha se bhi jyada bada vala beiman h , road , development , airport , train har chiz china takeover kar raha h tumse , china vo mulk h jo muslimo se bahut nafrat karta h , chinies muslimo ka hal dekho vanha pe , tum jahil jehadiyo bhi gulam banane ko taiyar ho jao , china hi gand marega tum logo ka pichvade chinies lund dal kar : ) : p tab bhoukna dekhe kitani aukat hoti h tumari tab : )",1
blaka kiya hai to tujhe riplai kaise de raha hu.n ?,0
isa khabara mem naya kya hai| hama roja mara rahe hai ya atamkavadi ke dvara ya naksalavada ke dvara mare jate hai| modi ji apase amtima ummida hai| kucha to kijiye|,1
ao bhailogo kro chomment|||roj to mr hi rahe bechare hmari soldiers||kya kre bne hi mrne ke liye hain hmare jvan to|||sala izrail thodi hai hmara desh|||jo badla lega|||,1
"auh galti se main india ki assembly me aa gaya| bhharat ki shansad kahaan hai , jaha hindi mein sabha hoti hai ?",1
inaki eka samaya ki thali rupaye 1500/- mem ! gariba ka pure mahine vo bhi pamcha sadasya ke satha rupaye 600/- mem ? isase se gamda aura bhadda majaka eka ama adami ka kya ho sakata hai ? kyom nahim ina vidhayako evam samsada sadasyom ka vetana hi rupaye 200/- maha pratimaha kara diya jana chahie ? jaba ki ye sarakari bamgale mem rahte hai aura sarakari vahana ka bhi upayoga karate hai .,1
hamry pass itni sena hai go gali muhallo mein apni takat dhikhati hai inko bhejo border pr,1
60 salo se kiya bullet train m hi ghum rriaha tha,1
ita ka jababa patthara se dene ka samaya a gaya hai,1
jhb mansikta nai sudhar sakti vha pm ya bhjhph kya kr skte h|||,1
zaruri hai ki jaba lakhom-karo.dom logom ko eka satha nalaina ya imtaraneta baimkimga sistama ke dayare mem laya ja raha hai to unhem suraksha ko lekara bhi usi paimane para satarka kiya jae . nae grahakom ke satha dhokhadha.di ki ashamka kaphi rahati hai . apa laparavahi na bhi karem to bhi garamti nahim hai ki daka nahim pa.dega .,0
khuchh bhi rriekna hai,1
kaleja ft jata h aisa sin dekhker jiske sath hota hoga uspe kya bitti hogi,1
shala tu tau gum ho gaya tha,1
"hahaha|||| phir usko tu ek latter lik kar de k shirf hindi me hi spich de ||||| world leaders vill follov him like ||||china , korean , zapan , russia , trump vo log ko bi hindi ati hai ||||| zisa k tum ne kahan ||||| wo kisi bi indian ki nahi sunega ||||| ek pm tha zo kabhi bolta hi nahi tha aur ye ek pm kai zo kabhi rukta hi nahi hai ||||||",1
gupta yash ji| ap apne dil par hath rakh kar btao| keya ye sachi bat hai| yad rakhna tom jetna afvah failao ge tom utne hi be value hojauge| afvah se bhot din tak sashan nahi kiya jasakta|,1
vaha re amgrejo isako mardana nekara pahana kara phemasa kara diya|,1
sale ydi mere samne ho na tu to sale ko jinda gad du,1
rajasthan valo se request h maojuta halat dekh kr vote de |||||sirf gaurakcha se vote kamane valo ko army ki javano ka jhayal hi nhi h,1
raushan raz teri sister ko naya dhagad mubarak huo hahahahaha,1
aphasosa ke sivaya kya kara sakate hai kaise bevakupha haim hama 30 sala se isa islamika atamkavada se la.da rahe hai magara abhi taka aisi koi streteji devalopa nahi ki hama ne yaha la.dai kala dehali taka pahuchi to kya karoge,1
chhauhdry kyu tere bhen hera mandi tale hai kya ? khud toh saale apne bheno ko india dollor kamne bhej dete ho| tm bhikhari suar apne gatiya muh hmare sister ka name na lo|,1
lagta hai dharti phadh ke niklegi bike || aur sidha mangal greh pe lejaegi ! hahahahahaha,0
67 mla bjp ke sampark mai| khal bjp sarkar banane ja rhi manoj titari ch|m|,0
is sali nikkammi bjp sarkar m daily hmre javan shahid ho rhe h or ye sale bjp vale bhnchod hath pe hath rkhe hue baithe h kutte sale isse phle ki sarkaro m itne javan shahid nh hote the kbhi,1
pahale to desha ke jihadi pattharabaja deshadrohiyo aura alagavavadi nama ke atamkiyom ko goli marane ka paramishana de sarakara saba sahi ho jaega ...,1
"sameer shmeer sheikh jo aatankwadi hai vo tere bhai hai jo bagdaadi hai vo tera bhai hai , , , jo isis me jaa k aatanki bnta hai vo tera bhai jo islam k naam pe begunaah ko maarne wala ajmal kasab tera bhai jo aurto ko fb pe 3 talaq bol k chhod se vo tera bhai , , jo army se surgichal strike kaa proof aur saboot maange vo tera bhai",1
eka bhavuka samvedanashila kavi-hrridaya kumara vishvasa aravimda kejarivala jaise dhurta ke satha kaba taka chala sakata tha ?,1
is baba ki sukma me huve shahido ke liye to koi bayan nhi aya,1
"nama nishana mitado , pakistana ka , pitha para vara karate haim , madara choda sale",1
pharka itana sa hepakistana mem atagavadi he yaha.n bajaramga dala araesaesa vihipa shiva sena he atagavadi ye loga nahim unase bure hi peta chira ke bachche taka nikala lete he desha bhakti ke nama pe ho halla karate he,1
gaddarom se aura kya apeksha ki ja sakati hai ... ..|| # jayachamda,1
bike ki aatash toh suno ! khatasaki ke inline 4 pe tatti kar di inhone llidh,0
yha ek tivit pe baval hora hai vhat sanik marrea hai,1
mona lisha ko hindu ladke psnd h is liye or ek bat hindu ladke sadi krke nibhate h sari muslim ladkiya dhyan do,1
inka beta bhi isiliye bhatak gaya tha aur kand kar dala,1
jisa samaya saba chora the usa samaya ko cho.do . aba eyaratela ki sahi saravisha he aura bhikari om ko jio hi sahi he,1
madarachodom ai kaba taka chalata rahega kisi ma.n ka beta aura kisi ka patti kisi ka papa yu yuhi chalata raha to gamdaduo desha ko sambhala ne valo bardara ko bhi sambhala kara dekho eka dina tuma ko pata chala jayega bhosa.da phata kara bahara ayega 1 ghamte maim hi|,1
"sena ko satta samhala leni chahie chahe ghotalom / bhrashtachara ke khilapha andolana ho -- -- sarakara andolanakariyom ko barbarata se pesha ati hai| chahe gemga repa ho - amdolanakariyom ko pita jata hai| netaom ne to apani surakha ke imtazama kara rakhe haim lekina janata inaki gandi niyata se pareshana hai| kevala baithaka ka daura inaka chalata rahata hai aura nishkarsha kucha bhi nahim nikalata| sena ko vartamana halata ko dekhate hue desha ki satta turamta prabhava se rajanitika dalom se apane hatha mem jaba taka desha ke halata samanya na ho jae.n , samhala leni chahie| rakesha kumara sharma ajamera",1
ye chutiya or atanki dikhta hai suar abhi india par kabza karega to suar lagega to kuch bhi bol sakte ho suar kanhi ke,1
aur randi ki pichhtari ki peda tar harami jund me tar kartay ho gand tum logo ko 1000 sal tak chhoda hum nay,1
manvendra shengar chup bch mich leke mardo iske muthe pe,1
kitne pakistani sale mare gaye ye hi kafi hai pakistan me gush kar mara yahi bahut hai,1
khoi rriayda nahin maya ki sarkar,1
hindooo shahid nhie hota shahid quran pak me arabich vord hain kafir b kbi shahid hova hai,1
zyada log pahunch jane se pakistan har man lega kya ? ? tum log ki vajah se aj government itni azadi se maje le rahi hai| koi saval krne vala nhi koi avaz uthane vala nhi| kyunki tum fri ke supporter ho unke tarf se puchne valo ko galiyan dene ke liye| bhai sidhi bat samjho zo marr rahe hain vo kisi ek dharm ke nhi vo sab hamare bhai hain| galat ko galat kehna sikho|,1
shachh ki raah per chhal ne tale alag hi nashar aate,0
isake lie sabase jada jimmedara ka.ngresa hai ! haramimyom ne ye desha ka vighatana karate samaya ye isa desha ke lie sabase badi mushkila kara di hai !,1
bike nai dikhani to ladkion ko lao bch lingerie me,0
khu6 v h kyu btaye aapko hm jo india k khilaarri bolte h unse baat hi ni krte,1
a gaya ramdi ka aukata para|| cho.da do isaki ma.n ke yaro ko,1
tuje v krta pr teri zuban aur hrkat krne nhi deti ||ha pr tere pardada agr the to unhe jrur krunga ||aur ha tere jaisa nhi hu ki har bat pr sabut mangunga smja ||||,1
nihta ki hd par kr di,1
"la.dai sistama se hai , netaom se haim to unako maro , javanom ko kyom mara rahe",1
aba koi apana paisa baimka mem nahim rakhega l vinasha kale viparita buddhi,1
abhinav chutiye bhakt tum jaise gaddaro ki bajh se aj desh ke javan sahid ho rahe h sale dalal ke andhe bhaktkya kiya h abhi tak tere bap modi ne pathan chot se ab tak 200 se jiyada javan sahid ho gaye tera bap modi pakistan se yarana kar raha h baha ke pm ki ma ke jhukkar pair chu raha h abe desh ke gaddaro salo tum jaise desh ke gaddaro ki bajhse desh bar bad ho raha h,1
zan vo bangaliyon ne dhoka kia tha baqi ap jo larny valy ho malum ha hmn|tmari 15 lakh army hy pakistan ki 5 lakh lkn phir b tmary andar jurrat nai k pakisatn se fight kr sko|,1
mother chod gain to zo desh ki burai krte hai katuye,1
abye ye bta jab koi ghar se bhar hai and to kase kare ga,1
ajam khan se bolo|||| nam ji ki aanthi kare||||,1
aik to phulsar ka 400 rs ka plan chhange karke ~ne dhominar leke aa rahe hain,0
56 '' ka jhalaka to duniya ko dikhata hai | lekina durbhagya se hamare desha me 'sabuta ' aura `` khuna ki dalali '' jaisa rajaniti shuru ho jata hai |khatara atamki hi nahi usase jyada desha ke amdara baithe gaddaro se hai |,1
8 lakh kam padhgaye kya ...,1
sattaka sadupayoga karake chara ghotala to karate ... .,1
ja suara ja tune pahale bhi un ko patra likha tha,1
"chunava hai , saba chalega|",0
shale teri aukat nahi hai istarah ki sochhne ki dirty karriir,1
70 sal tumne kya kia yahi to kiya | ka nikla result|,1
amdha aura bholebhale dharmanirapeksha murakha hinduom ye to kevala kucha hi example he ! samaya rahate akla khola lo ! !,1
dekh liya desh ki janta ne chongress govmnt ka insaf|||sharam ati h aise govrment ki justiche dekh kar||.aur mai iss desh ki janta se apil karna chahuga ki apna vote chongress ko dene se pehle yad rakhna k ye vahi govrment h jo fdi ko lekar busy thi jahan pura desh us ladki k liye dua kar raha tha||isko apne desh ki chinta ni balki videsh k chinta jyda h||sharm ati h aisi govrment par||||aj humare desh ko atal bihari ji jaise prime minister ki jarurat h||||,1
kisi ki jansabha ko anumati na dena kya hitler shahi nhi,1
"mere jaise kattara modi bhaktom ko bhi aisa lagane laga haim # # # # # # # sarahada para dahashatagardom ka qabjaa hai , mulka pe jhuthe hamadardom ka qabjaa hai ! eka ke badale dasa sara ki ummida na rakha , dilli tujha para namardom ka qabjaa hai ! !",1
audat me reh,1
mr| shartaj ko shat shat naman|,0
kya galat kaha||||yah salo ne desh ki luta||||mch 60 sal se kya krre the| desh vaisa ka vaisa hi h||| abhi modi vikas krra h toh inki jal rhi h shonia gandhi|| itily se ae h ! vaha ka development dekh k kya india ka development nae kr skti thi||| iski niyat me hi khot thi||,1
kahan gai vo smriti irani ab ||||kya ab itni aukat ha apne pm ko chudiyan bhejne ki| .ab kaise hogi ab tau tum khud hi us party ka hissa ho aur tumne bhi fenkne me aur jhut me maharat hasil kar li ha|,1
ajib bhadva hai||||lagta hai aj hi gand marvaya hai rss se isi liye josh me bhauk rha hai||||,1
shale chutiyiie # abp tre pass kuch bhi nevs ni rhta h zo apne page ko seksh page bna dya h,1
pagala sarakari kuta hai sasamda sirpha bhau bhau hi kama hai,1
shivasena svayam modi a.cksijana lekara ji rahi hai usaka kya ?,1
kya suresha raina ko streliya ke khilapha nambara 6 para milega mauka ? http : //t.co/wxk9se4dzt,0
is ko bolti hin sarjichl strike dushman khud itraf kr rha hai pakistani army zindbad,1
ram raj a gya,1
ashutosh pandey ab acha lagne lag gaya bhai gana !,0
"10000 rupi ke share kharidna chahta hu , kon ch chompany k kharida",0
"koi bhi ho , hama apane javano ki shahadata bekara nahi jane demge| unhem sabaka jarura milega aura bahuta jalda , jaya hinda",1
hamare shenik kab tak shahid honge||| kab tak hum media bazi|||she hero banege media ki bato jesa zurdar hamla sach mei karenge kb||| pakistan ko okat mei rakhna bhi bas ki bat nhi||| | desh ki zanta ko kb tak media se bevakuf banvate rahoge|| hamara bharat desh kabhi maf nhi karega|||| jai hind,1
bhag bhosdi motherchod kanhaiya| deshdrohi kutta sala,1
bhilkul sahi bole bhai||,1
jis din india ki publich ko ye akal ayegi ki jab tak unko sabak nhi sikha liya jata hum apne sukh subhida se dur reh sakte hai|||||||||| note bandi ke dino me jo chup nhi reh paye yudh me to pura desh tvah ho jayega tab chup reh paoge,1
abe saaalo||| bhike ka launchh hai ya|| tharajan ki tedding cheremony,1
pashchima bamgala ki mukhyamamtri mamata banarji ke bhatije aura trrinamula kamgresa ke samsada abhisheka banarji eka bara phira apane bayanom ko lekara vivadom mem ghira gae haim| # mamatabanerjee # abhishekbanerjee,0
ha har jay gi kkr,0
madarchod usape toh bat kar rahi hai||| pichle kuch salo se utna bhi nahi hua thaa||| uska kya ? ? ? tu hijda hai is bat mai koi shak nahi hai|| q ki tum nsal hi ghatiya hai||| muslim mahilao ku shirf bache paida karne ki machine banyi rakhi hai,1
kejrival murdabad maha chor dokabaj dramabaj nautkibaj mental chutiya chryppyt miksh brid of foksh wolf nd pig,1
rrieku k sarkar,1
"tum marjao , let 's chechk your families happy for hov much fribies ?",1
chahe vo musalamana ya himdu kisi ko ye haqa nahim galata kiya hai,1
thhoda sa kham kar ke itna bada banna ye bharat ki nari ki phehchhan hai|||,1
abe bhakta hamala pakistana ne kiya hai bagadadi ne nahim kiya|,1
kajola ji apa bhesa bakare murga machali amda saba maje se khao ye apa ki sundrata baayaga nakali sa.di sabji khakara apa bimara pa sakati hai aura .darana kisi se bhi nahi,0
