text,hs
@ url hear sick leftists aka democrats want bring migrants/illegal a\u2026 @ url,0
@ user dont mean like liver dysfunction yellow\nlike chinaman yellow,1
thought couldnt ching chong eyes proved wrong .,1
@ user called asked someone speaks english cause don\u2019t like spics answer phone called wetback,0
@ user @ user bowls chinaman scrambled seam . rarely bowls chinaman ball landing seam,0
cashew glade : mongoloid three-headed,0
illegal immigrants could big trouble .,0
man cant wait apprenticeship quit job leave shithole company maybe even gtfo country,0
plight refugees pacific islands unconscionable & amp ; simply beyond pale . medical & amp ; psyc ... @ url,0
amazing clean call today dancers \ud83d\udc83\ud83c\udffb spic spoc ready weekend shows ! @ user \ud83e\udd18\ud83c\udffc,0
@ user @ user @ user @ user @ user @ user cia trying kill say nigger ... @ url,0
refugees sent back libya ? | stream @ url,0
daily dose ching chong ling longs @ url,0
@ user stop littering faggot,0
give past hour 've trying take decent picture eyes keep coming retarded,0
@ user isn\u2019t fat balding retard supposed foster care lmaooo,0
's lynching ! wait . ok 's lynching 's deep state feminazi conspiracy ! yeah 's .,1
@ user \too many\ \ud83d\ude48\ud83d\ude48\ud83d\ude48 absolute retard,0
@ user wonder they\u2019ve cutting rush limbaugh\u2019s supply ? moral retard . period . @ url,1
cunt progress bint tpa talking \one rule oneone another\ . near fucking choked coffee .,0
@ user fuck faggot yote tweet,0
ugly cunt lol,0
boys fucking retarded,0
@ user @ user god hate feminazi 's .,0
@ user hey spic kinkdom bigger get facts sending ur little puppets talk smack\n\nur server is\u2026 @ url,1
@ user # twt2018 lgbtq people seeking asylum uk told go back country - pretend @ url,1
@ user @ user you\u2019d retarded tell 12 year olds video,0
absolute cunt ! follow prick need give head wobble . @ url,0
i\u2019ve never seen story overhyped jamal khashoggi bullshit . americans don\u2019t care raghead reporte\u2026 @ url,1
ggs @ user talk shit lose retard,1
@ user ching chong ?,0
@ user @ user @ user @ user # illegalaliens n't immigrants .,0
@ user eating cough drops talking bout it\u2019s candy & amp ; screaming like retard \ud83d\ude2d\ud83d\ude2d,0
khadi blocked main account cause clocked dyke ass supporting xxxtentacion,0
fuck . feminazi outraged ... bring say ! @ url,1
@ user people retarded bro \ud83e\udd37\ud83c\udffd\u200d\u2642\ufe0f,0
added video @ user playlist @ url gohan calls buu retard ( japanese ),0
twat ... @ url,0
twat ever backed winner ? @ url,0
@ user suck spic balls \ud83d\udd95,0
trump 's making country shithole millions millions people .,0
@ user boy talking like lebron coming back going see negro,0
@ user shut nigger,0
fuck would raghead know british ? \n\nsadiq khan claims 's 'nothing british ' trustin\u2026 @ url,1
make sure place least spic span inviting leo .,0
@ user @ user ok spic,0
@ user fallait pad arriver en retard,1
@ user uni faggot,1
@ user @ user @ user c'est amusant cette remarque parce que justement les migrants ceux qu'o ... @ url,0
dirty stupid nigger typical @ url,0
pinche mames wey ! ! ! ! ugh fucking orange cunt stupid af ! ! @ user yea @ url,0
mongy commentator still bitter pontus janssons last minute winner 2 year ago,1
@ user tell mongol stick donkeys n't summon lion 's,0
killer : jews among \leftist forces\ organizing migrant caravans . trump nationalist enough for\u2026 @ url,1
max meeting spider dyke today ! !,1
ucla library girl really made point said ching chong ling long ting tong,0
someone reports illegal immigrants crossing boarder question veracity ...,1
matter retarded president tweets cult followers fav . retarded . @ url,0
10 minutes faggot,0
guy retard .. @ url,0
@ user @ user @ user 2 price 1 guaranteed less 4 accounts feminazi ... @ url,1
@ user look cunt @ url,0
@ user hey faggot : ),0
liked @ user video @ url dormammu 's faggot fireball bullshit !,0
serve mongol ? lager ? white sausage ? # yaxley # lennon @ url,0
@ user actively enjoy dim witted mongoloid ?,1
christine concert dyke party mostly um,0
bad calling spas mongol . offensive many levels @ url,0
@ user @ user @ user coming militant feminazi ...,0
@ user @ user know borzoi chinaman right ?,0
@ user america shithole country los angeles good .,1
trump\u2019s shithole countries ! let\u2019s put armed guards build wall every zip code america shal\u2026 @ url,0
it\u2019s # shitholecountry leave ? \n\noh yeah ... .because it\u2019s shithole country overran by\u2026 @ url,1
@ user @ user @ user @ user @ user us shithole world ignorant people ar\u2026 @ url,1
omg best # indian ever eaten . amazing . # sizzlerwatford # lovemyfood # foodcoma # spic # lush @ user new shapla tandoor\u2026 @ url,0
get fucking servers cunt @ url,0
wo n't time bloody drive swansea tho faggot,0
speaking xbox live really got called \spic\ last week 'm still flabbergasted,0
@ user it\u2019s tea retarded,1
dumb faggot \u201cbrokfool\u201d pretends get hit wagers he\u2019s gon na lose lmao,0
@ user @ user jesus teacher must mongy,0
democrats choose put illegal aliens ...,0
awe.. it\u2019s retarded @ url,1
flying faggot @ url,0
people take hella xans acid think 're open minded nah fam u retarded,0
celebrating ? ? ? ? ? ? ? curry gon na let smash gay mongoloid fuck,1
@ user sure spic span,1
@ user oh shit bad nosy bitch . gmshahs nah n't think 're twat\n\nyou 're literally harm,0
@ user @ user @ user @ user @ user using likes don\u2019t retard lmao,0
@ user @ user open mongol,1
wan na see ozmate performance today ; ; feel awful stuck poor shithole country\n\ni wanna\u2026 @ url,0
@ user @ user @ user 's okay white family loves .,0
n't little suspicious able catch hapless rube one day ?,0
looking reputable charities organizations donate towards refugees children . please send links .,0
3 people shot armed police officers dumb twat @ url,0
@ user @ user fucking cunt,0
hate word dyke much holy fuck,0
@ user @ user dirty raghead .,1
@ user pub ya boring cunt ! lighten mate,0
@ user @ user @ user sounds like 's perfect rube leftists,0
@ user oh hell ! 'm saving dollars help build wall protect us rapey killer illegal aliens !,1
raghead hours ! ! ! ! ! !,0
thinking put nigger @ url,1
don\u2019t like @ user passengers tonight kept saying faggot/fag/queers even aske\u2026 @ url,0
haha cunt paid talk shit let moment # dicksucker @ url,0
@ user @ user okay white bruh,0
women twitter really retard pack @ url,0
got emoted newgen reaper retard,0
@ user @ user nice projection faggot,0
that\u2019s exactly millions refuse travel us . included . i\u2019d rather visit \u201cshithole\u201d country wher\u2026 @ url,0
told big time ! look @ user guess real_alexjones wrong retard ? we\u2026 @ url,0
u say ching chong looking chinese characters say ur racist u dumb fucking bitch ur racist .,0
ice arrested immigrants came forward take undocumented children,0
would play ( excuse ) retarded/stupid people feel comfortable ? nah . treat everyone accordingly .,1
@ user ok faggot,1
street smart faggot . 'smart ' counts cadillac . never happy house 2003 after\u2026 @ url,0
@ user @ user blood jesus \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d ching chong @ url,0
15 mins netflix & amp ; chill called faggot,0
@ user @ user @ user called nigger one time,0
muncy replaced pinch runner mongoloid sloberts ?,0
yea like 4 generations lmao . practically sidekick broke ass faggot @ url,0
@ user republicans : keep hungry thirsty dark-skinned strangers walking shithole\u2026 @ url,0
@ user think either retard confused . obama one put kids cages . bill clinto\u2026 @ url,0
@ user avi fucking gay pls take u retard,0
|| : ai n't even hour ready get faggot killed,0
bakugan spic picture,1
want drain useless faggot . right . love seeing tributes hitting bank \ud83d\ude08 reminds how\u2026 @ url,0
@ user nah nigger right,0
us really shithole country,0
@ user shame absolute faggot,1
41 years ago today child born . parents feared worst ( second thought mongoloid ) .\u2026 @ url,0
know meaning word \ respect\ country turned shithole but\u2026 @ url,0
@ user @ user that\u2019s actually retarded,0
lefty twat would @ url,1
@ user paris . november nigger,1
hacked dumbasses account lol ... ... ... ... .. retard @ url,0
@ user well yea never know 'll unblock . maybe tomorrow.they 're retarded.i good collection home though . \ud83d\udc4d\ud83d\udca3,0
@ user bloody retard.. : ),1
*speaks ching chong ko ... @ url,0
@ user @ user @ user 's okay white .,0
want punch face fucking much disrespectful ching chong,0
@ user guys legit retarded they\u2019ll diamond still go chasing dirt pile .,1
@ user called likes coyle moyes monk laudrup & amp ; koeman daft twat . i\u2019m glad club car\u2026 @ url,0
dumb twat @ url,0
@ user 's stunning.\nthis guy actually retarded .,0
would giving guns make feel better ? \n\nyou gargantuan orange twat ! @ url,0
@ user faggot,0
red sox going win world series guys like devers pearce meanwhile loser @ user retard m\u2026 @ url,0
@ user tremendo spic fro coco !,0
deaf blind retarded ... \ud83d\udde3leave alone @ url,1
# taylorgangor get ur teeth fixed dr. faggot,0
'm going well informed global economics astrophysics consulted retarded sewer dwelling chimp ?,0
@ user mate dont u message like ffs instead tourney sharking ur playing retard worst rules game,0
restaurant . guy called waiter spic didn\u2019t think spoke english listeni\u2026 @ url,0
wonder times ppl retarded slow \ud83e\udd14,0
fukk kanye faggot ass nigga . @ url,1
@ user @ user islamists allied every leftist terrorist movement absolutely n\u2026 @ url,0
kinda wish retarded,0
god bless illegal aliens !,1
@ user @ user yeah used call friends gay retarded time . i\u2019m piece shit \ud83d\ude41,1
rich hill ... twat,1
@ user anytime bullied know like insulted sometimes people yell retard stuff at\u2026 @ url,0
understand usa let dangerous leftist soros sit everyone knows behind\u2026 @ url,0
@ user @ user getting illegal aliens illegally 'vote ' dem voter fraud machine count .,1
@ user yeah uncle looks like chinaman,0
found yet another liberal retard . \ud83d\udc47 @ url,0
wtf . i\u2019d booted straight oncoming car i\u2019d seen twat @ user @ url,0
@ user @ user sick little cunt,0
soros owned company used american tax dollars build app help illegal aliens evade authorities . 's ... @ url,1
@ user ugh u cunt,0
@ user @ user retarded take . every single one mass shootings ar-15 use\u2026 @ url,0
share lucky giant mongol . 2 pencil pass upcat ! ! ! @ user @ url,0
okay white 's enough - talia lavin,0
@ user @ user @ user great arguments retard . fact 're laughing proves your\u2026 @ url,0
@ user what\u2019s epically flat note must retarded something,0
@ user lol even retweet like sad cunt cos want moaning whining bastards come an\u2026 @ url,0
want bit belly y\u2019all argue end calling fat cunt . @ url,1
@ user finally learning ? 've rangers games 've got dinners . 'mongy ' kid\u2026 @ url,0
twitter shithole country @ url,0
@ user lol retard,0
fun fact : never life called \spic\ wetback told \go back came from\ do\u2026 @ url,1
anytime decide like woman fr take dance bachata week idk spic instincts,0
@ user @ user group makes absolutely sense . origins \u201cshithole co\u2026 @ url,1
@ user con play ching chong cha determine surname child gets . wa ... @ url,0
@ user @ user realize hate comes # shithole gives idiots fuel . yo\u2026 @ url,0
@ user lmao fucking retard trump supporters told joey fuck vid,0
@ user @ user claimed leftist ? asked vox would retract they\u2026 @ url,0
dis dyke finna get feminized backword,0
woman adult human female terfs ' version 's okay white .,0
maybe called spic today \ud83e\udd14 @ url,0
time agree retard @ url,0
feminazi bullsh*t make . @ url,0
fuck twat ... . @ url,1
@ user @ user @ user joya negro gatoo avisen,0
horrible cunt @ url,1
open letter lord hain . fair questions tangoed twat . # hypocrisy # snakesbelly @ url,0
guys comfortable looked retarded everyone ? @ url,0
@ user could cia knows ... wouldnt first time raghead muslim extremists used\u2026 @ url,1
remember used dyke word phone hg got mad blocked ass \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,0
@ user @ user thought par.. twat waffle,0
@ user blow complicit twat like world 's rancid queef @ user \n\nyour dad 's extra-\u2026 @ url,0
@ user ..knuckles 're dirty ass nigger .,1
peanut butter & amp ; ms say faggot,0
les migrants sont une richesse pour l europe ! typhus abdominal ...,0
nyaa said \u201cshhh side nigga calling n told gts\u201d\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83e\udd26\ud83c\udffd\u200d\u2640\ufe0f retarded,1
@ user use retard \ud83d\udc4d,0
@ user @ user @ user @ user @ user call chinaman . see long last,0
nomination retarded comment app 2018 goes ... @ url,0
boyfriend looks like dyke,0
@ user gon na home rest day ?,0
foto gaya ngewe negro homosexvidoes,1
@ user make offers 24/7 deny 24/7 faggot,0
@ user 'm bored . kavanaugh boring . let 's go back country killing yemeni school kids jailing 3 year ... @ url,0
fun fact got called chink ching chong 11th grade barely look asian white town,1
's dark mongoloid front wo n't get get close slightly left your\u2026 @ url,0
@ user @ user @ user criticise australia shithole . like t\u2026 @ url,0
socially retarded ! @ url,1
@ user @ user stupid twat needs give back freedoms others fought . stupid pos . h\u2026 @ url,0
still crush ... . \u2014 dm faggot i\u2019m lonely @ url,0
@ user 1\nif way life accustomed . n't shithole country . ho\u2026 @ url,0
baby called spic @ url,1
@ user @ user @ user @ user ya\u2019ll aren\u2019t even mexican spain crying loud\ud83d\ude02,0
@ user good anhur man bad luck zhong kui mid retard,0
right cunt got charged postin video sayin \u201cgas jews\u201d 23 times really tryin ae pipe h\u2026 @ url,0
i\u2019ll shake hands ever shoot cunt . @ url,0
@ user @ user damn ching chong . memes pretty bad . maybe perkz comes back 'll get better,0
per kerala govt devotees sabarimala r seems 2b terrorist n naxalites maoist n leftist peace loving cit\u2026 @ url,0
\that helmet makes look like retarded black chihuahua ! \\n -i_am_wildcat\n\n # erikkubot,0
sneak peak ... .\ni went full retard ... . @ url,0
've ridden many countries even shithole ones.\n\nonly accidents saw drunken fuckwits.\n\nwhat 's opinio\u2026 @ url,0
@ user 're retard,0
fuck orange twat @ url,0
@ user @ user @ user it\u2019s bad morally pay retard jumped o\u2026 @ url,0
found rocket league stop ball hungry retard ty,1
@ user follow back spic,1
cutting aid shithole countries might smarten !,0
@ user mt mongol,0
@ user 're faggot .,1
@ user farsiwanis go back country iran,0
guy needs control alt delete self fuckin dirtyyy arrogant uneducated cunt wow @ url,0
@ user 'm retarded thought fucking cabbage,0
@ user @ user @ user @ user @ user @ user gang bangers/leftist domestic terror\u2026 @ url,0
it\u2019s upsetting many leftist jews msm trying blame trump actions every single deran\u2026 @ url,0
@ user yeah 's pretty retarded take,0
@ user @ user @ user @ user @ user actions speak louder mexican rapists shithole countries\u2026 @ url,0
wassup yall im back shithole country im happy,0
think women might retarded bro . like possesses y'all say shit y'all say ? \ud83d\ude02\ud83d\ude02,0
i\u2019m twat,0
@ user think it\u2019s one least offensive things call us gays . \nbesides enjoy faggot 2 mash & amp ; gravy \ud83d\ude02\ud83d\ude02 x,1
nigga ga really tell thought dyke twitter profile ...,1
@ user @ user @ user personally sick billions thrown st refugees . secure borde ... @ url,1
cunt . dare send thoughts dead . shove sock husband 's mouth . fomented v\u2026 @ url,0
@ user yes retarded,0
@ user person would retard .,0
@ user @ user expect anything mongol scum ? @ url,1
total support increasing number refugees bring nz . wrap around support require ... @ url,0
ur opinion relevant u say ching chong,0
# southafrica,0
@ user fans retarded tho got ta say,0
seen people openly racistly mocked bts called ching chong music wan na preach bullying b ... @ url,1
@ user sorry hear experience deepika : ( try best keep aircraft spic span b\u2026 @ url,0
@ user yet hungry children homeless vets illegal aliens .,0
ching chong friends would @ user @ url,0
@ user retard,0
@ user @ user ching chong ching ching jackie chan,0
@ user @ user tfw try emotionally blackmail nation 're retarded inspire som\u2026 @ url,0
murderer president ? ! ? ! ? \n\nhas president murdered anyone ? \n\nyou 're mentally retarded need eva\u2026 @ url,0
/pol/ currently busy building \suspicious devices\ @ url,1
n't think possible @ user even shameful @ user war mongol @ user @ url,0
\matt trap faggot\ # ps4share\n\n @ url @ url,1
@ user lie @ user said \has n't everybody seen twat shot ? ! \,0
@ user @ user world n't given itself.\n\nbut shithole country called usa . excep\u2026 @ url,0
@ user exactly ! ! like \u201che\u2019s baby\u201d small fact situation . clearly dyke i\u2019m still mad lol,0
disruptive thing bitcoin retarded shit bitcointalk .,1
@ user @ user \soup-taker\ \turncoat\\n\nyou get idea ...,0
queen latifah \u00d7 missy elliot \u00d7 king diana typa stem dyke energy,0
@ user tipping bar stupid spic,1
people waste time arguing covenant rules group retarded .,0
man fucking retarded needs mental evaluation . 've never seen someone obsessively hateful towards a\u2026 @ url,1
@ user 're california asking \how butt feeling faggot ? \,0
... .. swaggy retard,0
@ user needs remind @ user one million polish immigrants flooded britain sent 23 bill ... @ url,0
@ user wait . lost control dyke w/ @ url,0
antis : bts look like girls ching chong ( plus racist shit ),0
@ user @ user aren\u2019t going send journalists front line unstable war zone mongoloid,0
@ user @ user @ user yes feel like right wingers would would leftist can\u2026 @ url,0
mom should\u2019ve called aids infested faggot moved ! @ url,1
@ user dave retarded putting scott alexander madsen\n 1 run lead put jansen w\u2026 @ url,0
yes bs \ud83d\udca9 . 're leftist socialist democrat domestic terrorist party members hate fact that\u2026 @ url,0
@ user nae cunt agrees wae,0
@ user soup taker no.1 fuckin mighty fallen . know fact went seville celtic daft . total twat .,0
lol said none nigger tailgating year @ url,0
many boards could mongols hoard mongol hordes got bored ? \n\n~calvin & amp ; hobbes,0
@ user watch sit think @ user farming like retard everything get denied plays\u2026 @ url,0
dumb fucks leave facts mongoloid race came north america thousands years . b\u2026 @ url,0
# sunday @ user ca n't discuss tragic case # asiabibbi wonder people suspicious # islam\u2026 @ url,0
im playing comp game actual buns cunt 9 bangs riot shields got ta fucking go,1
@ user blind chinaman could offensive coordinator .,0
@ user lewis faggot,0
bigger person also result looking like cunt \ud83d\ude21,0
@ user that\u2019s awful . i\u2019m sorry happened . banter last refuge cunt .,0
@ user deadass like need something new . call nigger tell cheatin,0
@ user @ user @ user hahaha . isn\u2019t one trump\u2019s \u201cshithole\u201d countries ?,0
people insane . 's mohammed ! lol . \nworld 's gone nuts shithole countries need nuked ! @ url,1
're going look right twat turns witness protection public even greater\u2026 @ url,0
@ user let retweet fucking mongoloid,1
wish could around see one \shithole-countries\ rule world one day . ( better yet trump still around . ),1
get fucking grip mongoloid @ url,0
everyone calls mongy jess hate,0
due unorthodox dietary requirements number refugees manus ...,0
@ user @ user @ user retard twitter account looks like .,0
@ user yeah it\u2019s lucky watermelon uncultured twat,0
happy birthday mau @ user wish best stay ching chong know survive last ... @ url,0
twat ? @ url,0
imagine living shithole country since birth yet stick peak american politics,0
hard watch . cunt doesn\u2019t cut . beyond words @ url,0
beyonc\u00e9 dyke . @ url,0
@ user yes . doubt 'll . 's another self absorbed feminazi attention whore ... . @ url,0
get ice cream rolld slo you\u2019re faggot,0
say cunt dammit ! ! \nit\u2019s see next tuesday ffs .,0
@ user @ user @ user hurry vote cunt,1
never use childhoodgo back country nigerian @ url,0
debate 40m people . gvt answer bring 20m immigrants . beggars belief ... @ url,1
children outside car saying fuck calling kid school faggot . right front mother i'\u2026 @ url,0
remind time homegirl dating dyke neither one could open jar jelly lmao \ud83d\ude02 @ url,0
@ user retard ? jeez ! !,1
@ user @ user @ user don\u2019t generally use term \u201cretard\u201d using words if\u2026 @ url,1
@ user @ user even called country \shithole\ people \shithole people\ . sad .,0
: please support official release\nalso : ca n't nintendo 's cunt ports lik\u2026 @ url,0
may words # immigrants motivate allies act .,0
@ user fake empowerment men people,0
@ user @ user mean come shithole countries ?,0
course dirty dems favorite feminazi domestic terrorist ! anarchist riot would survive without witch . @ url,0
guess n't support mongoloid . could avoided @ url,0
@ user bro call spic already know u wan na,0
seems odd good ol @ user would go nears radical leftist 1995 given fact ayers\u2026 @ url,0
@ user ever heard europe ? 're acting like 'm fucking shithole human r\u2026 @ url,0
go ahead fucking spic try break truck ! ! ! ! \ud83e\udd2c\ud83d\ude21\ud83e\udd2c,1
@ user @ user what\u2019s wrong black u retard,0
women dj says \u201cthey\u2019re serving dollar retard juice bar\u201d : @ url,0
know majority white ? saying . sheesh . get grip . 's okay white . 's okay gay j ... @ url,1
today asylum six iranian refugees . 're free live lives peace r ... @ url,0
boycott show goes full retard pc \u26a1\ufe0f \u201cfans debate future apu amid fresh speculation could w\u2026 @ url,0
kill cunt ! ! @ url,1
@ user you\u2019re mongy,0
@ user ok cant fucking understand ur saying dont speak ching chong,0
say \u201ci bf\u201d don\u2019t continue send dick pics heinous cunt,0
republican controlled congress voted every gun control bill put forward insufferable cunt . @ url,1
got first set grillz put em bottom faggot .,1
war equal terrorism fucking mongoloid @ url,1
@ user mongol @ user vowed continue refer prayagraj old name let 's continue\u2026 @ url,0
australian taxpayer supports funding humanities . sanctimonious twat . @ url,0
@ user @ user @ user defense fucking retard,1
what\u2019s mongy lads liking picture insta trying talk immediately get lost ! ! ! ! ! ! !,0
everyone busy helping refugees illegal aliens ... @ url,0
@ user @ user hes fellow spic ?,0
@ user yep . got place spic span thought \well last naptime ends.\ \n\nand right .,0
good thinking law enforcement spic uc honda accord eat shit say one word mind games fun th\u2026 @ url,0
forgetting tens billions eu immigrants sent back eastern europe pay nothing .,0
defining countries \shithole\ encouraging reporters slapped around groping women celebri\u2026 @ url,0
@ user better call mongy retards \ud83d\ude42,0
cunt deserved @ url,0
@ user @ user pay drugs subsidize cheap supply 3rd world shithole countrie\u2026 @ url,0
@ user @ user hard u playing better team & amp ; ya manager retard,0
@ user thanks retard \ud83d\ude24,0
@ user baseball analist ? ? ? fuck retard ! !,0
dave roberts retarded motherfucker hope fire dumb ass . dude still thinks plays\u2026 @ url,1
@ user @ user cultural refugees even assault,0
@ user faggot needs get knocked,1
calling fat bitch forgotten forgiven . white man calling nigger . two different thin ... @ url,0
@ user slap cunt pls \ud83d\ude02,0
talkin bout baby gon look like spic\ud83d\ude02\ud83d\ude02,0
cuz walk around like nigga finger trigger nigger want smoke aim liver ( boom ) @ url,0
's taking kindly nigger far .,0
@ user dont agree petition admire lot supporting faggot i\u2026 @ url,0
whey hey boring old trout mis pouting cunt blocked n't like telling truth about\u2026 @ url,1
finally japanese songs longer typical ching chong sound,0
@ user omg ... 'm feminist ... feminazi 'm man comfortable man body,0
happens white person checks calls spic .. like turn ? ? @ url,0
@ user @ user it\u2019s america anymore . we\u2019re third world shithole country run tyrants . see fast happened ?,0
worry shithole country quesadilla . @ url,1
@ user @ user @ user @ user gee noreen n't twat .,0
patiently waiting day mayo head balls call spick wetback .,0
@ user dude retarded,0
@ user what\u2019s disgusting per usual it\u2019s 90 % males age . fight shithole countries shit holes .,1
@ user retard,0
can\u2019t real tweet especially faggot . way jose . @ url,0
also dog retarded @ url,0
@ user advocate families separated forever criminal illegal aliens fit narrative,0
alfie 's life lesson . 15678.\nif 're gon na act twat expect slap . @ url,0
soon racist called \u201cspic\u201d hit bleeding eye.. love song @ url,0
@ user shit retard aint got clue hes,0
nigger @ user ... happy birthday man hope enjoy day . . 're one greatest thabo . .a ... @ url,1
person one say . it\u2019s awful wetback spic ugh @ url,1
get gc negro @ user,0
white people retarded lol # confirmed @ url,1
@ user @ user corporate 'rawk ' magazines retarded little boys imagine remember thirt\u2026 @ url,0
200 years tradition welcoming immigrants around world given us tremendous advantage,0
legally say 'ching chong ping ling ',0
@ user @ user @ user real.. let 's let criminal illegal aliens & amp ; ridicule & amp ; convict man ... @ url,0
intellectual terrorism,0
'd flamboyant leftist concern life look cool bunch retarded friends,0
@ user fucking cheating cunt . ball hand ? lying dirty bastard,0
mohammed bappare stop disgracing dabbling field u idea . north remain retard\u2026 @ url,0
@ user mongy cunt,0
@ user yes dear know . citizens retarded genuinely believe dems great and\u2026 @ url,0
little cunt posted spoilers haunting hill house stick posting baby photos go,0
say faggot,1
@ user tories turned country third world shithole rich getting richer & amp ; poor\u2026 @ url,0
@ user @ user country shithole isn\u2019t racism . probably learn definition\u2026 @ url,0
chilling relajao bulde feo pa la foto negro @ url,0
@ user @ user @ user another soup taker .,0
building walls time 'll make concrete na para dili na basta2 masudlan og mga mongol..,1
@ user shut mexican ass deport spic ass,0
funny # crypto today oct 28 2018 . daily # cryptocurrency comical funny lame junk dank retard thread . help\u2026 @ url,0
never trust faggot android .,0
@ user happy nigger bc thanksgiving christmas always lit,0
@ user mongy jonny come lately doubt . remember going 2010 3-400 home fan\u2026 @ url,0
trumpkin makes sense twat white house ! @ url,0
way think trump would retarded work putin lol,1
don\u2019t go strip club man you\u2019re gon na cunt waitress woman walks stay\u2026 @ url,0
really start chopping dyke,0
demorats wants change country . wants america like shithole countries illegals thu\u2026 @ url,0
@ user @ user @ user 's point ! 's shithole country get become\u2026 @ url,0
added video @ user playlist @ url martin garrix - animals ( dj fatal 's despicable mash ),0
@ user @ user yeah like cut funding illegal immigrants & amp ; anchor babies .,1
added video @ user playlist @ url mega faggot sound effect,0
i\u2019ve never seen monster squad ... first 10 minutes i\u2019ve heard \u201chomo\u201d twice \u201cfaggot\u201d twice . jesus christ w\u2026 @ url,1
@ user ooga booga chinaman ?,1
@ user raghead killed ragheads . inshallah .,0
@ user @ user @ user sensitive fragile get block next ! iterations . two twat\u2026 @ url,0
soppy cunt . @ url,0
story fucking retarded,0
grown man speaking pig latin speak code around ppl sure big time faggot..,0
look pictures pop & amp ; & amp ; think damn negro really hurted,0
half spic half white \u2014 good ? @ url,0
take away passport plus want see get plane shithole country @ url,1
@ user us desire learn shithole country languages . french unpopular teachers bec\u2026 @ url,1
he\u2019s twat . @ url,1
fucking dumbass mongoloid calls asshole breath doesn\u2019t wan na pay tax bag \n\no k p l,1
@ user nigger,0
@ user retarded holy shit games cant read life . paypal locked deposit y\u2026 @ url,0
boroqul general friend # chinggiskhan ambushed tumed 1216 . learn video # mongol conqu\u2026 @ url,0
video called spic,0
need 1 asap scrims bc @ user retard afk,0
@ user venmo wolffis $ 10 sucking dick faggot @ user # 2birds1stone,1
please note 've stopped using word \retarded\ . powers already hate proper\u2026 @ url,0
acting like nigger rant showed idiot lol @ url,0
cousins looks 18 mid 30s security asked secret negro say sm ... @ url,0
@ user @ user aye spic promo,0
@ user sharpen faggot,0
don\u2019t ever complain tinpot dictatorships shithole countries happens \u2018greatest\u2019 democ\u2026 @ url,0
@ user @ user 're already going cunt least condense actual event\n\nyou n't w\u2026 @ url,0
david shaw faggot,1
\globalists\\n\drug dealers criminals rapists\\n\these animals\\n\shithole countries\\n\america first\\n\very fine\u2026 @ url,1
can\u2019t believe cunt wrote office . @ url,1
@ user @ user uhhh think killed . \u201cevery stone\u201d ! \ncan\u2019t trust raghead far ca\u2026 @ url,0
@ user r u sayin mum looks like retard ? ? ? u wan na fuckin throw hands cunt ? ? ?,0
@ user ahhh ... .it 's mongol hordes ! everybody hide women children ! \n\noh wait..you say 's hu\u2026 @ url,1
@ user read somewhere leftist mag terrorist events like breivik\u2019s massacre precede cultural sh\u2026 @ url,0
fuck rivalry . make jokes people intensive care dying you\u2019re twat . you\u2019re a\u2026 @ url,0
ok port @ user ! would keep away retard customer care calls also quality\u2026 @ url,0
@ user @ user @ user @ user truth told you\u2019re even gate man\u2019s level.. stay lane twat,1
ching chong high af save,1
@ user ok settle betty friedan feminazi blow saying,0
@ user shut mongoloid,0
buh ? faggot boomer music racial boundaries ? ? epic ... .,1
truly retarded people running @ user @ url,0
dear : ching chong chang actual chinese . fucking racist .,0
@ user @ user @ user rest country couldn\u2019t give fuck london shithole,1
@ user seriously . kavvanaughs accuser arrested taken mexico alongside illegal aliens mexi ... @ url,1
\u201ca foreign cunt\u201d apparently really can\u2019t speak british streets . ... . spoke parliament ne\u2026 @ url,1
@ user wont waste time reading retard 's hate speech cant even spell jealous correctly,0
@ user @ user @ user ah eso parecia ching chong,0
@ user call nigger,0
wish situation/issue racist calling spic racist shit god knows \ud83d\ude02\ud83d\ude02\ud83d\ude02 @ url,0
negro really call broke bitch bc sellin bundles # couponing @ url,0
americans : lol ur dingus\n\naussies : fuck ya fucken dog cunt,0
barbican forefront : anticompetitive mongoloid,0
worst thing waking nap feelin mongy fuck \ud83e\udd2e,0
somebody braid hair im retarded,0
yes 30000 illegal aliens entered canada safe country thanks belongs trudeau @ url,0
@ user didn\u2019t know fellow spic,0
sometimes remember time whiny actual-slur-defending taylor swift fan tried claim \u201ccunt\u201d slur laugh,0
@ user amaze ching chong 'll finish e-bingo faster,1
love @ user already tall modelo negro ready arrive knows well,0
@ user ok yeah know retarded dont get dad beat like last year,0
@ user @ user @ user @ user wrong . said n't want immigrants shithole countrie\u2026 @ url,0
cunt ! ! ! @ url,0
@ user know related @ user retarded steven . stay wall bruh ! !,1
@ user didnt want vc ur antics mongoloid,1
lol ... got negro ass right outta @ url,1
think hashtags end tweet extreme left feminazi propaganda need ... @ url,0
big spic energy . @ url,1
shit ... dog ... kane.. faggot ass nigga chauncey,0
@ user fuck u spic,0
im tryna figure rondo retarded,0
@ user wrong retard . assume murder rate would significantly change whites blacks ma\u2026 @ url,0
